Date_PANW,Open_PANW,High_PANW,Low_PANW,Close_PANW,Adj Close_PANW,Volume_PANW,Daily Return(%)_PANW,Vol5_PANW,Vol10_PANW,Vol20_PANW,Vol60_PANW,SMA5_PANW,SMA10_PANW,SMA30_PANW,SMA60_PANW,SMA100_PANW,EMA5_PANW,EMA10_PANW,EMA30_PANW,EMA60_PANW,EMA100_PANW,Short12_PANW,Long26_PANW,MACD_PANW,SIGNAL9_PANW,Ret5/10_PANW,Ret10/30_PANW,Ret30/60_PANW,Ret30/100_PANW,Emaret5/10_PANW,Emaret10/30_PANW,Emaret30/60_PANW,Emaret30/100_PANW,RetMACD_PANW,DayRange_PANW,average20r_PANW,PRVHI_PANW,HitLevel_PANW,hitlevel_2_PANW,hitlevel_1.8_PANW
2014-11-12,35.96666717529297,36.46333312988281,35.93333435058594,36.29666519165039,36.29666519165039,2206500,0.5447831740776609,1.561299182104772,1.908768016431885,2.259940341532394,2.959236469858483,35.95599899291992,35.50533256530762,34.26666634877522,32.59327774047851,30.31836664199829,35.95199672933572,35.58114081285004,34.36377633813758,32.70630176672022,30.8467283620154,35.44819603598932,34.59678548706734,0.8514105489219759,0.8097497701574888,0.6520368518898623,0.6520368518898623,0.6520368518898623,0.6520368518898623,-0.6520368518898623,0.6520368518898623,0.6520368518898623,0.6520368518898623,0.6520368518898623,0.7700004577636861,1.024499702453615,36.46333312988281,34.25493564605713,34.46933555603027,34.68373546600342
2014-11-13,36.45333480834961,37.15000152587891,36.38000106811523,36.53333282470703,36.53333282470703,3974400,0.6520368518898623,0.902341746856959,1.889087639208202,2.259809037267541,2.956758146012978,36.18866577148437,35.6609992980957,34.39355525970459,32.73011105855306,30.42113330841065,36.14577542779283,35.75426663318768,34.50374772436786,32.83177819485093,30.95933439097959,35.61514015733051,34.74023343800361,0.8749067193268942,0.82278115999137,1.07664262920075,1.07664262920075,1.07664262920075,1.07664262920075,-1.07664262920075,1.07664262920075,1.07664262920075,1.07664262920075,1.07664262920075,0.9700012207031179,1.008499717712403,37.15000152587891,34.20943378448486,34.41433372497558,34.6192336654663
2014-11-14,36.59000015258789,36.97000122070312,36.0,36.92666625976562,36.92666625976562,3375000,1.07664262920075,0.9199308551433352,1.897849133702199,2.253221361727992,2.957036469701687,36.43933258056641,35.83033256530761,34.46111075083414,32.87366660435995,30.52456665039062,36.40607237178376,35.96743020165639,34.66006504923223,32.9660368199301,31.0774993784803,35.81691340385899,34.9021914248008,0.9147219790581929,0.8411693238047346,-1.290843569449235,-1.290843569449235,-1.290843569449235,-1.290843569449235,1.290843569449235,-1.290843569449235,-1.290843569449235,-1.290843569449235,-1.290843569449235,1.093330383300795,1.014499664306642,36.97000122070312,34.93130214691163,35.13300209045411,35.33470203399659
2014-11-17,36.95000076293945,37.36999893188477,36.27666854858398,36.45000076293945,36.45000076293945,3650700,-1.290843569449235,0.9953378201754586,1.979968072992873,2.277403320869777,2.965517664094412,36.46133270263672,35.94333267211914,34.53999970753988,33.00888884862264,30.61946666717529,36.42071516883566,36.05517030370785,34.77554477269722,33.08026514593041,31.1838855445092,35.91431145910214,35.01684396836663,0.897467490735508,0.8524289571908893,-0.3200787345126695,-0.3200787345126695,-0.3200787345126695,-0.3200787345126695,0.3200787345126695,-0.3200787345126695,-0.3200787345126695,-0.3200787345126695,-0.3200787345126695,0.7000007629394602,0.9901664733886729,37.36999893188477,34.73810195922851,34.94100189208984,35.14390182495116
2014-11-18,36.47999954223633,36.91333389282227,36.21333312988281,36.33333206176758,36.33333206176758,2539200,-0.3200787345126695,0.9436678027347891,1.985031999448184,2.141394427723609,2.964519787316707,36.50799942016602,36.01966590881348,34.64233303070068,33.14461104075114,30.71209999084473,36.39158746647963,36.10574516880962,34.87604717844369,33.18692307759721,31.28585478247471,35.97877616720451,35.11436160491485,0.8644145622896673,0.8548260782106449,-1.532101466051225,-1.532101466051225,-1.532101466051225,-1.532101466051225,1.532101466051225,-1.532101466051225,-1.532101466051225,-1.532101466051225,-1.532101466051225,1.009998321533203,0.9828329086303722,36.91333389282227,35.19163269042969,35.38966598510743,35.58769927978516
2014-11-19,36.33333206176758,36.5099983215332,35.5,35.77666854858398,35.77666854858398,3184500,-1.532101466051225,1.151119006995496,1.517171618334769,2.117904559801658,2.974005025532605,36.40400009155273,36.17999954223633,34.69888858795166,33.26538883845011,30.79036666870117,36.18661449384775,36.04591305604131,34.93415178296888,33.27183276517054,31.3747817877442,35.94768268741674,35.16342137851997,0.7842613088967738,0.8407131243478707,1.593216243849474,1.593216243849474,1.593216243849474,1.593216243849474,-1.593216243849474,1.593216243849474,1.593216243849474,1.593216243849474,-1.593216243849474,0.8133316040039062,0.9516660690307625,36.5099983215332,34.75110149383546,34.94766807556153,35.1442346572876
2014-11-20,35.79333114624023,36.42333221435547,35.61000061035156,36.3466682434082,36.3466682434082,4653300,1.593216243849474,1.393626812142201,1.174800621661998,1.867883802961684,2.927461866983966,36.36666717529297,36.27766647338867,34.76899979909261,33.41333332061767,30.87963335037232,36.23996574370123,36.10059581738074,35.02528187719077,33.37264704314555,31.47323498488606,36.0090650806462,35.25106929443762,0.757995786208582,0.824169656720013,-0.1008809662322495,-0.1008809662322495,-0.1008809662322495,-0.1008809662322495,0.1008809662322495,-0.1008809662322495,-0.1008809662322495,-0.1008809662322495,0.1008809662322495,1.096668243408196,0.9696660995483402,36.42333221435547,34.41633296966553,34.60666618347168,34.79699939727783
2014-11-21,36.92333221435547,37.13000106811523,36.03333282470703,36.31000137329102,36.31000137329102,4480500,-0.1008809662322495,1.236893577534069,1.161368966030636,1.864868353006715,2.927155754354008,36.24333419799805,36.34133338928223,34.93088874816895,33.56150000890096,30.96983335494995,36.2633109535645,36.13866955481897,35.10816700597144,33.46895374249458,31.5690125371317,36.05536297182233,35.32950870768602,0.7258542641363022,0.8045065782032708,-3.975027864308565,3.975027864308565,3.975027864308565,3.975027864308565,-3.975027864308565,3.975027864308565,3.975027864308565,3.975027864308565,-3.975027864308565,0.9499969482421804,0.9538328170776375,37.13000106811523,34.29006679534912,34.48400001525879,34.67793323516845
2014-11-24,37.25,37.79333114624023,36.84333419799805,37.75333404541016,37.75333404541016,9978600,3.975027864308565,2.132207614756594,1.606667018443722,1.795180446470978,2.939028048808142,36.50400085449219,36.48266677856445,35.19588877360026,33.71855557759603,31.07330001831055,36.75998531751306,36.43224491674464,35.27882294399974,33.60942522783607,31.69147434917681,36.31658929083584,35.50905132529522,0.8075379655406252,0.8051128556707416,6.118658436405265,6.118658436405265,6.118658436405265,6.118658436405265,-6.118658436405265,6.118658436405265,6.118658436405265,6.118658436405265,6.118658436405265,1.989997863769531,1.002999305725098,37.79333114624023,35.03156887054443,35.22233543395996,35.41310199737548
2014-11-25,38.27999877929688,40.08333206176758,38.09333419799805,40.06333160400391,40.06333160400391,22655700,6.118658436405265,3.078896536500209,2.364089032898418,2.185995578412036,2.955259486538187,37.25000076293945,36.87900009155273,35.48411089579265,33.88772220611573,31.20870000839233,37.86110074634334,37.09244249624633,35.58750092206453,33.82102871557927,31.85725370075755,36.89301118516939,35.84640542001438,1.046605765155014,0.8534114375675963,0.3411327851772595,0.3411327851772595,0.3411327851772595,0.3411327851772595,-0.3411327851772595,0.3411327851772595,0.3411327851772595,0.3411327851772595,0.3411327851772595,0.89666748046875,0.9658327102661136,40.08333206176758,35.58673267364501,35.78733253479003,35.98793239593505
2014-11-26,39.77999877929688,40.23333358764648,39.33666610717773,40.20000076293945,40.20000076293945,6205200,0.3411327851772595,2.619747692401327,2.370001650016183,2.112069119408867,2.95278463047691,38.13466720581054,37.26933364868164,35.74155540466309,34.06122220357259,31.35950000762939,38.64073408520871,37.65745309019053,35.88508155695969,34.03017534008288,32.02245661287996,37.40177881251864,36.16889396393476,1.232884848583879,0.9293061197708529,1.990047815616137,1.990047815616137,1.990047815616137,1.990047815616137,-1.990047815616137,1.990047815616137,1.990047815616137,1.990047815616137,1.990047815616137,0.9966659545898509,0.9728326797485363,40.23333358764648,37.95850009918213,38.15166664123535,38.34483318328857
2014-11-28,40.22333145141602,41.07333374023438,40.07666778564453,41.0,41.0,2901300,1.990047815616137,2.595647345642366,2.382692927484275,2.1262248671399,2.933618687234442,39.06533355712891,37.71600036621093,36.02066650390625,34.25977776845296,31.51563333511352,39.42715605680581,38.26518889197407,36.21507629522036,34.25869418139164,32.20022974925858,37.95535130290038,36.52675367030996,1.428597632590424,1.029164422334767,-2.674800593678544,-2.674800593678544,-2.674800593678544,-2.674800593678544,2.674800593678544,-2.674800593678544,-2.674800593678544,-2.674800593678544,-2.674800593678544,1.436668395996101,1.007499504089357,41.07333374023438,38.0931016921997,38.28766822814941,38.48223476409911
2014-12-01,41.0,41.02333450317383,39.58666610717773,39.9033317565918,39.9033317565918,7145400,-2.674800593678544,3.371101047266162,2.678611434920476,2.265450542777399,2.957867043912355,39.78399963378907,38.01366691589355,36.24711087544759,34.43016662597656,31.6589666557312,39.58588129006781,38.56303304917729,36.45302826047013,34.44376426582443,32.35276642267112,38.25504060346829,36.77687056559009,1.478170037878193,1.118965545443453,-1.67905320045021,-1.67905320045021,-1.67905320045021,-1.67905320045021,1.67905320045021,-1.67905320045021,-1.67905320045021,-1.67905320045021,-1.67905320045021,1.080001831054688,1.024999618530275,41.02333450317383,38.8568348312378,39.05833473205567,39.25983463287354
2014-12-02,39.99333190917969,40.20333480834961,39.12333297729492,39.23333358764648,39.23333358764648,5302200,-1.67905320045021,3.468897583907262,2.715006775632784,2.323595590880567,2.970783015844712,40.07999954223633,38.29200019836426,36.43399976094564,34.58416662216187,31.79489999771118,39.4683653892607,38.6849058743535,36.63240279770732,34.6007993255563,32.48901527742311,38.40554721641878,36.95883078944613,1.446716426972657,1.184515721749293,0.7476676950792255,0.7476676950792255,0.7476676950792255,0.7476676950792255,-0.7476676950792255,0.7476676950792255,0.7476676950792255,0.7476676950792255,0.7476676950792255,0.716663360595696,1.016332817077638,40.20333480834961,38.76833534240723,38.97333526611328,39.17833518981934
2014-12-03,39.37666702270508,39.83333206176758,39.11666870117188,39.52666854858398,39.52666854858398,3508500,0.7476676950792255,1.889730068660267,2.688187948298437,2.323753203823184,2.966258640998868,39.97266693115235,38.6113338470459,36.58844426472982,34.74694442749023,31.93610000610352,39.48779977570179,38.8379536333045,36.81912962034453,34.76230323450802,32.62837474813916,38.57802742136727,37.14904099382671,1.428986427540565,1.233409862907548,-0.244564611584649,-0.244564611584649,-0.244564611584649,-0.244564611584649,0.244564611584649,-0.244564611584649,-0.244564611584649,-0.244564611584649,-0.244564611584649,0.8133354187011648,0.9698329925537117,39.83333206176758,37.96740261077881,38.17066917419433,38.37393573760986
2014-12-04,39.52999877929688,40.12666702270508,39.31333160400391,39.43000030517578,39.43000030517578,2730900,-0.244564611584649,1.861480858961668,2.588934929413612,2.083525148889596,2.65511901905535,39.81866683959961,38.97666702270508,36.76299985249837,34.85549996693929,32.07713333129882,39.46853328552645,38.94559848273564,36.98757289033364,34.91534248272664,32.76306040273394,38.70910017272243,37.31800094281553,1.391099229906899,1.264947736307418,0.4987743241368461,0.4987743241368461,0.4987743241368461,0.4987743241368461,-0.4987743241368461,0.4987743241368461,0.4987743241368461,0.4987743241368461,0.4987743241368461,0.5266685485839844,0.9559997558593754,40.12666702270508,37.69969947814941,37.89366607666015,38.08763267517089
2014-12-05,39.53666687011719,39.75666809082031,39.22999954223633,39.62666702270508,39.62666702270508,3037200,0.4987743241368461,1.465795294770116,2.584512492775301,1.979498072240322,2.648621065448704,39.54400024414063,39.30466690063476,36.88999989827474,34.95766665140788,32.21476667404175,39.52124453125266,39.06942912636644,37.15783702790599,35.06981213977511,32.89897340510961,38.85026430348899,37.48901324502958,1.361251058459416,1.284208400737818,-1.699189623920847,-1.699189623920847,-1.699189623920847,-1.699189623920847,1.699189623920847,-1.699189623920847,-1.699189623920847,-1.699189623920847,-1.699189623920847,1.699996948242195,1.012833023071289,39.75666809082031,38.02346755981445,38.21466751098633,38.40586746215821
2014-12-08,39.62666702270508,40.27999877929688,38.58000183105469,38.95333480834961,38.95333480834961,3648000,-1.699189623920847,1.166687315343097,2.699937466101097,2.042727193662257,2.659340221587732,39.35400085449218,39.56900024414062,36.98777770996094,35.05144443511963,32.34676670074463,39.33194129028498,39.0483210685452,37.27367559438623,35.19714075185951,33.01886174972822,38.86612130423678,37.59748150897921,1.26863979525757,1.281094679641768,-1.694334645953442,1.694334645953442,1.694334645953442,1.694334645953442,-1.694334645953442,1.694334645953442,1.694334645953442,1.694334645953442,-1.694334645953442,2.409999847412109,1.062332916259766,40.27999877929688,37.52843544006348,37.73100204467774,37.93356864929199
2014-12-09,38.31999969482422,39.81666564941406,37.40666580200195,39.61333465576172,39.61333465576172,4094400,1.694334645953442,1.267556624316111,2.483728336053336,2.03675882013586,2.639479575340515,39.43000106811523,39.75500030517578,37.15633328755697,35.17016665140788,32.47886671066284,39.42573907877723,39.15105081167547,37.42462134028143,35.34193399461041,33.14944537162987,38.98107720447138,37.74680396429643,1.234273240174957,1.271730391748406,1.430501797022803,-1.430501797022803,-1.430501797022803,-1.430501797022803,1.430501797022803,-1.430501797022803,-1.430501797022803,-1.430501797022803,1.430501797022803,1.009998321533196,1.075499534606934,39.81666564941406,37.9428663635254,38.15533294677735,38.3677995300293
2014-12-10,39.61333465576172,39.83333206176758,38.82333374023438,39.04666519165039,39.04666519165039,3462300,-1.430501797022803,1.399456739313549,1.56769882775972,2.065955313937029,2.648672947977201,39.33400039672851,39.65333366394043,37.28666661580404,35.27466659545898,32.60256669998169,39.29938111640162,39.13207160803455,37.52926933069233,35.46340059123467,33.26622200172929,38.99116766403738,37.84308998113746,1.148077682899924,1.24699984997871,-1.511012911581638,1.511012911581638,1.511012911581638,1.511012911581638,-1.511012911581638,1.511012911581638,1.511012911581638,1.511012911581638,-1.511012911581638,0.9833335876464844,1.098166275024415,39.83333206176758,37.45056667327881,37.6656665802002,37.88076648712158
2014-12-11,39.43999862670898,40.13666534423828,39.1533317565918,39.63666534423828,39.63666534423828,3378900,1.511012911581638,1.602364848930012,1.657431876779908,2.080445443544964,2.653070913699595,39.37533340454102,39.59700012207031,37.45722211201986,35.38744436899821,32.72643335342407,39.41180919234718,39.22381592370795,37.66523036382433,35.60022894379216,33.39236939465026,39.09047499945291,37.97594741544123,1.114527584011682,1.220505396785305,0.7064135614465091,-0.7064135614465091,-0.7064135614465091,-0.7064135614465091,0.7064135614465091,-0.7064135614465091,-0.7064135614465091,-0.7064135614465091,0.7064135614465091,0.8633346557617188,1.102832984924316,40.13666534423828,37.41736625671386,37.63699951171875,37.85663276672364
2014-12-12,39.26666641235352,39.91666793823242,39.0533332824707,39.35666656494141,39.35666656494141,2387100,-0.7064135614465091,1.620722047018235,1.484800265773327,2.09600860913991,2.656555517716537,39.32133331298828,39.43266677856445,37.6032221476237,35.49366658528646,32.84836668014526,39.39342831654526,39.2479705857504,37.77435528002543,35.72339083301016,33.51047428911147,39.1314275479896,38.0782229079968,1.053204639992806,1.187045245426805,-0.00847136127407468,0.00847136127407468,0.00847136127407468,0.00847136127407468,-0.00847136127407468,0.00847136127407468,0.00847136127407468,0.00847136127407468,-0.00847136127407468,1.2933349609375,1.118999671936036,39.91666793823242,37.71043277740478,37.93099937438965,38.15156597137451
2014-12-15,39.62666702270508,40.47000122070312,39.17666625976562,39.36000061035156,39.36000061035156,4080300,0.00847136127407468,1.366328376602136,1.251867793905873,2.091286422191275,2.656878905959668,39.40266647338867,39.37833366394043,37.7407777150472,35.59811102549235,32.96153335571289,39.38228574781403,39.26833968113243,37.87665497875615,35.84262394046398,33.62630649349246,39.16659263450683,38.17316940446752,0.993423230039312,1.148320842349306,-1.219511013193675,-1.219511013193675,-1.219511013193675,-1.219511013193675,1.219511013193675,-1.219511013193675,-1.219511013193675,-1.219511013193675,1.219511013193675,1.013332366943359,1.114999771118164,40.47000122070312,37.45486865997314,37.67866859436035,37.90246852874755
2014-12-16,39.11333465576172,39.33333206176758,38.31999969482422,38.88000106811523,38.88000106811523,3573000,-1.219511013193675,1.18753138384169,1.195865926556513,2.088417546578158,2.6554331918277,39.25599975585938,39.3430004119873,37.85944442749023,35.70205548604329,33.07353336334229,39.21485752124777,39.19773266058385,37.94138698452125,35.9422100757968,33.73034004942559,39.12250162429274,38.22552730547846,0.89697431881428,1.098051537642301,-2.906371456724743,2.906371456724743,2.906371456724743,2.906371456724743,-2.906371456724743,2.906371456724743,2.906371456724743,2.906371456724743,-2.906371456724743,1.189998626708977,1.13949966430664,39.33333206176758,38.01700172424316,38.24000167846679,38.46300163269042
2014-12-17,39.08666610717773,40.09000015258789,38.90000152587891,40.0099983215332,40.0099983215332,2981400,2.906371456724743,1.693112732705693,1.51494309565617,2.157914936936093,2.673752437955338,39.44866638183593,39.39133338928222,38.00744438171387,35.82761103312175,33.19993333816528,39.47990445467624,39.345417326211,38.07484578045751,36.07558018221438,33.85468971818019,39.25903957771435,38.35771034370474,0.9013292340096086,1.058707076915763,2.840962775856446,2.840962775856446,2.840962775856446,2.840962775856446,-2.840962775856446,2.840962775856446,2.840962775856446,2.840962775856446,-2.840962775856446,0.946666717529304,1.136333084106445,40.09000015258789,36.82643280029297,37.0543327331543,37.28223266601563
2014-12-18,40.87333297729492,41.65000152587891,40.70333480834961,41.14666748046875,41.14666748046875,5573700,2.840962775856446,1.972990484585235,1.728867775911826,2.162200416247698,2.68683640503606,39.75066680908203,39.56300010681152,38.23988889058431,35.96261107126872,33.33773334503174,40.03549212994042,39.67291735425786,38.27302782561953,36.2418453395342,33.99908531743343,39.5494438704458,38.56429976124281,0.9851441092029845,1.043994483373207,0.7453029532134683,0.7453029532134683,0.7453029532134683,0.7453029532134683,-0.7453029532134683,0.7453029532134683,0.7453029532134683,0.7453029532134683,-0.7453029532134683,0.8899993896484304,1.140166473388671,41.65000152587891,37.59006736755371,37.817333984375,38.04460060119629
2014-12-19,41.22000122070312,41.88333129882812,40.99333190917969,41.45333480834961,41.45333480834961,8482800,0.7453029532134683,1.80151085228694,1.73154777693242,2.152541802618178,2.652657182357549,40.17000045776367,39.74566688537598,38.44266675313314,36.11850001017253,33.471566696167,40.50810635607682,39.99662961863818,38.47820892127954,36.41271384670848,34.14669421824365,39.84235016858485,38.7783023573248,1.064047811260053,1.048005148950576,1.093593545002399,1.093593545002399,1.093593545002399,1.093593545002399,-1.093593545002399,1.093593545002399,1.093593545002399,1.093593545002399,1.093593545002399,1.026668548583984,1.13666648864746,41.88333129882812,39.14163528442383,39.36966857910157,39.59770187377931
2014-12-22,41.7400016784668,42.66666793823242,41.63999938964844,41.90666580200195,41.90666580200195,4767000,1.093593545002399,1.706580718190809,1.560459313414561,2.146263641579024,2.648904605021561,40.67933349609375,40.04099998474121,38.65044453938802,36.27277774810791,33.621100025177,40.97429283805187,40.34390892470432,38.69939968777776,36.59284341901319,34.30035702188243,40.15993718911056,39.01003298285644,1.149904206254121,1.068384960411285,-0.3977031346817251,-0.3977031346817251,-0.3977031346817251,-0.3977031346817251,0.3977031346817251,-0.3977031346817251,-0.3977031346817251,-0.3977031346817251,-0.3977031346817251,0.9500007629394602,1.136666679382324,42.66666793823242,39.3826650238037,39.6099983215332,39.83733161926269
2014-12-23,42.0,42.29999923706055,41.34999847412109,41.7400016784668,41.7400016784668,2541600,-0.3977031346817251,1.422380913760378,1.559184378205181,2.018376164376599,2.648418826451135,41.25133361816406,40.25366668701172,38.83044459025065,36.41688887278239,33.77626670837402,41.22952911819018,40.59774397084294,38.8955675581448,36.76160270620839,34.44767671805241,40.4030240336269,39.21225288623498,1.190771147391921,1.092862197807412,0.6149119928173122,0.6149119928173122,0.6149119928173122,0.6149119928173122,-0.6149119928173122,0.6149119928173122,0.6149119928173122,0.6149119928173122,0.6149119928173122,0.8566665649413991,1.080000114440918,42.29999923706055,40.16600124359131,40.39333457946778,40.62066791534424
2014-12-24,41.7400016784668,42.52000045776367,41.66333389282227,41.99666595458984,41.99666595458984,1073100,0.6149119928173122,1.179249985318061,1.398557653158326,1.531717614842107,2.640048876366336,41.64866714477539,40.54866676330566,39.02700017293294,36.57183329264323,33.92876668930054,41.48524139699007,40.85209342243328,39.09563842243158,36.93324412418811,34.59716165342939,40.64819971377504,39.41850570611312,1.229694007661926,1.120228559778315,1.142946782383509,1.142946782383509,1.142946782383509,1.142946782383509,-1.142946782383509,1.142946782383509,1.142946782383509,1.142946782383509,1.142946782383509,0.7333335876464773,1.071833419799804,42.52000045776367,39.92399898529053,40.13999900817871,40.35599903106689
2014-12-26,42.0,42.73333358764648,42.0,42.47666549682617,42.47666549682617,2185800,1.142946782383509,0.6219421810099648,1.380732841757836,1.544747716761106,2.60738822533349,41.91466674804688,40.83266677856445,39.23300018310547,36.74983326594035,34.08766668319702,41.81571609693544,41.14747016323199,39.31376920142478,37.11499564460247,34.75319143250655,40.92950214193675,39.64503606098075,1.284466080956001,1.153076064013852,-3.562738151035972,-3.562738151035972,-3.562738151035972,-3.562738151035972,3.562738151035972,-3.562738151035972,-3.562738151035972,-3.562738151035972,-3.562738151035972,2.133335113525384,1.128666877746581,42.73333358764648,40.1619669342041,40.37633361816406,40.59070030212403
2014-12-29,42.38000106811523,42.39333343505859,40.2599983215332,40.96333312988281,40.96333312988281,4965900,-3.562738151035972,1.967593108279669,1.901794928284769,1.712471013553054,2.640170478952407,41.81666641235351,40.9933334350586,39.38066685994466,36.88711105982463,34.23286668777466,41.53158844125123,41.11399070262304,39.42019268068015,37.24117064411985,34.87616453542488,40.93470690931307,39.74268769571424,1.192019213598833,1.160864693930849,-0.8869753215874727,-0.8869753215874727,-0.8869753215874727,-0.8869753215874727,0.8869753215874727,-0.8869753215874727,-0.8869753215874727,-0.8869753215874727,-0.8869753215874727,0.5966682434082031,1.086666870117186,42.39333343505859,40.250266456604,40.47599983215331,40.70173320770263
2014-12-30,40.6966667175293,40.98666763305664,40.38999938964844,40.59999847412109,40.59999847412109,1819200,-0.8869753215874727,1.831213171914728,1.943798006895243,1.608480604221912,2.514910134069873,41.55533294677734,41.11733322143554,39.50311126708984,36.98211100896199,34.37233333587646,41.22105845220786,41.02053757016814,39.49630918348279,37.35129614674284,34.9895077817357,40.88321330389892,39.80619219781845,1.077021106080466,1.144095976360772,0.632187439573255,0.632187439573255,0.632187439573255,0.632187439573255,-0.632187439573255,0.632187439573255,0.632187439573255,0.632187439573255,-0.632187439573255,0.8699989318847656,1.07616672515869,40.98666763305664,40.00266632080078,40.21999969482422,40.43733306884765
2014-12-31,40.63999938964844,41.5099983215332,40.63999938964844,40.85666656494141,40.85666656494141,2152800,0.632187439573255,1.918038553859556,1.866698459174967,1.556197166592636,2.491516330723704,41.37866592407227,41.31499977111817,39.65000012715657,37.09499991734823,34.51360000610352,41.09959448978571,40.99074284194511,39.58407417583496,37.46622632438869,35.10568914377938,40.87912919021315,39.88400511390164,0.9951240763115123,1.11430159635092,-0.938243732919527,-0.938243732919527,-0.938243732919527,-0.938243732919527,0.938243732919527,-0.938243732919527,-0.938243732919527,-0.938243732919527,0.938243732919527,1.786666870117188,1.129666900634764,41.5099983215332,38.61910083770752,38.83433418273926,39.049567527771
2015-01-02,40.86666870117188,40.98666763305664,39.20000076293945,40.47333145141602,40.47333145141602,4951200,-0.938243732919527,1.834095143407536,1.708149316009131,1.571380547340812,2.471291041330438,41.0739990234375,41.36133308410645,39.78800010681152,37.2151665687561,34.64526664733886,40.89084014366249,40.89666804366708,39.64144561296923,37.5648199351109,35.21197909046526,40.81669876885974,39.92765891668048,0.8890398521792662,1.069249247516589,-1.902488453879734,1.902488453879734,1.902488453879734,1.902488453879734,-1.902488453879734,-1.902488453879734,1.902488453879734,1.902488453879734,-1.902488453879734,1.336666107177727,1.155833435058592,40.98666763305664,39.02473114013672,39.25066452026368,39.47659790039063
2015-01-05,40.24333190917969,41.39666748046875,40.06000137329102,41.24333190917969,41.24333190917969,4050600,1.902488453879734,2.046399892679256,1.562097322658293,1.617108760136702,2.464361104272774,40.8273323059082,41.37099952697754,39.97022221883138,37.33455540339152,34.78683330535889,41.00833739883489,40.95969783739665,39.74479311595055,37.68542688508036,35.33141181954871,40.88233463660127,40.02511617538413,0.8572184612171441,1.0268430902567,1.519429151329858,-1.519429151329858,-1.519429151329858,-1.519429151329858,1.519429151329858,-1.519429151329858,-1.519429151329858,-1.519429151329858,1.519429151329858,2.366664886474609,1.247833251953124,41.39666748046875,38.44383407592774,38.67500076293945,38.90616744995118
2015-01-06,41.33333206176758,41.72999954223633,39.36333465576172,40.61666870117188,40.61666870117188,4053600,-1.519429151329858,1.402105890786528,1.611011944600063,1.662285509996954,2.476044885091231,40.75799942016602,41.28733291625976,40.11255556742351,37.44077768325806,34.91036666870117,40.87778116628056,40.8973289035376,39.80104315370676,37.78153317413254,35.43607037166006,40.84146295422752,40.06893488099804,0.7725280732294806,0.9759800868512565,-3.020103657075088,3.020103657075088,3.020103657075088,3.020103657075088,-3.020103657075088,-3.020103657075088,3.020103657075088,3.020103657075088,-3.020103657075088,1.113334655761719,1.2185001373291,41.72999954223633,38.65143432617188,38.9010009765625,39.15056762695313
2015-01-07,41.45333480834961,42.32333374023438,41.20999908447266,41.84333419799805,41.84333419799805,3791400,3.020103657075088,1.898071500443962,1.875323680764401,1.721865722266119,2.237340817962651,41.00666656494141,41.28099975585938,40.29699999491374,37.61394437154134,35.04383333206177,41.19963217685306,41.06932986616677,39.93280386624169,37.91470697819371,35.56294688307269,40.99559699173067,40.20037186744248,0.7952251242881943,0.939829094338644,-1.338319637588877,1.338319637588877,1.338319637588877,1.338319637588877,-1.338319637588877,1.338319637588877,1.338319637588877,1.338319637588877,-1.338319637588877,0.6066665649413991,1.128333473205564,42.32333374023438,39.0492992401123,39.29299926757812,39.53669929504395
2015-01-08,42.18666839599609,42.54000091552734,41.93333435058594,42.4033317565918,42.4033317565918,2144400,1.338319637588877,1.925333019601937,1.914287896075534,1.709276160751224,2.108430978229373,41.31599960327149,41.34733276367187,40.45199991861979,37.82394434611003,35.18576665878296,41.60086537009931,41.31187566442586,40.09219276239331,38.06187500371495,35.69840004888495,41.21217157094007,40.36355408145354,0.8486174894865357,0.9215867733682224,1.092680953804514,-1.092680953804514,-1.092680953804514,-1.092680953804514,1.092680953804514,-1.092680953804514,-1.092680953804514,-1.092680953804514,1.092680953804514,1.21333312988282,1.138500213623046,42.54000091552734,39.84100009918214,40.06666679382325,40.29233348846437
2015-01-09,42.39666748046875,43.13999938964844,41.92666625976562,41.93999862670898,41.93999862670898,2781600,-1.092680953804514,1.960322281865206,1.946512351124786,1.69229050346746,2.022835119966259,41.60933303833008,41.34166603088379,40.51455548604329,37.99933319091797,35.31989997863769,41.7139097889692,41.42607983938642,40.21140604396206,38.18902659791147,35.82199606032701,41.32414496413529,40.48032775147246,0.8438172126628274,0.9060328612271434,1.160390197883107,1.160390197883107,1.160390197883107,1.160390197883107,-1.160390197883107,1.160390197883107,1.160390197883107,1.160390197883107,-1.160390197883107,1.34333419799804,1.156500244140623,43.13999938964844,40.03530044555664,40.26300048828124,40.49070053100586
2015-01-12,41.99666595458984,42.67666625976562,41.33333206176758,42.42666625976562,42.42666625976562,2626500,1.160390197883107,1.875597415453031,1.947654290459211,1.681648806853879,1.989490218335303,41.84599990844727,41.33666610717773,40.58877766927083,38.16516653696696,35.45953330993652,41.95149527923468,41.60800464309172,40.35432605788488,38.32796560321817,35.95278160883074,41.49376362500148,40.62450097430899,0.8692626506924981,0.8986788191202144,-1.987745614596631,-1.987745614596631,-1.987745614596631,-1.987745614596631,1.987745614596631,-1.987745614596631,-1.987745614596631,-1.987745614596631,1.987745614596631,1.803333282470696,1.203500175476072,42.67666625976562,40.59569885253907,40.82699890136719,41.05829895019532
