Date_AMAT,Open_AMAT,High_AMAT,Low_AMAT,Close_AMAT,Adj Close_AMAT,Volume_AMAT,Daily Return(%)_AMAT,Vol5_AMAT,Vol10_AMAT,Vol20_AMAT,Vol60_AMAT,SMA5_AMAT,SMA10_AMAT,SMA30_AMAT,SMA60_AMAT,SMA100_AMAT,EMA5_AMAT,EMA10_AMAT,EMA30_AMAT,EMA60_AMAT,EMA100_AMAT,Short12_AMAT,Long26_AMAT,MACD_AMAT,SIGNAL9_AMAT,Ret5/10_AMAT,Ret10/30_AMAT,Ret30/60_AMAT,Ret30/100_AMAT,Emaret5/10_AMAT,Emaret10/30_AMAT,Emaret30/60_AMAT,Emaret30/100_AMAT,RetMACD_AMAT,DayRange_AMAT,average20r_AMAT,PRVHI_AMAT,HitLevel_AMAT,hitlevel_2_AMAT,hitlevel_1.8_AMAT,Hit?_AMAT,Hit?_AMAT.1,Hit?_AMAT.2,HitAt_2.2_AMAT,HitAt_2.0_AMAT,HitAt_1.8_AMAT,ExitPr_2.2_AMAT,ExitPr_2.0_AMAT,ExitPr_1.8_AMAT,ret_2.2_AMAT,Ret2.0_AMAT,Ret_1.8_AMAT
2013-12-17,16.6299991607666,16.90999984741211,16.6200008392334,16.79999923706055,14.90842056274414,8851700,0.84033247857555,0.5475135265829977,1.2556080702532846,1.1740701134432985,1.7999588504696942,16.741999816894527,16.73099994659424,17.16933339436849,17.45783338546753,16.77310001373291,16.752402069752794,16.810988419061527,17.062908096699502,17.04145603971639,16.724704631156776,16.841838934731108,17.031516121501625,-0.18967718677051693,-0.17922555954148162,1.369056309702569,-1.369056309702569,-1.369056309702569,1.369056309702569,1.369056309702569,-1.369056309702569,-1.369056309702569,1.369056309702569,-1.369056309702569,0.379999160766598,0.29600000381469604,16.90999984741211,16.173099365234375,16.230999374389647,16.28889938354492,,,,,,,,,,0.0,0.0,0.0
2013-12-18,16.82999992370605,17.06999969482422,16.69000053405762,17.03000068664551,15.11252212524414,11832300,1.369056309702569,0.8356056206107373,0.8740458882831377,1.2028967594057385,1.366502706390779,16.78199996948242,16.772999954223632,17.144666735331217,17.450833384195963,16.783200016021727,16.844934942050365,16.85080883134952,17.060785037986342,17.0410804543698,16.730750097602098,16.87078689656409,17.03140386706784,-0.16061697050374946,-0.17550384173393518,-0.8808075151549297,0.8808075151549297,0.8808075151549297,-0.8808075151549297,0.8808075151549297,0.8808075151549297,0.8808075151549297,-0.8808075151549297,-0.8808075151549297,0.23999977111817117,0.29700002670288017,17.06999969482422,16.25879983901978,16.31799983978272,16.377199840545657,,,,,,,,,,0.0,0.0,0.0
2013-12-19,16.94000053405762,17.03000068664551,16.79000091552734,16.8799991607666,14.97940444946289,9392500,-0.8808075151549297,0.9000013376385919,0.9017790406141651,1.2215168604615247,1.3378192076199276,16.813999938964844,16.810999870300293,17.11000003814697,17.434833367665608,16.789300003051757,16.85662301495578,16.856116163970807,17.049121433004423,17.03579910048117,16.733705524595454,16.872204167979863,17.02018870363812,-0.14798453565825653,-0.16999998051879947,1.8365011179120256,-1.8365011179120256,-1.8365011179120256,1.8365011179120256,-1.8365011179120256,1.8365011179120256,-1.8365011179120256,1.8365011179120256,1.8365011179120256,0.43000030517578836,0.29450006484985297,17.03000068664551,16.416599636077883,16.475999641418458,16.535399646759036,,,,,,,,,,0.0,0.0,0.0
2013-12-20,16.82999992370605,17.26000022888184,16.82999992370605,17.19000053405762,15.25450706481934,17970700,1.8365011179120256,1.1263469116886595,0.8669641447054509,1.1445880713407561,1.3598557141465428,16.911999893188476,16.84699993133545,17.104333368937173,17.42516670227051,16.798000011444092,16.967748854656392,16.916822413077497,17.05821040726592,17.040854885188594,16.742741069337278,16.92109591660721,17.032767357743268,-0.11167144113605687,-0.15833427264225094,1.861545578141319,-1.861545578141319,-1.861545578141319,1.861545578141319,-1.861545578141319,1.861545578141319,-1.861545578141319,1.861545578141319,1.861545578141319,0.28000068664551137,0.2990000724792477,17.26000022888184,16.382100543975834,16.441000556945806,16.499900569915777,,,,,,,,,,0.0,0.0,0.0
2013-12-23,17.25,17.53000068664551,17.25,17.51000022888184,15.53847408294678,10214000,1.861545578141319,1.1336871570154177,1.0045518097553574,1.2186084337356269,1.3764437510925946,17.081999969482425,16.914999961853027,17.09633337656657,17.423666699727377,16.80820001602173,17.148499312731545,17.024672925041923,17.087358137692757,17.056236699735916,16.757934320021327,17.011696580034076,17.068117940790568,-0.05642136075649162,-0.13795169026509907,-0.6853274566808015,0.6853274566808015,0.6853274566808015,-0.6853274566808015,0.6853274566808015,-0.6853274566808015,0.6853274566808015,-0.6853274566808015,-0.6853274566808015,0.15000152587889914,0.29900016784667915,17.53000068664551,16.602200069427493,16.662000083923346,16.721800098419195,,,,,,,,,,0.0,0.0,0.0
2013-12-24,17.43000030517578,17.54000091552734,17.38999938964844,17.38999938964844,15.43199062347412,4504900,-0.6853274566808015,1.3699036135303297,1.0569869036077422,1.2305431328844556,1.3783545595563518,17.2,16.970999908447265,17.082666714986164,17.421333344777427,16.81890001296997,17.22899933837051,17.091095918606744,17.106883379754414,17.06717973874944,16.770450460013944,17.06989701228244,17.091961011076336,-0.022063998793896644,-0.11477415197085859,0.2875281550552747,-0.2875281550552747,-0.2875281550552747,0.2875281550552747,-0.2875281550552747,0.2875281550552747,-0.2875281550552747,0.2875281550552747,0.2875281550552747,0.10000038146973012,0.281000232696533,17.54000091552734,16.872200317382816,16.93200035095215,16.99180038452149,,,,,,,,,,0.0,0.0,0.0
2013-12-26,17.40999984741211,17.47999954223633,17.3799991607666,17.44000053405762,15.47635746002197,3836300,0.2875281550552747,1.3224521230738266,1.0508190283353787,1.187376409074804,1.3781328170611413,17.28199996948242,17.03199996948242,17.076000086466472,17.420833365122476,16.83230001449585,17.299333070266215,17.154533121415994,17.128374809064297,17.079403371382494,16.78370887732174,17.126836015632467,17.117741716482357,0.009094299150110174,-0.09000046174666484,-0.0573407601812316,0.0573407601812316,0.0573407601812316,-0.0573407601812316,0.0573407601812316,-0.0573407601812316,-0.0573407601812316,-0.0573407601812316,-0.0573407601812316,0.15999984741210938,0.27700023651122996,17.47999954223633,16.92180040359497,16.978000450134275,17.03420049667358,,,,,,,,,,0.0,0.0,0.0
2013-12-27,17.52000045776367,17.52000045776367,17.36000061035156,17.43000030517578,15.46748447418213,3655700,-0.0573407601812316,1.1500471439803828,1.0026246423506966,1.166122979888721,1.3778451142569033,17.39200019836426,17.10300006866455,17.068000094095865,17.41950003306071,16.845000019073485,17.342888815236073,17.204618063917774,17.147834518490846,17.09089835281834,16.796506727378254,17.173476675562206,17.1408719823115,0.032604693250707584,-0.06547943074719037,0.34423100913292937,0.34423100913292937,-0.34423100913292937,0.34423100913292937,-0.34423100913292937,0.34423100913292937,0.34423100913292937,0.34423100913292937,0.34423100913292937,0.14999961853028054,0.27600021362304705,17.52000045776367,16.870599021911627,16.925999069213873,16.98139911651612,,,,,,,,,,0.0,0.0,0.0
2013-12-30,17.43000030517578,17.54999923706055,17.39999961853027,17.48999977111816,15.52072525024414,3601800,0.34423100913292937,0.9389535936208753,0.9854050737268151,1.1656300209334782,1.3718389112718639,17.45200004577637,17.181999969482423,17.06566677093506,17.422166697184245,16.86100001335144,17.391925800530103,17.256505647045117,17.169909696079706,17.10398364522161,16.810239262897856,17.222172536416966,17.16673330000088,0.055439236416084725,-0.04129569731453535,1.0863381163181898,1.0863381163181898,-1.0863381163181898,1.0863381163181898,-1.0863381163181898,1.0863381163181898,1.0863381163181898,1.0863381163181898,1.0863381163181898,0.2700004577636683,0.28100023269653357,17.54999923706055,16.912799987792965,16.968000030517572,17.023200073242183,,,,,,,,,,0.0,0.0,0.0
2013-12-31,17.53000068664551,17.70000076293945,17.43000030517578,17.68000030517578,15.68933486938477,5533900,1.0863381163181898,0.6449742716927227,0.9687434462417763,1.15356574695156,1.3673555979979017,17.486000061035156,17.28400001525879,17.07100009918213,17.424000040690103,16.881300020217896,17.487950635412,17.333504675796146,17.20281876763429,17.12286943735125,16.827462253834053,17.292607577764475,17.204753078161986,0.08785449960248926,-0.01546565793113043,-0.7353001463307288,-0.7353001463307288,0.7353001463307288,-0.7353001463307288,0.7353001463307288,-0.7353001463307288,-0.7353001463307288,-0.7353001463307288,-0.7353001463307288,0.3199996948242223,0.2780001640319826,17.70000076293945,16.931798725128175,16.987998771667485,17.04419881820679,,,,,,,,,,0.0,0.0,0.0
2014-01-02,17.69000053405762,17.69000053405762,17.3700008392334,17.54999923706055,15.57396793365479,7785900,-0.7353001463307288,0.6621854533479812,1.050070260665016,1.1711376936544686,1.3627612495815287,17.518000030517577,17.35900001525879,17.091333389282227,17.420333353678384,16.90010001182556,17.508633502628182,17.372867323298763,17.22521750759728,17.136873693079426,16.84176991686824,17.332206294579255,17.230326867710026,0.10187942686922824,0.008003359028941304,-0.22791458642485032,-0.22791458642485032,0.22791458642485032,-0.22791458642485032,0.22791458642485032,-0.22791458642485032,-0.22791458642485032,-0.22791458642485032,-0.22791458642485032,0.23000144958496094,0.25700016021728567,17.69000053405762,17.088400402069087,17.144000434875483,17.19960046768188,,,,,,,,,,0.0,0.0,0.0
2014-01-03,17.54000091552734,17.70000076293945,17.46999931335449,17.51000022888184,15.53847408294678,6773000,-0.22791458642485032,0.6820745160028843,1.014352581531052,0.9216735125221241,1.3497292072980729,17.53199996948242,17.40699996948242,17.114333407084146,17.420333353678384,16.918700017929076,17.509089078046067,17.39780057885932,17.243590586389832,17.14910734999098,16.85500220027445,17.359559207548884,17.251043412982014,0.10851579456686977,0.028105846136527002,-1.2564209621860645,-1.2564209621860645,1.2564209621860645,-1.2564209621860645,1.2564209621860645,-1.2564209621860645,-1.2564209621860645,-1.2564209621860645,-1.2564209621860645,0.29000091552735086,0.25100021362304775,17.70000076293945,17.12460018157959,17.17600021362305,17.227400245666505,,,,,,,,,,0.0,0.0,0.0
2014-01-06,17.5,17.51000022888184,17.21999931335449,17.29000091552734,15.34324932098389,9975500,-1.2564209621860645,0.9145087859770233,1.067781698641931,0.961939401880197,1.3537401862901073,17.504000091552733,17.4480001449585,17.12966677347819,17.41950003306071,16.934300031661987,17.436059690539828,17.378200640071686,17.246584801172897,17.153726811156105,16.86361603622005,17.34885793185326,17.253929153911297,0.09492877794196275,0.04147043249761415,0.46269473377652665,0.46269473377652665,-0.46269473377652665,0.46269473377652665,-0.46269473377652665,0.46269473377652665,0.46269473377652665,0.46269473377652665,0.46269473377652665,0.17000007629394176,0.24800024032592827,17.51000022888184,17.147800292968743,17.198000335693354,17.248200378417962,,,1.0,,,17.248200378417962,,,17.29000091552734,0.0,0.0,0.24234723734819993
2014-01-07,17.3700008392334,17.43000030517578,17.26000022888184,17.3700008392334,15.41423988342285,8133200,0.46269473377652665,0.9321320028095113,0.9182262911224831,0.8708855189894635,1.2899753875571767,17.480000305175782,17.466000175476076,17.133000119527182,17.410833390553794,16.950700044631958,17.414040073437686,17.376709767191997,17.254547126209058,17.160817762896343,16.8736434580619,17.35211068683482,17.262527056527748,0.08958363030707162,0.05109307205950564,0.2878482132690391,0.2878482132690391,-0.2878482132690391,0.2878482132690391,-0.2878482132690391,0.2878482132690391,0.2878482132690391,0.2878482132690391,0.2878482132690391,0.2700004577636683,0.24050025939941477,17.43000030517578,16.964399700164797,17.013999748229985,17.06359979629517,,,,,,,,,,0.0,0.0,0.0
2014-01-08,17.39999961853027,17.45000076293945,17.18000030517578,17.42000007629395,15.45860958099365,8026100,0.2878482132690391,0.7135301865167123,0.6910569394111075,0.8704524039337206,1.2878466645971904,17.428000259399415,17.457000160217284,17.13866678873698,17.401166725158692,16.971700048446657,17.41602674105644,17.38458073248326,17.265221510085503,17.169315543663476,16.884462400997187,17.362555208290072,17.27419172465858,0.08836348363149327,0.05854715437390317,0.11481318987418751,-0.11481318987418751,0.11481318987418751,-0.11481318987418751,0.11481318987418751,-0.11481318987418751,-0.11481318987418751,-0.11481318987418751,-0.11481318987418751,0.18000030517578125,0.2345003128051763,17.45000076293945,16.90089973449707,16.94899978637695,16.997099838256833,,,,,,,,,,0.0,0.0,0.0
2014-01-09,17.42000007629395,17.5,17.31999969482422,17.39999961853027,15.44086170196533,8838000,-0.11481318987418751,0.6701935194756469,0.6553476913799888,0.8720514296071886,1.2854417076001368,17.39800033569336,17.45800018310547,17.143000094095864,17.389500045776366,16.989500045776367,17.410684366881053,17.38738416630999,17.27391687192065,17.17687895595419,16.89467105877012,17.368315886788565,17.283510827908334,0.0848050588802316,0.06379873527516886,-0.4022971055106922,0.4022971055106922,-0.4022971055106922,0.4022971055106922,-0.4022971055106922,0.4022971055106922,0.4022971055106922,0.4022971055106922,0.4022971055106922,0.18000030517578836,0.23300027847290128,17.5,16.93410007476806,16.981000137329097,17.027900199890134,,,,,,,,,,0.0,0.0,0.0
2014-01-10,17.3700008392334,17.51000022888184,17.32999992370605,17.46999931335449,15.50297737121582,7970100,0.4022971055106922,0.7143217898641689,0.6617665489000142,0.8725568015349163,1.2717199916358364,17.39000015258789,17.461000061035158,17.141333389282227,17.383666706085204,17.008700037002562,17.43045601570553,17.40240510213626,17.286567352013158,17.18648945947551,16.906063697474757,17.383959490875633,17.297324789793233,0.08663470108239935,0.06836592843661496,0.8586126183508579,-0.8586126183508579,0.8586126183508579,-0.8586126183508579,0.8586126183508579,-0.8586126183508579,-0.8586126183508579,-0.8586126183508579,-0.8586126183508579,0.25,0.23750028610229582,17.51000022888184,16.987399387359616,17.0339994430542,17.08059949874878,,,,,,,,,,0.0,0.0,0.0
2014-01-13,17.38999938964844,17.5,17.25,17.31999969482422,15.36986923217773,9143100,-0.8586126183508579,0.54834883386299,0.7181648341886083,0.8841212958841188,1.2716702009057845,17.395999908447266,17.45,17.140333366394042,17.373000049591063,17.026300029754637,17.393637242078427,17.387422300806797,17.288724277355808,17.190866844241043,16.914260449897515,17.37411952225234,17.299004412388122,0.07511510986421754,0.06971576472213548,-1.7898352852455348,1.7898352852455348,-1.7898352852455348,1.7898352852455348,-1.7898352852455348,1.7898352852455348,1.7898352852455348,1.7898352852455348,1.7898352852455348,0.4400005340576101,0.24750022888183648,17.5,16.98749959945679,17.034999656677247,17.082499713897707,,,,,,,,,,0.0,0.0,0.0
2014-01-14,17.34000015258789,17.73999977111816,17.29999923706055,17.6299991607666,15.64496803283691,12186600,1.7898352852455348,0.9675569918233625,0.9246109062479926,0.9506432380322002,1.2900141092666892,17.447999572753908,17.463999938964843,17.151333363850913,17.365333366394044,17.047100019454955,17.47242454830782,17.43152718443585,17.31074201176941,17.205264625110733,16.9284334936771,17.413485620485304,17.32352254189764,0.08996307858766528,0.07376522749524145,-1.701651495689208,1.701651495689208,-1.701651495689208,1.701651495689208,-1.701651495689208,1.701651495689208,1.701651495689208,1.701651495689208,1.701651495689208,0.3899993896484304,0.2585001945495611,17.73999977111816,16.95549949645996,17.004999542236327,17.054499588012693,,,,,,,,,,0.0,0.0,0.0
2014-01-15,17.71999931335449,18.07999992370605,17.69000053405762,17.93000030517578,15.91118621826172,11834200,1.701651495689208,1.1517020619661742,1.014828924932687,0.9934140960827815,1.3090466668259713,17.549999618530272,17.488999938964845,17.17866668701172,17.363333384195965,17.069800024032592,17.624949800597143,17.522158660934018,17.35069415973111,17.229026450686636,16.948266499845392,17.492949418129992,17.36844682065898,0.124502597471011,0.08391270149039537,-1.6731798064865595,-1.6731798064865595,1.6731798064865595,-1.6731798064865595,1.6731798064865595,-1.6731798064865595,-1.6731798064865595,-1.6731798064865595,-1.6731798064865595,0.2799987792968821,0.2580001831054696,18.07999992370605,17.171299343109126,17.22299938201904,17.27469942092895,,,,,,,,,,0.0,0.0,0.0
2014-01-16,17.8700008392334,17.88999938964844,17.61000061035156,17.6299991607666,15.64496803283691,6960600,-1.6731798064865595,1.5351476530875339,1.1407611836365814,1.0858284802515,1.3206089203360318,17.59599952697754,17.49699993133545,17.195666631062824,17.359333356221516,17.089900016784668,17.62663292065363,17.541766024539942,17.36871383721727,17.242173096918766,16.961766156497298,17.51403399392024,17.38782106807436,0.12621292584588062,0.09237274636149242,-0.4537715684302535,-0.4537715684302535,0.4537715684302535,-0.4537715684302535,0.4537715684302535,-0.4537715684302535,-0.4537715684302535,-0.4537715684302535,-0.4537715684302535,0.2600002288818324,0.2520002365112314,17.88999938964844,17.512399520874016,17.563999557495112,17.615599594116205,,,1.0,,,17.615599594116205,,,17.6299991607666,0.0,0.0,0.08174326723006627
2014-01-17,17.55999946594238,17.68000030517578,17.42000007629395,17.54999923706055,15.57396793365479,9461200,-0.4537715684302535,1.5644960464328832,1.1491096790520334,1.0629489025149208,1.3133265613271974,17.61199951171875,17.50099983215332,17.226999918619793,17.350666681925457,17.110900011062622,17.601088359455936,17.54326297227096,17.380409669465227,17.252265757251283,16.97341433631043,17.519567108249518,17.39983426577704,0.11973284247247662,0.09784476558368926,0.3418881817630104,0.3418881817630104,-0.3418881817630104,0.3418881817630104,-0.3418881817630104,0.3418881817630104,0.3418881817630104,0.3418881817630104,0.3418881817630104,0.2200012207031321,0.2510003089904794,17.68000030517578,17.335598869323732,17.38599891662598,17.436398963928223,,,1.0,,,17.436398963928223,,,17.54999923706055,0.0,0.0,0.6515122380907857
2014-01-21,17.6200008392334,17.69000053405762,17.46999931335449,17.61000061035156,15.62721633911133,5754100,0.3418881817630104,1.4696154853297099,1.0580380284479065,1.0349816005784749,1.2225673323514812,17.66999969482422,17.532999801635743,17.263999938964844,17.35416669845581,17.136300020217895,17.60405910975448,17.555397088285613,17.395221988232088,17.26399476882834,16.986020005103324,17.533479954726754,17.415402143152935,0.11807781157381925,0.10189137478171527,0.2839252432005013,0.2839252432005013,-0.2839252432005013,0.2839252432005013,-0.2839252432005013,0.2839252432005013,0.2839252432005013,0.2839252432005013,0.2839252432005013,0.15999984741210938,0.23750028610229545,17.69000053405762,17.127799625396726,17.177999687194824,17.228199748992918,,,,,,,,,,0.0,0.0,0.0
2014-01-22,17.69000053405762,17.71999931335449,17.55999946594238,17.65999984741211,15.6715841293335,5769500,0.2839252432005013,1.233948646630233,1.0543959594886747,0.9628267558313802,1.1823614686197677,17.67599983215332,17.561999702453612,17.29166660308838,17.351500034332275,17.163300018310547,17.622706022307025,17.574415771763157,17.412304430759832,17.276978541896657,16.999366140594585,17.552944553601424,17.433520491616576,0.1194240619848479,0.1053979122223418,-0.7361220945064054,-0.7361220945064054,0.7361220945064054,-0.7361220945064054,0.7361220945064054,-0.7361220945064054,-0.7361220945064054,-0.7361220945064054,-0.7361220945064054,0.15999984741210938,0.23150024414062537,17.71999931335449,17.16749990463257,17.21499996185303,17.26250001907349,,,,,,,,,,0.0,0.0,0.0
2014-01-23,17.51000022888184,17.55999946594238,17.39999961853027,17.53000068664551,15.55622673034668,8232200,-0.7361220945064054,0.8282133798754795,1.090846900272517,0.8907949816442976,1.1829872330476325,17.595999908447265,17.57299976348877,17.314999961853026,17.348666699727378,17.187200021743774,17.591804243753188,17.566340301741764,17.419897737591164,17.28527434992121,17.00987375536787,17.5494147279159,17.44066717272983,0.10874755518606705,0.10606784081508686,-2.0536257629802246,-2.0536257629802246,2.0536257629802246,-2.0536257629802246,2.0536257629802246,-2.0536257629802246,-2.0536257629802246,-2.0536257629802246,-2.0536257629802246,0.3500003814697301,0.2415001869201669,17.55999946594238,17.210698776245113,17.25699882507324,17.303298873901362,,,,,,,,,,0.0,0.0,0.0
2014-01-24,17.25,17.42000007629395,17.06999969482422,17.17000007629395,15.23675441741943,19669900,-2.0536257629802246,0.9736769587217418,1.2824758926153086,0.9935796949953466,1.2117610426323722,17.504000091552733,17.549999809265138,17.326333300272623,17.339333375295002,17.208800020217897,17.45120285460011,17.494278442569435,17.403775307830056,17.281494865539987,17.013044573604027,17.491043243050985,17.420617758179024,0.07042548487196143,0.09893936962646177,2.620854752125257,-2.620854752125257,2.620854752125257,-2.620854752125257,2.620854752125257,2.620854752125257,-2.620854752125257,-2.620854752125257,2.620854752125257,0.5699996948242188,0.26500015258789134,17.42000007629395,17.02869905471801,17.076999092102046,17.12529912948608,,1.0,1.0,,17.076999092102046,17.12529912948608,,17.17000007629395,17.17000007629395,0.0,0.5445979336903236,0.26102286722047896
2014-01-27,17.1299991607666,17.20999908447266,16.63999938964844,16.71999931335449,14.83742523193359,15391200,-2.620854752125257,1.3459934721595253,1.4846080119756606,1.141956434156125,1.2373152108591583,17.338000106811524,17.474999809265135,17.322666613260903,17.317833360036214,17.22490001678467,17.20746834085157,17.353500419075807,17.35966072754131,17.263085175304397,17.00724169716344,17.372421100020755,17.36872009559943,0.0037010044213268145,0.07989169658543478,-0.17942995142080786,0.17942995142080786,0.17942995142080786,0.17942995142080786,0.17942995142080786,-0.17942995142080786,-0.17942995142080786,0.17942995142080786,-0.17942995142080786,0.2700004577636719,0.27050018310546947,17.20999908447266,16.83699974060059,16.889999771118166,16.942999801635743,1.0,1.0,1.0,16.83699974060059,16.889999771118166,16.942999801635743,16.71999931335449,16.71999931335449,16.71999931335449,-0.6949006892479005,-1.0065154533298317,-1.3161806698464642
2014-01-28,16.68000030517578,16.82999992370605,16.55999946594238,16.75,14.86404705047607,9863600,0.17942995142080786,1.3082327199605293,1.4874326830144866,1.1447845950852045,1.2353077369397008,17.165999984741212,17.417999839782716,17.32366663614909,17.299000040690103,17.23620001792908,17.054978893901048,17.243773070152933,17.320327777377358,17.246262710540318,17.002147802170104,17.276664007709872,17.32288897740688,-0.04622496969700762,0.05466836332894631,0.11940571799204967,-0.11940571799204967,-0.11940571799204967,-0.11940571799204967,-0.11940571799204967,0.11940571799204967,0.11940571799204967,-0.11940571799204967,0.11940571799204967,0.2099990844726527,0.27350015640258807,16.82999992370605,16.61489868164063,16.668998718261722,16.723098754882816,1.0,1.0,1.0,16.61489868164063,16.668998718261722,16.68000030517578,16.75,16.75,16.75,0.8131335673365114,0.48593969624304273,0.41966243131601105
2014-01-29,16.68000030517578,16.82999992370605,16.6200008392334,16.72999954223633,14.8462963104248,8983500,-0.11940571799204967,1.219513139038949,1.2961836455874924,1.1380175788285098,1.2353092247467459,16.979999923706053,17.327999877929688,17.324666595458986,17.28016668955485,17.246700010299683,16.946652443346146,17.150359701440824,17.282242084787615,17.22933604928445,16.99675872771597,17.192561782252405,17.27897124146832,-0.08640945921591481,0.026452798819974088,-0.29887116423970883,0.29887116423970883,0.29887116423970883,0.29887116423970883,0.29887116423970883,-0.29887116423970883,-0.29887116423970883,0.29887116423970883,-0.29887116423970883,0.25,0.27250013351440466,16.82999992370605,16.22829957962036,16.282999610900873,16.33769964218139,,,,,,,,,,0.0,0.0,0.0
2014-01-30,16.92000007629395,16.93000030517578,16.68000030517578,16.78000068664551,14.89066982269287,10336300,0.29887116423970883,1.3690489610232128,1.0889787954282175,1.1037033905646711,1.2319095737866372,16.829999923706055,17.21299991607666,17.32866662343343,17.26483335494995,17.25940001487732,16.89110185777927,17.083021698750766,17.24983941393974,17.21460374231268,16.992466489278932,17.129090844466727,17.242010459629594,-0.1129196151628662,-0.0014216839765939689,-0.23837310215690807,-0.23837310215690807,0.23837310215690807,0.23837310215690807,0.23837310215690807,-0.23837310215690807,-0.23837310215690807,0.23837310215690807,-0.23837310215690807,0.45000076293946023,0.27900018692016654,16.93000030517578,16.23049962997436,16.284999656677243,16.339499683380122,,,,,,,,,,0.0,0.0,0.0
2014-01-31,16.40999984741211,16.85000038146973,16.39999961853027,16.81999969482422,14.92616653442383,20152200,0.23837310215690807,1.249249565663333,1.0577745515203447,1.102880032225068,1.2317018731260334,16.75999984741211,17.131999969482422,17.329333305358887,17.249333349863686,17.271700010299682,16.867401136794253,17.03519951621867,17.22210781915809,17.201665904690106,16.989051305230323,17.08153835990634,17.210750402977343,-0.12921204307100354,-0.026979755795475884,0.3567150239654407,0.3567150239654407,-0.3567150239654407,0.3567150239654407,-0.3567150239654407,0.3567150239654407,0.3567150239654407,-0.3567150239654407,0.3567150239654407,0.2800006866455007,0.2815001487731935,16.85000038146973,16.316199893951413,16.37199993133545,16.42779996871948,,,1.0,,,16.40999984741211,,,16.81999969482422,0.0,0.0,2.4984756320809303
2014-02-03,16.60000038146973,16.82999992370605,16.54999923706055,16.76000022888184,14.87292289733887,24873400,-0.3567150239654407,0.2776107684218062,1.0583252781274384,1.103388236266954,1.231934011291261,16.768000030517577,17.053000068664552,17.3203332901001,17.232500012715658,17.27950001716614,16.83160083415678,16.985163282157426,17.192294426237044,17.187185062860326,16.984515640352132,17.032070955133342,17.17736150119249,-0.14529054605914737,-0.050641913848210186,-0.1193344719005784,-0.1193344719005784,0.1193344719005784,-0.1193344719005784,0.1193344719005784,-0.1193344719005784,-0.1193344719005784,0.1193344719005784,-0.1193344719005784,0.20000076293946023,0.277000141143799,16.82999992370605,16.230700054168704,16.287000083923342,16.34330011367798,,,,,,,,,,0.0,0.0,0.0
2014-02-04,16.78000068664551,16.85000038146973,16.64999961853027,16.78000068664551,14.89066982269287,18623100,0.1193344719005784,0.271742866030081,1.0419322017713508,1.077484329143584,1.2261593086881113,16.774000167846683,16.970000076293946,17.317000007629396,17.213500022888184,17.288000020980835,16.814400784986358,16.94786099206435,17.165694830134367,17.173834755443448,16.980465839288634,16.993290913827522,17.1479273667816,-0.15463645295407957,-0.07144082166938406,-0.6555345560293867,-0.6555345560293867,0.6555345560293867,-0.6555345560293867,0.6555345560293867,-0.6555345560293867,-0.6555345560293867,-0.6555345560293867,-0.6555345560293867,0.31999969482421875,0.28450012207031283,16.85000038146973,16.220599613189695,16.27599964141845,16.33139966964721,,,,,,,,,,0.0,0.0,0.0
2014-02-05,16.69000053405762,16.95999908447266,16.63999938964844,16.88999938964844,14.98828315734863,16304000,0.6555345560293867,0.36565024829035553,1.0780735775822998,1.0840424614976671,1.1637328897601016,16.8060001373291,16.893000030517577,17.306999969482423,17.205666669209798,17.297600011825562,16.839600319873718,16.937340700716003,17.14790802752237,17.164528677876397,16.97867442444427,16.977399910107664,17.12882159069766,-0.15142168058999772,-0.0874369934535068,-0.947305229094148,-0.947305229094148,0.947305229094148,-0.947305229094148,0.947305229094148,-0.947305229094148,-0.947305229094148,-0.947305229094148,-0.947305229094148,0.3000011444091797,0.2860001564025884,16.95999908447266,16.224100112915043,16.281000137329105,16.337900161743168,,,,,,,,,,0.0,0.0,0.0
2014-02-06,16.90999984741211,17.18000030517578,16.8799991607666,17.04999923706055,15.13026809692383,7920300,0.947305229094148,0.5027338211368695,1.1552823468385591,1.1073407916906022,1.1321421080467078,16.85999984741211,16.844999885559083,17.29166660308838,17.193999989827475,17.309000005722044,16.90973329226933,16.957824070960466,17.141591331363543,17.16077361424309,16.980086796971328,16.988569037331185,17.12298289783565,-0.13441386050446624,-0.0968323668636987,0.7624696418323315,-0.7624696418323315,0.7624696418323315,-0.7624696418323315,0.7624696418323315,-0.7624696418323315,-0.7624696418323315,-0.7624696418323315,-0.7624696418323315,0.2999992370605504,0.2920001029968269,17.18000030517578,16.330798740386964,16.387998771667483,16.445198802948,,,,,,,,,,0.0,0.0,0.0
2014-02-07,17.06999969482422,17.22999954223633,16.93000030517578,17.18000030517578,15.24563312530518,12577000,0.7624696418323315,0.5348697904913778,1.0061117932963923,1.1240325893367937,1.1363004101448184,16.931999969482426,16.845999908447265,17.28466663360596,17.18366667429606,17.321300010681153,16.99982229657148,16.998219749908706,17.14406932967401,17.16140399755236,16.98404548030211,17.018020001614968,17.127206409490476,-0.1091864078755087,-0.0993031750660607,0.40744874028395733,-0.40744874028395733,0.40744874028395733,-0.40744874028395733,0.40744874028395733,0.40744874028395733,-0.40744874028395733,-0.40744874028395733,-0.40744874028395733,0.18999862670899148,0.29250001907348705,17.22999954223633,16.537600078582763,16.596000099182127,16.654400119781492,,,,,,,,,,0.0,0.0,0.0
