Date_VRSN_L01d,Open_VRSN_L01d,High_VRSN_L01d,Low_VRSN_L01d,Close_VRSN_L01d,Adj Close_VRSN_L01d,Volume_VRSN_L01d,Daily_Return_VRSN_L01d,Vol5_VRSN_L01d,Vol10_VRSN_L01d,Vol20_VRSN_L01d,Vol60_VRSN_L01d,SMA5_VRSN_L01d,SMA10_VRSN_L01d,SMA30_VRSN_L01d,SMA60_VRSN_L01d,SMA100_VRSN_L01d,EMA5_VRSN_L01d,EMA10_VRSN_L01d,EMA30_VRSN_L01d,EMA60_VRSN_L01d,EMA100_VRSN_L01d,Short12_VRSN_L01d,Long26_VRSN_L01d,MACD_VRSN_L01d,SIGNAL9_VRSN_L01d,Ret5/10_VRSN_L01d,Ret10/30_VRSN_L01d,Ret30/60_VRSN_L01d,Ret30/100_VRSN_L01d,Emaret5/10_VRSN_L01d,Emaret10/30_VRSN_L01d,Emaret30/60_VRSN_L01d,Emaret30/100_VRSN_L01d,RetMACD_VRSN_L01d,DayRange_VRSN_L01d,average20r_VRSN_L01d,PRVHI_VRSN_L01d,HitLevel_VRSN_L01d,hitlevel_2_VRSN_L01d,hitlevel_1.8_VRSN_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-09,202.2200012207031,203.0,197.0800018310547,198.3800048828125,198.3800048828125,1484800.0,-1.3133018274490609,0.8424703050851242,0.7708234159668156,0.7185809258298804,1.083039435399548,199.34800415039064,200.0170028686524,201.7960006713867,206.5745007832845,205.674400177002,199.57375785202112,200.2156498956255,202.36185071054223,204.23993107978907,205.56557014152315,200.4642634853511,201.98655914695627,-1.5222956616051704,-1.4080470775471552,1.2803752809777091,1.2803752809777091,1.2803752809777091,-1.2803752809777091,-1.2803752809777091,1.2803752809777091,1.2803752809777091,1.2803752809777091,1.2803752809777091,4.449996948242188,3.0519989013671878,203.0,195.2671990966797,195.8519989013672,196.4367987060547,0.0,0.9966552907569508,1.3133018274490609,-1.0,1.3133018274490609,0.9893942420106314,-1.0,1.3133018274490609,0.6634854672348899,-1.0,1.3133018274490609,1.0,2.0,0.0,0.974644601,0.326175811,0.024163017,0.0117545749999999,,
2024-02-12,197.6100006103516,198.3600006103516,193.9100036621094,195.8399963378906,195.8399963378906,1140100.0,-1.2803752809777091,0.9803094781718444,0.8359930844856245,0.7576631023227511,1.0941262637479614,198.8460021972656,199.31100311279295,201.4480005900065,206.37016728719075,205.62880020141603,198.32917068064427,199.42007652149184,201.94108591230665,203.9645233833334,205.37298452164924,199.7528377703572,201.53125819813656,-1.778420427779423,-1.4821217475936088,0.6791267646676127,0.6791267646676127,0.6791267646676127,-0.6791267646676127,-0.6791267646676127,0.6791267646676127,0.6791267646676127,0.6791267646676127,0.6791267646676127,3.559997558593807,3.127498626708983,198.3600006103516,196.2856024169922,196.89600219726563,197.50640197753907,0.0,0.9976669581294305,1.2803752809777091,-1.0,1.2803752809777091,0.9875161145171342,-1.0,1.2803752809777091,0.6924823280700292,-1.0,1.2803752809777091,0.0,0.0,1.0,0.001400544,0.001400544,0.997921169,0.997921169,,
2024-02-13,195.3300018310547,196.5,192.9400024414062,194.5099945068359,194.5099945068359,653900.0,-0.6791267646676127,0.9608532236108144,0.84059440644457,0.7508473119567037,1.0934977426063748,198.00599975585936,198.5820022583008,201.0663335164388,206.16950047810872,205.5664001464844,197.0561119560415,198.5273343370089,201.4616606603408,203.6545388300056,205.15787580848465,198.9462464990462,201.0111645913736,-2.0649180923273605,-1.598681016540359,-0.4215759330505558,-0.4215759330505558,-0.4215759330505558,0.4215759330505558,0.4215759330505558,-0.4215759330505558,-0.4215759330505558,-0.4215759330505558,-0.4215759330505558,3.049987792968693,3.159497833251953,196.5,191.47950363159185,192.1050033569336,192.73050308227545,1.0,0.9970994224255417,0.6791267646676127,-1.0,0.6791267646676127,0.985434815171711,-1.0,0.6791267646676127,0.6866473360676936,-1.0,0.6791267646676127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-14,194.0800018310547,196.3699951171875,193.3200073242188,195.3300018310547,195.3300018310547,586100.0,0.4215759330505558,0.8526095755873523,0.7785166069726503,0.7629073980261691,1.0793949026214766,197.01600036621093,198.227001953125,200.8586669921875,205.9363337198893,205.5164001464844,196.48074191437925,197.94600115410816,201.0660697681288,203.3816031906957,204.9632644425949,198.38990116550903,200.59033772023884,-2.2004365547297766,-1.7190321241782427,-1.274768581284191,-1.274768581284191,-1.274768581284191,1.274768581284191,1.274768581284191,-1.274768581284191,-1.274768581284191,-1.274768581284191,-1.274768581284191,3.1600036621094034,3.085498046875003,196.3699951171875,189.5491047668457,190.1810043334961,190.8129039001465,1.0,0.9938908343717954,-0.4215759330505558,-1.0,-0.4215759330505558,0.9844823713040258,-1.0,-0.4215759330505558,0.7067917369012315,-1.0,-0.4215759330505558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-15,195.8999938964844,197.8500061035156,194.6900024414062,197.8200073242188,197.8200073242188,605400.0,1.274768581284191,1.1325912870272616,0.8678608014556696,0.7818396427614095,1.0923587987194654,196.3760009765625,197.98400268554687,200.74566701253252,205.73133392333983,205.49740020751952,196.92716371765917,197.92309318503732,200.8566463846508,203.19925578523743,204.82181380658744,198.30222518992596,200.3851280612744,-2.082902871348466,-1.7918062736122875,1.8097268721597208,1.8097268721597208,1.8097268721597208,-1.8097268721597208,-1.8097268721597208,1.8097268721597208,1.8097268721597208,1.8097268721597208,1.8097268721597208,3.5199890136719034,3.1189971923828184,197.8500061035156,189.5818994140625,190.1989990234375,190.8160986328125,0.0,0.9918781230444244,-1.274768581284191,-1.0,-1.274768581284191,0.9853947914972374,-1.0,-1.274768581284191,0.715735199531448,-1.0,-1.274768581284191,0.0,2.0,0.0,0.005223596,0.005223596,0.017443011,0.017443011,,
2024-02-16,196.9100036621094,197.6199951171875,194.1000061035156,194.2400054931641,194.2400054931641,583700.0,-1.8097268721597208,1.2568886811856417,1.020647321318074,0.8389854551959297,1.1127650741877888,195.5480010986328,197.44800262451173,200.60433400472004,205.45400060017903,205.43040023803712,196.03144430949413,197.25344087742403,200.4297663271355,202.9055098740219,204.6122730479058,197.67726831350103,199.92993379696992,-2.2526654834688884,-1.883978115583608,1.0348073047679862,1.0348073047679862,1.0348073047679862,-1.0348073047679862,-1.0348073047679862,1.0348073047679862,1.0348073047679862,1.0348073047679862,1.0348073047679862,3.1999969482421875,3.154997253417973,197.6199951171875,190.9882122802734,191.61201171874995,192.2358111572265,0.0,0.9903772056408584,1.8097268721597208,-1.0,1.8097268721597208,0.9841524265186881,-1.0,1.8097268721597208,0.7539645830529936,-1.0,1.8097268721597208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-20,193.3399963378906,195.1999969482422,192.0,192.2299957275391,192.2299957275391,569300.0,-1.0348073047679862,1.218820619533036,1.0445174953604224,0.8539215464994071,1.1117326572441373,194.8260009765625,196.83600158691405,200.4483337402344,205.1145004272461,205.3498002624512,194.7642947821758,196.34008721380852,199.90074886909704,202.55549301676015,204.36707943760152,196.8392263771992,199.35956801404916,-2.520341636849963,-2.011250819836879,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,0.2861171846132536,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,1.75,3.156996917724612,195.1999969482422,190.679001159668,191.31000061035155,191.94100006103517,1.0,0.9897884503132217,1.0348073047679862,-1.0,1.0348073047679862,0.9821878523445643,-1.0,1.0348073047679862,0.7680997233779068,-1.0,1.0348073047679862,1.0,0.0,0.0,0.942589164,0.942589164,0.054410871,0.054410871,,
2024-02-21,192.5,193.2100067138672,191.4600067138672,192.7799987792969,192.7799987792969,519200.0,0.2861171846132536,1.2330782583485875,1.0504719692540565,0.842697791695505,1.1071143000314203,194.48000183105472,196.24300079345704,200.24100036621093,204.7581670125325,205.2729002380371,194.10286278121615,195.6927984075337,199.44134563749705,202.2349850089745,204.1376322958529,196.21472982367573,198.8721925151786,-2.657462691502843,-2.140493194170072,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,0.7729046076350639,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,3.299987792968693,3.1124969482421863,193.2100067138672,188.25460372924803,188.88600311279296,189.5174024963379,1.0,0.9910162453933434,-0.2861171846132536,-1.0,-0.2861171846132536,0.9812047636462669,-1.0,-0.2861171846132536,0.7611660256502774,-1.0,-0.2861171846132536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-22,194.1100006103516,196.4299926757812,193.1300048828125,194.2700042724609,194.2700042724609,635300.0,0.7729046076350639,1.2843330151230936,1.0485069333310677,0.8546503272561292,1.113165868178294,194.26800231933595,195.64200134277343,200.1310002644857,204.44216715494792,205.1897003173828,194.15857661163108,195.4341085647932,199.1077107107205,201.9738380995806,203.94223372113228,195.915541277335,198.5312896823847,-2.6157484050497146,-2.2355442363460005,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,1.1787683305556604,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,2.4799957275390057,3.068496704101561,196.4299926757812,186.3625134277344,186.9850128173828,187.60751220703125,1.0,0.9929769731754575,-0.7729046076350639,-1.0,-0.7729046076350639,0.981549674129574,-1.0,-0.7729046076350639,0.7677654801388872,-1.0,-0.7729046076350639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-23,194.3600006103516,196.8399963378906,194.3600006103516,196.5599975585938,196.5599975585938,398700.0,1.1787683305556604,1.2590719988676975,1.1336340808967509,0.9092543298189438,1.1246014074063266,194.016000366211,195.1960006713867,199.902333577474,204.15216700236,205.13000030517577,194.95905026061868,195.6388156545751,198.94334212026075,201.79633513102365,203.79605082682457,196.01468839752863,198.38526804358537,-2.3705796460567115,-2.2625513182881427,1.800973407662787,1.800973407662787,1.800973407662787,1.800973407662787,-1.800973407662787,1.800973407662787,1.800973407662787,1.800973407662787,1.800973407662787,3.3800048828125,3.146997070312497,196.8399963378906,189.67929992675772,190.29299926757807,190.9066986083984,0.0,0.9939547926129785,-1.1787683305556604,-1.0,-1.1787683305556604,0.9833896101751016,-1.0,-1.1787683305556604,0.808512530600474,-1.0,-1.1787683305556604,0.0,1.0,0.0,0.00144923,0.00144923,0.003613294,0.003613294,,
2024-02-26,196.0,196.0,192.6199951171875,193.0200042724609,193.0200042724609,548500.0,-1.800973407662787,1.256140137187006,1.194811002292388,0.978764008704652,1.1449633360941742,193.77200012207032,194.6600006103516,199.5443339029948,203.8110003153483,205.03680038452148,194.31270159789943,195.16266813055432,198.56119129137045,201.50858657828388,203.5826637663421,195.5539677629029,197.9878410975761,-2.4338733346732795,-2.2968157215651703,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,0.2797602705316804,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,1.910003662109375,3.1134971618652303,196.0,189.9166027832031,190.5460021972656,191.1754016113281,1.0,0.9954381974442773,1.800973407662787,-1.0,1.800973407662787,0.9828842527650375,-1.0,1.800973407662787,0.8548431009533635,-1.0,1.800973407662787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-27,192.1799926757812,193.9600067138672,192.0500030517578,193.5599975585938,193.5599975585938,503800.0,0.2797602705316804,1.1497623517223865,1.1487697787819688,0.9855087192739342,1.142854420896709,194.03800048828128,194.43200073242187,199.1903340657552,203.5086669921875,204.9593003845215,194.06180025146423,194.87127348110693,198.2385336311913,201.24797710222848,203.3841951285649,195.2472031160861,197.6598526872812,-2.412649571195061,-2.3199824914911487,-0.439143477080426,-0.439143477080426,-0.439143477080426,-0.439143477080426,0.439143477080426,-0.439143477080426,-0.439143477080426,-0.439143477080426,-0.439143477080426,2.1900024414062784,3.1014976501464786,193.9600067138672,189.1503062438965,189.77300567626955,190.39570510864257,1.0,0.9979735833471013,-0.2797602705316804,-1.0,-0.2797602705316804,0.9830140987808711,-1.0,-0.2797602705316804,0.8623221831706982,-1.0,-0.2797602705316804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-28,192.7899932861328,194.9799957275391,192.7899932861328,194.4100036621094,194.4100036621094,363400.0,0.439143477080426,1.1565306259339685,1.1417360276825084,0.9935825142711748,1.144294445812239,194.3640014648437,194.42200164794923,198.92266743977865,203.2121671040853,204.8584004211426,194.17786805501265,194.7874062412892,197.99153169770216,201.0237812517328,203.2064883668529,195.1184032000897,197.41912312986105,-2.3007199297713328,-2.3161299791471857,-0.4526462668828803,-0.4526462668828803,-0.4526462668828803,-0.4526462668828803,0.4526462668828803,-0.4526462668828803,-0.4526462668828803,-0.4526462668828803,0.4526462668828803,2.1000061035155966,2.9449974060058537,194.9799957275391,187.13671188354493,187.75701141357425,188.37731094360356,1.0,0.9997016789117801,-0.439143477080426,-1.0,-0.439143477080426,0.9838168560597578,-1.0,-0.439143477080426,0.8682927002812756,-1.0,-0.439143477080426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-02-29,194.3500061035156,195.3899993896484,193.2899932861328,195.2899932861328,195.2899932861328,964300.0,0.4526462668828803,1.1234595526248383,1.1430499869651962,0.9563582742217708,1.0883509231990054,194.56799926757813,194.41800079345705,198.70433400472004,202.83750025431317,204.76050033569337,194.54857646538605,194.87878570398803,197.81723889695576,200.8357882036803,203.0497260880268,195.1448016748656,197.26140980810337,-2.116608133237804,-2.276225609965309,-0.0307222902639025,0.0307222902639025,0.0307222902639025,0.0307222902639025,-0.0307222902639025,0.0307222902639025,0.0307222902639025,0.0307222902639025,-0.0307222902639025,3.1999969482421875,2.977997589111324,195.3899993896484,188.5010014343262,189.09000091552736,189.67900039672853,0.0,1.0007715256483911,0.4526462668828803,1.0,-0.4526462668828803,0.9851456161790915,-1.0,-0.4526462668828803,0.8787223439023999,-1.0,-0.4526462668828803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-01,194.1499938964844,195.8699951171875,192.6699981689453,195.2299957275391,195.2299957275391,586400.0,-0.0307222902639025,0.9530598164478084,1.0527543990062025,0.9390250564210668,1.085523315929103,194.3019989013672,194.15899963378908,198.4123336791992,202.4458335876465,204.64070022583007,194.77571621943707,194.9426420719064,197.65031998279983,200.65199172905272,202.8948799422745,195.1579084522,197.1109346910245,-1.953026238824549,-2.2115857357371578,-1.5622614959303949,1.5622614959303949,1.5622614959303949,1.5622614959303949,-1.5622614959303949,1.5622614959303949,1.5622614959303949,1.5622614959303949,-1.5622614959303949,4.849990844726619,3.087997436523435,195.8699951171875,188.8384046936035,189.43400421142576,190.02960372924804,0.0,1.000736505996878,-0.0307222902639025,1.0,-0.0307222902639025,0.9863006651791453,-1.0,0.0307222902639025,0.865043654651814,-1.0,0.0307222902639025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-04,195.2799987792969,195.8099975585938,190.9600067138672,192.1799926757812,192.1799926757812,664000.0,-1.5622614959303949,0.8488352315604669,1.0108717035508226,0.9923042865383483,1.0980452114272847,194.13399658203124,193.9529983520508,197.97266693115236,202.0291669209798,204.48480010986327,193.9104750382185,194.4403421817018,197.2973956404116,200.3742212682897,202.68270395679937,194.6997675635201,196.7456797269324,-2.045912163412254,-2.1784510212721773,-0.421478608317051,0.421478608317051,0.421478608317051,0.421478608317051,-0.421478608317051,0.421478608317051,0.421478608317051,0.421478608317051,-0.421478608317051,2.5299987792969034,3.093497467041016,195.8099975585938,189.07640075683597,189.69400024414065,190.3115997314453,0.0,1.0009332066609866,-1.5622614959303949,1.0,-1.5622614959303949,0.9855190513314378,-1.0,1.5622614959303949,0.9037007549520752,-1.0,1.5622614959303949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-05,192.0500030517578,192.0500030517578,189.5200042724609,191.3699951171875,191.3699951171875,683700.0,-0.421478608317051,0.8314003124822291,0.9655743082382998,0.9885561311096432,1.0974574833926596,193.69599609375,193.8669982910156,197.5096669514974,201.61900024414064,204.31560012817383,193.06364839787483,193.882097260881,196.91498270342936,200.07900073874535,202.4586899203714,194.18749487946897,196.3474808669513,-2.1599859874823157,-2.174758014514205,0.0156758008372907,0.0156758008372907,0.0156758008372907,0.0156758008372907,-0.0156758008372907,0.0156758008372907,0.0156758008372907,0.0156758008372907,-0.0156758008372907,2.049987792968693,3.0764968872070257,192.0500030517578,189.0043031311036,189.62300262451177,190.24170211792,0.0,0.9991179406563623,-0.421478608317051,-1.0,-0.421478608317051,0.9845979955363979,-1.0,0.421478608317051,0.9007694111790456,-1.0,0.421478608317051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-06,193.0899963378906,193.1199951171875,191.0700073242188,191.3399963378906,191.3399963378906,572500.0,-0.0156758008372907,0.7626741235341911,0.958921102347538,0.985800417070365,1.0961048933762505,193.08199462890624,193.722998046875,197.0093332926432,201.23150024414065,204.12810012817383,192.48909771121345,193.41989709306455,196.5553061637172,199.79247600429116,202.23851777022324,193.74941818076465,195.97655608702087,-2.227137906256246,-2.1852339928626137,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,0.6846438714676568,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,2.86000061035162,3.066996765136717,193.1199951171875,185.28170989990235,185.89700927734376,186.5123086547852,1.0,0.9966911341222705,-0.0156758008372907,-1.0,0.0156758008372907,0.9840482094742277,-1.0,0.0156758008372907,0.8993668608064299,-1.0,0.0156758008372907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-07,191.6100006103516,193.5399932861328,190.6799926757812,192.6499938964844,192.6499938964844,668000.0,0.6846438714676568,0.8255545143122797,0.9506633983432676,0.9805837134333492,1.099169446856068,192.55399475097656,193.56099700927732,196.6316665649414,200.89283345540363,203.9653001403809,192.5427297729705,193.27991469368635,196.3033505335732,199.55829626305157,202.04864601034723,193.58027598318304,195.73014407290705,-2.149868089724009,-2.1781608122348928,0.8460885936489196,0.8460885936489196,0.8460885936489196,0.8460885936489196,-0.8460885936489196,0.8460885936489196,0.8460885936489196,0.8460885936489196,-0.8460885936489196,2.939987182617216,3.119996643066409,193.5399932861328,186.3726022338867,186.98600158691409,187.5994009399414,0.0,0.9947974939483676,-0.6846438714676568,-1.0,-0.6846438714676568,0.9845981444959099,-1.0,-0.6846438714676568,0.8921133281479874,-1.0,-0.6846438714676568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-08,192.5,192.7899932861328,189.8500061035156,191.0200042724609,191.0200042724609,610200.0,-0.8460885936489196,0.8469489858626064,0.8645999028317259,0.9817887171931664,1.099404884405793,191.7119964599609,193.00699768066409,196.2310002644857,200.51000010172527,203.80080017089844,192.035154606134,192.8690218898272,195.9624894844692,199.2783522633601,201.83025706504256,193.18638802768731,195.38124482842957,-2.194856800742201,-2.181500009936354,-0.947543460428413,-0.947543460428413,-0.947543460428413,-0.947543460428413,0.947543460428413,-0.947543460428413,-0.947543460428413,-0.947543460428413,-0.947543460428413,3.1999969482421875,2.983996582031253,192.7899932861328,186.6760006713867,187.3,187.9239993286133,1.0,0.9932903923885401,-0.8460885936489196,-1.0,0.8460885936489196,0.9842139809369631,-1.0,0.8460885936489196,0.893018333026421,-1.0,0.8460885936489196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-11,190.5500030517578,193.3300018310547,190.1300048828125,192.8300018310547,192.8300018310547,546400.0,0.947543460428413,0.7476595594722979,0.7584642751897852,0.9830980265117024,1.0918504435603131,191.8419982910156,192.98799743652344,195.88833363850912,200.11033350626627,203.6173002624512,192.30010368110757,192.8619273336867,195.76039350682956,199.0669309377107,201.652034189122,193.13155938205156,195.19226386566103,-2.0607044836094985,-2.1573409046709835,0.4408059406960528,0.4408059406960528,0.4408059406960528,0.4408059406960528,-0.4408059406960528,0.4408059406960528,0.4408059406960528,0.4408059406960528,-0.4408059406960528,2.8600006103515057,2.904496765136719,193.3300018310547,186.2252008056641,186.8220001220703,187.41879943847653,0.0,0.9940618113005459,-0.947543460428413,-1.0,-0.947543460428413,0.9851938069738211,-1.0,-0.947543460428413,0.9003962331196294,-1.0,-0.947543460428413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-12,192.3699951171875,193.2200012207031,190.3600006103516,191.9799957275391,191.9799957275391,623300.0,-0.4408059406960528,0.7508774673044157,0.7623857527494831,0.949048901052594,1.0700034923528852,191.96399841308596,192.829997253418,195.52433369954423,199.6430000305176,203.394400177002,192.19340102991808,192.70157613256893,195.5164968759076,198.83457240622965,201.46050867503124,192.95439574289577,194.954318077652,-1.999922334756235,-2.1258571906880337,0.4219176875820641,0.4219176875820641,0.4219176875820641,0.4219176875820641,-0.4219176875820641,0.4219176875820641,0.4219176875820641,0.4219176875820641,-0.4219176875820641,1.4400024414061932,2.7984970092773382,193.2200012207031,186.9401089477539,187.5210083007813,188.10190765380855,0.0,0.9955090035125919,-0.4408059406960528,-1.0,0.4408059406960528,0.9856026433149256,-1.0,0.4408059406960528,0.8869586948409692,-1.0,0.4408059406960528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-13,191.7100067138672,192.25,190.8099975585938,191.1699981689453,191.1699981689453,447400.0,-0.4219176875820641,0.7831972749784624,0.7457687568077613,0.942439259533162,0.9246328939994344,191.92999877929688,192.5059967041016,195.1700002034505,199.32099990844728,203.17570022583007,191.8522667429272,192.42310741191008,195.23607760449067,198.5832748902531,201.2567361897622,192.6798730392111,194.67399808441448,-1.9941250452033896,-2.0995107615911053,0.3086239177390268,0.3086239177390268,0.3086239177390268,0.3086239177390268,-0.3086239177390268,0.3086239177390268,0.3086239177390268,0.3086239177390268,-0.3086239177390268,2.450012207031307,2.768498229980469,192.25,187.06330780029296,187.6230072021484,188.1827066040039,0.0,0.9970078961971763,-0.4219176875820641,-1.0,0.4219176875820641,0.9855919549957406,-1.0,0.4219176875820641,1.0192577677576529,1.0,0.4219176875820641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-14,191.25,192.0700073242188,189.6199951171875,190.5800018310547,190.5800018310547,635400.0,-0.3086239177390268,0.6805041483588304,0.7138394026353277,0.9360126117559364,0.8986233239860814,191.51600036621093,192.03499755859372,194.8933334350586,199.0531667073568,202.96490020751952,191.42817843896967,192.0879973063,194.9356856191077,198.32087249486955,201.04531570741156,192.35681593026396,194.37073910268413,-2.013923172420192,-2.082393243756923,0.1731565892979828,0.1731565892979828,0.1731565892979828,0.1731565892979828,-0.1731565892979828,0.1731565892979828,0.1731565892979828,0.1731565892979828,-0.1731565892979828,1.8099975585938068,2.700997924804689,192.0700073242188,186.15930389404295,186.71300354003907,187.2667031860352,0.0,0.9972973822533342,-0.3086239177390268,-1.0,0.3086239177390268,0.9853916521043156,-1.0,0.3086239177390268,1.041607297264448,1.0,-0.3086239177390268,0.0,1.0,0.0,0.001682528,0.001682528,0.004425127,0.004425127,,
2024-03-15,189.0899963378906,190.8999938964844,189.0899963378906,190.25,190.25,936400.0,-0.1731565892979828,0.5839262353638456,0.7105791093811306,0.8766640019224133,0.8986030557257888,191.36199951171875,191.53699798583983,194.56000010172525,198.7865000406901,202.78620025634768,191.03545229264645,191.7538159778818,194.6333833211008,198.05625372454597,200.831547079542,192.03269040253105,194.065499169152,-2.0328087666209456,-2.0724763483297277,0.0630723349211563,0.0630723349211563,0.0630723349211563,0.0630723349211563,-0.0630723349211563,0.0630723349211563,0.0630723349211563,0.0630723349211563,-0.0630723349211563,2.679992675781193,2.658998107910153,190.8999938964844,186.12781188964848,186.66801147460944,187.2082110595704,0.0,0.9990863463667002,-0.1731565892979828,-1.0,0.1731565892979828,0.9852051724422404,-1.0,0.1731565892979828,0.9755853781449079,-1.0,-0.1731565892979828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-18,191.0,191.9299926757812,189.25,190.1300048828125,190.1300048828125,433000.0,-0.0630723349211563,0.1622345177399557,0.5426064620897582,0.7896244019242934,0.8970418670482859,190.8220001220703,191.33199920654295,194.24433339436848,198.53633346557615,202.62330032348632,190.73363648936848,191.4585775969601,194.34284277669508,197.7963767133416,200.61963535287407,191.7399695533436,193.77398107386756,-2.0340115205239613,-2.064783382768574,-1.1150239639946198,-1.1150239639946198,-1.1150239639946198,-1.1150239639946198,1.1150239639946198,-1.1150239639946198,-1.1150239639946198,-1.1150239639946198,1.1150239639946198,2.7099914550780966,2.634497833251949,191.9299926757812,185.05019805908208,185.5819976806641,186.11379730224613,1.0,0.997334480972406,-0.0630723349211563,-1.0,0.0630723349211563,0.9851588813947264,-1.0,0.0630723349211563,0.8802536770357783,-1.0,0.0630723349211563,1.0,0.0,0.0,0.924380004,0.924380004,0.073654912,0.073654912,,
2024-03-19,189.6300048828125,192.3399963378906,189.6300048828125,192.25,192.25,467200.0,1.1150239639946198,0.621712796567207,0.6501849620133906,0.8024547165112459,0.910213933727108,190.8760009765625,191.4199996948242,194.04099985758464,198.33583348592123,202.47710037231445,191.23909099291237,191.602472579331,194.2078206620696,197.61452829651068,200.45389999935185,191.8184357759061,193.6610935869144,-1.84265781100828,-2.020358268416516,1.227568587959215,1.227568587959215,1.227568587959215,1.227568587959215,-1.227568587959215,1.227568587959215,1.227568587959215,1.227568587959215,-1.227568587959215,4.029998779296903,2.748497772216794,192.3399963378906,186.1340974426269,186.6609970092773,187.18789657592768,0.0,0.9971580883965677,1.1150239639946198,-1.0,-1.1150239639946198,0.9865847416759183,-1.0,-1.1150239639946198,0.8816111100666039,-1.0,-1.1150239639946198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-20,192.5800018310547,193.0,188.9700012207031,189.8899993896484,189.8899993896484,496900.0,-1.227568587959215,0.8356103815828919,0.7659634748952155,0.8446768823868698,0.9214565515229622,190.62000122070316,191.275,193.746999613444,198.0930000305176,202.31130035400392,190.7893937918244,191.2911138175705,193.92925154771987,197.36126505366275,200.24471384866465,191.52175325494335,193.38175327600575,-1.8600000210624048,-1.9882866189456931,-0.4897614079517954,-0.4897614079517954,-0.4897614079517954,-0.4897614079517954,0.4897614079517954,-0.4897614079517954,-0.4897614079517954,-0.4897614079517954,0.4897614079517954,3.3899993896484943,2.752998352050784,193.0,186.2933012390137,186.843000793457,187.3927003479004,1.0,0.9965756174131651,-1.227568587959215,-1.0,1.227568587959215,0.9863963909049573,-1.0,1.227568587959215,0.9166757575176032,-1.0,1.227568587959215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-21,189.3399963378906,192.3099975585938,188.9199981689453,190.8200073242188,190.8200073242188,420300.0,0.4897614079517954,0.8689152898405434,0.7467724534721468,0.8320472895271055,0.914415431498664,190.66800231933595,191.09200134277344,193.4316665649414,197.83350016276043,202.17420043945316,190.7995983026225,191.20545809150653,193.7286551462037,197.1467975871236,200.0580859966954,191.41379234252423,193.1919943166141,-1.7782019740899102,-1.9462696899745369,1.032387142379686,1.032387142379686,1.032387142379686,1.032387142379686,-1.032387142379686,1.032387142379686,1.032387142379686,1.032387142379686,-1.032387142379686,4.0500030517578125,2.8314987182617246,192.3099975585938,186.9434036254883,187.49400329589844,188.0446029663086,0.0,0.9977811785922063,0.4897614079517954,-1.0,-0.4897614079517954,0.986975612602106,-1.0,-0.4897614079517954,0.9099226247346212,-1.0,-0.4897614079517954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
