Date_CSCO_L01d,Open_CSCO_L01d,High_CSCO_L01d,Low_CSCO_L01d,Close_CSCO_L01d,Adj Close_CSCO_L01d,Volume_CSCO_L01d,Daily_Return_CSCO_L01d,Vol5_CSCO_L01d,Vol10_CSCO_L01d,Vol20_CSCO_L01d,Vol60_CSCO_L01d,SMA5_CSCO_L01d,SMA10_CSCO_L01d,SMA30_CSCO_L01d,SMA60_CSCO_L01d,SMA100_CSCO_L01d,EMA5_CSCO_L01d,EMA10_CSCO_L01d,EMA30_CSCO_L01d,EMA60_CSCO_L01d,EMA100_CSCO_L01d,Short12_CSCO_L01d,Long26_CSCO_L01d,MACD_CSCO_L01d,SIGNAL9_CSCO_L01d,Ret5/10_CSCO_L01d,Ret10/30_CSCO_L01d,Ret30/60_CSCO_L01d,Ret30/100_CSCO_L01d,Emaret5/10_CSCO_L01d,Emaret10/30_CSCO_L01d,Emaret30/60_CSCO_L01d,Emaret30/100_CSCO_L01d,RetMACD_CSCO_L01d,DayRange_CSCO_L01d,average20r_CSCO_L01d,PRVHI_CSCO_L01d,HitLevel_CSCO_L01d,hitlevel_2_CSCO_L01d,hitlevel_1.8_CSCO_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,50.02999877929688,50.20000076293945,49.52999877929688,49.9900016784668,49.9900016784668,19046300.0,-0.279272664403504,0.5539540589494646,1.3670817946049685,1.1825088342849268,1.5459907139988975,49.9640007019043,50.21100044250488,50.65066680908203,49.85066668192545,51.172799949646,50.037213532081175,50.25556835319853,50.48376535391561,50.66113708234585,50.9609378442795,50.32676125647107,50.479412677653016,-0.1526514211819432,0.0241902177373442,0.70014458304994,0.70014458304994,-0.70014458304994,0.70014458304994,-0.70014458304994,0.70014458304994,0.70014458304994,0.70014458304994,0.70014458304994,0.7999992370605398,0.7104999542236321,50.20000076293945,48.72769828796387,48.866998291015626,49.006298294067385,0.0,0.9950807644057318,0.279272664403504,-1.0,0.279272664403504,0.9956551118956064,-1.0,0.279272664403504,0.764887410756964,-1.0,0.279272664403504,0.0,0.0,2.0,0.002990557,0.0022438545,0.996565044,0.996038914,0.279272664403504,-1
2024-02-13,49.61999893188477,49.93999862670898,49.13999938964844,49.63999938964844,49.63999938964844,23633700.0,-0.70014458304994,0.4779067254146835,1.3635114683102012,1.184834050326912,1.5474684274559134,49.89600067138672,49.95100021362305,50.62133344014486,49.79000002543132,51.11419994354248,49.90480881793694,50.14364672346214,50.42932884009193,50.62765715799512,50.93478064715809,50.22110558465221,50.4172339155786,-0.1961283309263919,-0.019873491995403,-1.2892816227187651,-1.2892816227187651,1.2892816227187651,-1.2892816227187651,1.2892816227187651,-1.2892816227187651,-1.2892816227187651,-1.2892816227187651,-1.2892816227187651,0.7900009155273438,0.7239999771118157,49.93999862670898,48.63690086364746,48.77900085449219,48.92110084533692,1.0,0.998898930111487,0.70014458304994,-1.0,0.70014458304994,0.9952369258892881,-1.0,0.70014458304994,0.7656595955723738,-1.0,0.70014458304994,0.0,1.0,1.0,0.002019532,0.001558677,0.986200094,0.4950191969999999,0.70014458304994,-1
2024-02-14,49.56999969482422,50.34000015258789,49.54999923706055,50.27999877929688,50.27999877929688,31176400.0,1.2892816227187651,0.7546761879511951,0.7707482973904266,1.217433553767173,0.887849007260855,49.99800033569336,49.96100006103516,50.61366678873698,49.82733332316081,51.08359992980957,50.02987213839026,50.16843800634118,50.41969464262128,50.61625852262796,50.92181466957668,50.230166076136,50.4070683499281,-0.176902273792102,-0.0512792483547428,-2.4264069920944413,2.4264069920944413,-2.4264069920944413,2.4264069920944413,-2.4264069920944413,2.4264069920944413,2.4264069920944413,2.4264069920944413,2.4264069920944413,1.5,0.7729999542236324,50.34000015258789,48.34719867706298,48.491998672485344,48.63679866790771,0.0,1.0007405831471148,-1.2892816227187651,1.0,-1.2892816227187651,0.9972379871995736,-1.0,-1.2892816227187651,1.3712168891455259,1.0,-1.2892816227187651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2892816227187651,1
2024-02-15,48.2599983215332,49.68999862670898,48.18999862670898,49.06000137329102,49.06000137329102,42766500.0,-2.4264069920944413,1.38120589338076,1.0931490803885495,1.312500858243417,0.9414550391405502,49.82000045776367,49.84900016784668,50.56533355712891,49.84900004069011,51.03849994659424,49.70658188335719,49.966904073059325,50.33197249621288,50.56523369805953,50.884947079551225,50.05014073723677,50.30728561091795,-0.2571448736811774,-0.0924523734200297,1.263764225900703,1.263764225900703,-1.263764225900703,1.263764225900703,-1.263764225900703,1.263764225900703,1.263764225900703,1.263764225900703,1.263764225900703,0.69000244140625,0.7745000839233395,49.68999862670898,48.6394002532959,48.79400024414063,48.94860023498535,0.0,0.9994182489120069,2.4264069920944413,-1.0,-2.4264069920944413,0.9947901076816466,-1.0,2.4264069920944413,1.3941195316577122,1.0,-2.4264069920944413,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.4264069920944413,-1
2024-02-16,48.75,49.08000183105469,48.38999938964844,48.43999862670898,48.43999862670898,24909400.0,-1.263764225900703,1.3628736919362268,1.1370508920286888,1.303425665498608,0.9467998922295596,49.48199996948242,49.675,50.51066678365071,49.85183334350586,50.98809993743897,49.284387464474456,49.68928490099562,50.209909665922304,50.49555385965459,50.83653225870286,49.802426566386345,50.1689680565321,-0.3665414901457566,-0.1472701967651751,0.3303052269780082,0.3303052269780082,-0.3303052269780082,0.3303052269780082,-0.3303052269780082,0.3303052269780082,0.3303052269780082,0.3303052269780082,0.3303052269780082,0.6200027465820312,0.7870002746582024,49.08000183105469,47.98609844207763,48.1409984588623,48.295898475646965,0.0,0.9961147452336674,1.263764225900703,-1.0,1.263764225900703,0.9918514134923071,-1.0,1.263764225900703,1.376664357691521,1.0,-1.263764225900703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263764225900703,-1
2024-02-20,47.97000122070312,48.47000122070312,47.84999847412109,48.27999877929688,48.27999877929688,26402500.0,-0.3303052269780082,1.3593457957686712,1.0830814600961325,1.287596074302744,0.939078546385446,49.13999938964844,49.55200004577637,50.45033340454101,49.85983333587647,50.94379993438721,48.94959123608193,49.43305106068676,50.08539928614002,50.42291270947893,50.785907833368086,49.56820690683412,50.02904440636653,-0.4608374995324098,-0.2099836573186221,-0.4142517978380916,-0.4142517978380916,0.4142517978380916,-0.4142517978380916,0.4142517978380916,-0.4142517978380916,-0.4142517978380916,-0.4142517978380916,-0.4142517978380916,0.6199989318847585,0.7920001983642567,48.47000122070312,47.34860122680664,47.506001281738286,47.66340133666992,1.0,0.9916854888652865,0.3303052269780082,-1.0,0.3303052269780082,0.990219907243611,-1.0,0.3303052269780082,1.3711271322923488,1.0,-0.3303052269780082,1.0,1.0,3.0,0.992863715,0.2942126018,0.993537009,0.5763030330000001,0.3303052269780082,-1
2024-02-21,48.45000076293945,48.52000045776367,47.90000152587891,48.47999954223633,48.47999954223633,15999200.0,0.4142517978380916,1.445152164300904,1.0293577666501394,1.2889276889422554,0.9375900555246176,48.907999420166014,49.40200004577637,50.3843334197998,49.86649996439616,50.89659992218017,48.79306067146673,49.25976896642304,49.98182510911397,50.35921063842179,50.74024628304864,49.40079038920369,49.91430034235689,-0.5135099531531964,-0.2706889164855369,-0.1856438808533433,-0.1856438808533433,0.1856438808533433,-0.1856438808533433,0.1856438808533433,-0.1856438808533433,-0.1856438808533433,-0.1856438808533433,-0.1856438808533433,0.5499992370605398,0.7800001144409169,48.52000045776367,46.72760078430175,46.886000823974605,47.04440086364745,1.0,0.9900003921875105,-0.4142517978380916,-1.0,-0.4142517978380916,0.9905255687399909,-1.0,-0.4142517978380916,1.374724146600564,1.0,0.4142517978380916,2.0,1.0,2.0,0.970008373,0.3813548322,0.992657006,0.4161414613999999,-0.4142517978380916,-1
2024-02-22,48.27000045776367,48.70000076293945,48.15000152587891,48.56999969482422,48.56999969482422,22020300.0,0.1856438808533433,1.16829428010447,1.0392433109360038,1.2867960704268144,0.9349389733475332,48.565999603271486,49.28199996948242,50.33966674804688,49.86999994913737,50.843499908447264,48.718707012585895,49.13435637158689,49.89073959851463,50.30054798453335,50.6972711030838,49.27297643622224,49.81472251661373,-0.5417460803914906,-0.3249003492667277,-0.5970782733157958,-0.5970782733157958,0.5970782733157958,-0.5970782733157958,0.5970782733157958,-0.5970782733157958,-0.5970782733157958,-0.5970782733157958,-0.5970782733157958,0.6399993896484375,0.7715000152587876,48.70000076293945,46.80400020599365,46.96000022888184,47.11600025177002,1.0,0.9854713614168599,-0.1856438808533433,-1.0,-0.1856438808533433,0.9915405555359762,-1.0,-0.1856438808533433,1.3763423144287834,1.0,0.1856438808533433,1.0,0.0,1.0,0.980809331,0.491716885,0.981594086,0.4999898405,-0.1856438808533433,1
2024-02-23,48.61999893188477,49.13999938964844,48.5,48.86000061035156,48.86000061035156,13141900.0,0.5970782733157958,0.7478695175712599,1.0568751454294136,1.1927171990086287,0.9303477654116262,48.52599945068359,49.172999954223634,50.29366671244304,49.88549995422363,50.79449993133545,48.76580487850779,49.08447350590774,49.82424030895572,50.25331692308476,50.66088950916831,49.2094416937806,49.74400237540912,-0.5345606816285269,-0.3668324157390875,0.9414635258420216,0.9414635258420216,-0.9414635258420216,0.9414635258420216,-0.9414635258420216,0.9414635258420216,0.9414635258420216,0.9414635258420216,0.9414635258420216,0.5400009155273509,0.7670001983642564,49.13999938964844,47.00270072937012,47.15700073242188,47.31130073547364,0.0,0.9868423625944654,-0.5970782733157958,-1.0,-0.5970782733157958,0.9935077509314305,-1.0,-0.5970782733157958,1.2820122145195016,1.0,0.5970782733157958,1.0,0.0,2.0,0.647000968,0.2179169686666666,0.982874393,0.7353224056666666,0.5970782733157958,-1
2024-02-26,48.84999847412109,48.90000152587891,48.36000061035156,48.40000152587891,48.40000152587891,13018700.0,-0.9414635258420216,0.6238803827638582,1.0582609799206582,1.200405624865969,0.938553121741023,48.51800003051758,49.0,50.22566680908203,49.89466667175293,50.73459995269776,48.6438704276315,48.96002405499341,49.73235393585399,50.19255248383211,50.61611945009327,49.084912437180336,49.64444675692541,-0.5595343197450688,-0.4053727965402838,0.185950722625016,0.185950722625016,-0.185950722625016,0.185950722625016,-0.185950722625016,0.185950722625016,0.185950722625016,0.185950722625016,0.185950722625016,0.4300003051757812,0.760500335693358,48.90000152587891,47.45259895324708,47.60599899291992,47.759399032592775,0.0,0.9901632659289301,0.9414635258420216,-1.0,0.9414635258420216,0.9935426169928593,-1.0,0.9414635258420216,1.278995932205955,1.0,-0.9414635258420216,0.0,1.0,2.0,0.00733163,0.0048233296666666,0.993631303,0.6055419543333334,0.9414635258420216,-1
2024-02-27,48.15000152587891,48.45000076293945,48.02000045776367,48.31000137329102,48.31000137329102,12515400.0,-0.185950722625016,0.6087968048208882,1.0593209368462406,1.191500421598564,0.937487756659159,48.524000549316405,48.831999969482425,50.15800018310547,49.899000040690105,50.68119995117188,48.532580742851344,48.841838112865695,49.64058925439832,50.13082949660126,50.57045374560213,48.965695350428135,49.545598950730266,-0.5799036003021314,-0.4402789572926533,0.5174911879390188,0.5174911879390188,-0.5174911879390188,0.5174911879390188,-0.5174911879390188,0.5174911879390188,0.5174911879390188,0.5174911879390188,0.5174911879390188,0.470001220703125,0.7630004882812486,48.45000076293945,47.22690078735353,47.3790008544922,47.53110092163087,0.0,0.9936926724205746,0.185950722625016,-1.0,0.185950722625016,0.9936681873171991,-1.0,0.185950722625016,1.2709503810957568,1.0,-0.185950722625016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185950722625016,1
2024-02-28,48.20000076293945,48.47999954223633,48.0099983215332,48.06000137329102,48.06000137329102,14635100.0,-0.5174911879390188,0.5981267599473566,1.0539088188759984,1.1897811336888977,0.9357152238761958,48.44000091552734,48.67400016784668,50.07366689046224,49.89366671244304,50.62729995727539,48.37505428633124,48.69968597839757,49.53861584271398,50.0629334925583,50.52074181743755,48.826357815483966,49.435554685734765,-0.6091968702507984,-0.4740625398842824,-0.645021951177115,-0.645021951177115,0.645021951177115,-0.645021951177115,0.645021951177115,-0.645021951177115,-0.645021951177115,-0.645021951177115,-0.645021951177115,0.3499984741211008,0.6870004653930657,48.47999954223633,46.77139968872071,46.92399978637695,47.07659988403321,1.0,0.9951925206165013,0.5174911879390188,-1.0,0.5174911879390188,0.9933340085147504,-1.0,0.5174911879390188,1.2715205474163764,1.0,-0.5174911879390188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5174911879390188,1
2024-02-29,48.18999862670898,48.47999954223633,48.13000106811523,48.36999893188477,48.36999893188477,22962500.0,0.645021951177115,0.6944122956766066,0.9602763939443664,0.8725480363990161,0.939187547839626,48.400000762939456,48.48300018310547,50.00933354695638,49.89200000762939,50.580299949646,48.37336916818242,48.6397428790316,49.46322120330564,50.00742744138868,50.4781528494068,48.756148756468704,49.35662462989402,-0.6004758734253173,-0.4993452065924894,-0.0620272785955415,-0.0620272785955415,0.0620272785955415,-0.0620272785955415,0.0620272785955415,-0.0620272785955415,-0.0620272785955415,-0.0620272785955415,-0.0620272785955415,0.7599983215332031,0.6930004119873037,48.47999954223633,46.96859851837159,47.1059986114502,47.24339870452881,1.0,0.9982880716982747,-0.645021951177115,-1.0,-0.645021951177115,0.9945235378502789,-1.0,-0.645021951177115,0.9290455760471932,-1.0,0.645021951177115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645021951177115,1
2024-03-01,48.11000061035156,48.41999816894531,47.65999984741211,48.40000152587891,48.40000152587891,18499900.0,0.0620272785955415,0.5984802041956645,0.6411094285685145,0.8733309225211858,0.9322764085208128,48.30800094604493,48.417000198364256,49.93100026448568,49.8978333791097,50.529799957275394,48.38224662074792,48.59615354209475,49.39462638540715,49.95472495235557,50.43700133804981,48.701356874839504,49.28576365922624,-0.5844067843867293,-0.5163575221513375,-1.508263469467024,-1.508263469467024,1.508263469467024,-1.508263469467024,1.508263469467024,-1.508263469467024,-1.508263469467024,-1.508263469467024,-1.508263469467024,1.2400016784667898,0.7170003890991203,48.41999816894531,46.95539863586426,47.09399871826172,47.23259880065918,1.0,0.9977487400732644,-0.0620272785955415,-1.0,-0.0620272785955415,0.9955982746420139,-1.0,-0.0620272785955415,0.9367725221180355,-1.0,-0.0620272785955415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620272785955415,-1
2024-03-04,48.36999893188477,49.47000122070312,48.22999954223633,49.13000106811523,49.13000106811523,25214500.0,1.508263469467024,0.796866290325448,0.6951131990870383,0.9510602801262048,0.95120371117604,48.45400085449219,48.48600044250488,49.8596669514974,49.91783339182536,50.48189998626709,48.6314981032037,48.69321672864392,49.37755378429154,49.92768482500343,50.41112014458576,48.76730213534346,49.27422568951431,-0.5069235541708466,-0.5144707285552393,0.3663755368663978,0.3663755368663978,0.3663755368663978,0.3663755368663978,-0.3663755368663978,0.3663755368663978,0.3663755368663978,0.3663755368663978,-0.3663755368663978,0.5,0.6975002288818348,49.47000122070312,46.842597312927246,46.98599739074707,47.12939746856689,0.0,0.9993400241776874,-1.508263469467024,-1.0,-1.508263469467024,0.9987325005496317,-1.0,-1.508263469467024,0.9998492110069064,-1.0,-1.508263469467024,0.0,0.0,1.0,0.00118944,0.00118944,0.997209609,0.997209609,-1.508263469467024,1
2024-03-05,49.04000091552734,49.06999969482422,48.56999969482422,48.95000076293945,48.95000076293945,18101300.0,-0.3663755368663978,0.8279851872407263,0.6979340764370091,0.9086355218904768,0.9502532489898496,48.58200073242188,48.55300064086914,49.7723336537679,49.93866672515869,50.43270000457764,48.73766565644896,48.73990473487947,49.349969718397865,49.895629609853785,50.382187087523455,48.79540961651208,49.25020902828654,-0.4547994117744665,-0.5025364651990848,0.4494328959692717,-0.4494328959692717,-0.4494328959692717,-0.4494328959692717,0.4494328959692717,-0.4494328959692717,-0.4494328959692717,-0.4494328959692717,0.4494328959692717,0.4399986267089915,0.6785001754760731,49.06999969482422,47.93550071716308,48.075000762939446,48.21450080871581,1.0,1.0005972873183935,-0.3663755368663978,1.0,0.3663755368663978,0.9999540606728166,-1.0,0.3663755368663978,0.9562035413784548,-1.0,0.3663755368663978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3663755368663978,1
2024-03-06,48.97999954223633,49.40999984741211,48.97000122070312,49.16999816894531,49.16999816894531,20903600.0,0.4494328959692717,0.7025808442975374,0.6995563353393396,0.886214840781468,0.9402472797733818,48.80400009155274,48.62200050354004,49.68600031534831,49.953833389282224,50.38779998779297,48.88177649394775,48.818103541073256,49.33835865069125,49.8718384150699,50.35818334656151,48.85303862457873,49.24426748315015,-0.3912288585714236,-0.4802749438735526,-0.5491085074656827,0.5491085074656827,0.5491085074656827,0.5491085074656827,-0.5491085074656827,-0.5491085074656827,0.5491085074656827,0.5491085074656827,-0.5491085074656827,0.6499977111816406,0.666500091552734,49.40999984741211,47.57729930877686,47.71299934387207,47.84869937896729,0.0,1.0037431530197825,0.4494328959692717,1.0,0.4494328959692717,1.0013042897666216,1.0,-0.4494328959692717,0.9425337991885105,-1.0,-0.4494328959692717,0.0,1.0,1.0,0.001075608,0.000993623,0.996814787,0.4990324055,0.4494328959692717,1
2024-03-07,49.43999862670898,49.47999954223633,48.83000183105469,48.90000152587891,48.90000152587891,21224700.0,-0.5491085074656827,0.8174010907862668,0.7324639031563013,0.8892993710193138,0.9428193078299182,48.91000061035156,48.65500068664551,49.60566698710124,49.96250006357829,50.33830001831055,48.887851504591474,48.83299408376519,49.31007754586465,49.83997491050626,50.32930845902324,48.860263686317225,49.21876630113007,-0.358502614812842,-0.4559204780614105,1.226990706336798,-1.226990706336798,-1.226990706336798,-1.226990706336798,1.226990706336798,1.226990706336798,-1.226990706336798,-1.226990706336798,1.226990706336798,0.9300003051757956,0.6909999847412113,49.47999954223633,47.94369964599609,48.07699966430664,48.21029968261719,1.0,1.005240980785271,-0.5491085074656827,1.0,-0.5491085074656827,1.0011233679575777,1.0,-0.5491085074656827,0.943234152752142,-1.0,0.5491085074656827,0.0,0.0,1.0,0.003596553,0.003596553,0.945580542,0.945580542,-0.5491085074656827,1
2024-03-08,48.86999893188477,49.77999877929688,48.84999847412109,49.5,49.5,19306400.0,1.226990706336798,0.9203599195125708,0.8061903992181222,0.9321588555298989,0.9170584590628746,49.13000030517578,48.71900062561035,49.51133359273275,49.96433340708415,50.29560001373291,49.09190100306099,48.95426788671697,49.322330607421776,49.82882819212901,50.31288650933961,48.95868465765303,49.23959842697228,-0.2809137693192483,-0.420919136312978,1.4545479206123595,-1.4545479206123595,-1.4545479206123595,-1.4545479206123595,1.4545479206123595,1.4545479206123595,-1.4545479206123595,-1.4545479206123595,1.4545479206123595,0.7199974060058594,0.6954999923706054,49.77999877929688,47.95979957580566,48.09799957275391,48.23619956970215,1.0,1.0084361270610582,1.226990706336798,1.0,1.226990706336798,1.0028114630712588,1.0,1.226990706336798,1.016466121998869,1.0,-1.226990706336798,0.0,2.0,1.0,0.157520458,0.0542623033333333,0.996270418,0.468920083,1.226990706336798,-1
2024-03-11,49.72000122070312,50.29999923706055,49.58000183105469,50.22000122070312,50.22000122070312,17715100.0,1.4545479206123595,0.905162969885077,0.8073806201032616,0.9874316611818978,0.9356724720649888,49.34800033569336,48.901000595092775,49.44733365376791,49.97916673024496,50.25620002746582,49.4679344089417,49.18440122016899,49.380244840536704,49.84165353732816,50.31104719669335,49.15273335966074,49.31222085613753,-0.1594874964767854,-0.3686328083457395,-0.2986888136853753,0.2986888136853753,0.2986888136853753,0.2986888136853753,-0.2986888136853753,-0.2986888136853753,0.2986888136853753,0.2986888136853753,-0.2986888136853753,0.6599998474121094,0.6949998855590824,50.29999923706055,48.24989879608155,48.38899879455567,48.52809879302979,0.0,1.0091409119478312,1.4545479206123595,1.0,1.4545479206123595,1.0057646973784127,1.0,1.4545479206123595,1.0553176358845726,1.0,1.4545479206123595,0.0,0.0,1.0,0.001148914,0.001148914,0.997695148,0.997695148,-1.4545479206123595,1
2024-03-12,50.54000091552734,50.54999923706055,49.88999938964844,50.06999969482422,50.06999969482422,17590400.0,-0.2986888136853753,0.8904162015656908,0.8167809845888375,0.9877442663677364,0.932126697872154,49.57200012207032,49.07700042724609,49.3733336130778,49.98550008138021,50.21750003814697,49.66862283756922,49.34541912465176,49.42474515371655,49.84914029659032,50.30627397883456,49.2938512573782,49.368352621966174,-0.0745013645879737,-0.3098065195941864,0.0798899855625097,-0.0798899855625097,-0.0798899855625097,-0.0798899855625097,0.0798899855625097,0.0798899855625097,-0.0798899855625097,-0.0798899855625097,0.0798899855625097,0.3199996948242258,0.6709999084472666,50.54999923706055,48.77099948883057,48.909999465942384,49.0489994430542,1.0,1.010086184781363,-0.2986888136853753,1.0,-0.2986888136853753,1.0065498220230131,1.0,-0.2986888136853753,1.0596673913777446,1.0,-0.2986888136853753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2986888136853753,1
2024-03-13,50.02999877929688,50.15000152587891,49.83000183105469,50.11000061035156,50.11000061035156,16669900.0,0.0798899855625097,0.9063576105937524,0.7655947750389239,0.9734142522793656,0.9296482856114467,49.76000061035156,49.28200035095215,49.30233357747396,49.99666678110759,50.18090003967285,49.81574876183,49.48443394023354,49.46895518317688,49.85769309376282,50.30238737747845,49.41941269629718,49.42328950999472,-0.0038768136975377,-0.2486205784148567,-0.6385944740102864,0.6385944740102864,0.6385944740102864,0.6385944740102864,-0.6385944740102864,-0.6385944740102864,-0.6385944740102864,0.6385944740102864,-0.6385944740102864,0.75,0.6689998626708995,50.15000152587891,49.07379943847656,49.20799942016601,49.34219940185547,0.0,1.009699286879498,0.0798899855625097,1.0,0.0798899855625097,1.0066953341730982,1.0,0.0798899855625097,1.0470779835183939,1.0,0.0798899855625097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798899855625097,1
2024-03-14,50.27000045776367,50.34999847412109,49.59999847412109,49.79000091552734,49.79000091552734,17239400.0,-0.6385944740102864,0.9299348005418746,0.8288894532388404,0.9392610987885192,0.926855053930863,49.93800048828125,49.4240005493164,49.28933359781901,49.99533348083496,50.14560005187988,49.80716614639579,49.53999157210514,49.48966781107045,49.855473678082966,50.29224111090517,49.47642626848644,49.45045331781195,0.0259729506744861,-0.1937018725969881,-1.7272556628601277,-1.7272556628601277,1.7272556628601277,1.7272556628601277,-1.7272556628601277,-1.7272556628601277,-1.7272556628601277,1.7272556628601277,-1.7272556628601277,1.05999755859375,0.646999740600587,50.34999847412109,48.67820182800293,48.81200180053712,48.945801773071295,0.0,1.0103998044118658,-0.6385944740102864,1.0,-0.6385944740102864,1.0053931089976424,1.0,-0.6385944740102864,1.013385097060259,1.0,-0.6385944740102864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6385944740102864,1
2024-03-15,49.79000091552734,49.95999908447266,48.90000152587891,48.93000030517578,48.93000030517578,57048600.0,-1.7272556628601277,1.156189476641737,1.0483252658216151,0.8552042398233416,0.948001530828792,49.82400054931641,49.4770004272461,49.247666931152345,49.97350012461344,50.10560005187988,49.514777532655785,49.42908406902707,49.453560230045,49.82513028880732,50.26526604544518,49.392360735669406,49.41190124280186,-0.0195405071324543,-0.1588695995040814,0.6948705302826774,0.6948705302826774,-0.6948705302826774,-0.6948705302826774,0.6948705302826774,0.6948705302826774,-0.6948705302826774,-0.6948705302826774,0.6948705302826774,0.6800003051757812,0.6464996337890636,49.95999908447266,48.926599044799794,49.05599899291991,49.18539894104003,1.0,1.007013362149562,-1.7272556628601277,1.0,-1.7272556628601277,1.0017336648097515,1.0,-1.7272556628601277,0.9021127202987508,-1.0,-1.7272556628601277,1.0,2.0,1.0,0.959592819,0.244831773,0.976068377,0.25559273625,-1.7272556628601277,1
2024-03-18,49.22000122070312,49.65999984741211,48.97999954223633,49.27000045776367,49.27000045776367,17406700.0,0.6948705302826774,0.9021370449838384,0.955568813838192,0.815262433754525,0.9526562391639378,49.63400039672852,49.49100036621094,49.21733360290527,49.95833346048991,50.07630004882813,49.433185174358414,49.40015977607008,49.44171766409137,49.80692931074031,50.24555781598614,49.37353607753006,49.40139007353977,-0.0278539960097106,-0.1326664788052072,-0.2638544081741521,-0.2638544081741521,0.2638544081741521,0.2638544081741521,-0.2638544081741521,-0.2638544081741521,0.2638544081741521,0.2638544081741521,-0.2638544081741521,0.6299972534179688,0.6469993591308605,49.65999984741211,48.53769989013672,48.66699981689454,48.79629974365235,0.0,1.0028894148321805,0.6948705302826774,1.0,0.6948705302826774,1.0006685281674803,1.0,0.6948705302826774,0.8557781917956143,-1.0,-0.6948705302826774,1.0,3.0,2.0,0.956453264,0.1741360341666666,0.929160237,0.3338876933333334,0.6948705302826774,1
2024-03-19,49.11999893188477,49.59999847412109,48.97000122070312,49.13999938964844,49.13999938964844,19601100.0,-0.2638544081741521,0.903036290686566,0.9513536827172134,0.8136010548057712,0.948356573302276,49.44800033569336,49.51000022888184,49.20500030517578,49.94733346303304,50.03760005950928,49.33545657945509,49.35285788762978,49.42225196896602,49.78506275595041,50.22366556992005,49.33760735631751,49.38202780065893,-0.0444204443414264,-0.115017271912451,-0.8343505341973564,0.8343505341973564,-0.8343505341973564,-0.8343505341973564,0.8343505341973564,-0.8343505341973564,-0.8343505341973564,-0.8343505341973564,0.8343505341973564,0.6400032043457102,0.6479995727539081,49.59999847412109,48.23660125732422,48.36600112915039,48.49540100097656,1.0,0.9987477298949331,-0.2638544081741521,-1.0,-0.2638544081741521,0.999647410323951,-1.0,-0.2638544081741521,0.8579062746122251,-1.0,0.2638544081741521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2638544081741521,1
2024-03-20,49.04000091552734,49.58000183105469,48.93999862670898,49.54999923706055,49.54999923706055,18554100.0,0.8343505341973564,1.0485236365246426,0.9770723005410968,0.8276743892821304,0.954367219661879,49.33600006103516,49.54800033569336,49.19066696166992,49.94483343760172,50.00910003662109,49.406970798656914,49.38870176934447,49.43049372819793,49.77735575533107,50.21032564253669,49.37028303027797,49.39447012928128,-0.0241870990032992,-0.0968512373306207,-0.6659976511318653,0.6659976511318653,-0.6659976511318653,-0.6659976511318653,0.6659976511318653,0.6659976511318653,-0.6659976511318653,-0.6659976511318653,0.6659976511318653,0.6299972534179545,0.6519994735717788,49.58000183105469,48.17439941406249,48.30399932861327,48.43359924316405,1.0,0.9957213152251982,0.8343505341973564,-1.0,-0.8343505341973564,1.0003699030073268,1.0,-0.8343505341973564,0.8672493902036637,-1.0,-0.8343505341973564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343505341973564,1
2024-03-21,49.70999908447266,50.18999862670898,49.56000137329102,49.88000106811523,49.88000106811523,26102900.0,0.6659976511318653,1.0801895603227418,0.9654477811120808,0.8368285241389101,0.9528335941758006,49.354000091552734,49.64600028991699,49.19433364868164,49.94133345286051,49.9942000579834,49.56464755514303,49.47802891457551,49.45949420174098,49.78072117542236,50.20378456185507,49.44870118994524,49.43043538400972,0.0182658059355205,-0.0738278286773924,0.2004857391277595,-0.2004857391277595,0.2004857391277595,0.2004857391277595,-0.2004857391277595,-0.2004857391277595,-0.2004857391277595,0.2004857391277595,-0.2004857391277595,0.3799972534179687,0.6389993667602554,50.18999862670898,48.145602989196775,48.27600288391113,48.40640277862549,0.0,0.9941183540132323,0.6659976511318653,-1.0,-0.6659976511318653,1.0017506485700365,1.0,0.6659976511318653,0.8782525398495896,-1.0,-0.6659976511318653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659976511318653,1
