Date_ADBE_L01d,Open_ADBE_L01d,High_ADBE_L01d,Low_ADBE_L01d,Close_ADBE_L01d,Adj Close_ADBE_L01d,Volume_ADBE_L01d,Daily_Return_ADBE_L01d,Vol5_ADBE_L01d,Vol10_ADBE_L01d,Vol20_ADBE_L01d,Vol60_ADBE_L01d,SMA5_ADBE_L01d,SMA10_ADBE_L01d,SMA30_ADBE_L01d,SMA60_ADBE_L01d,SMA100_ADBE_L01d,EMA5_ADBE_L01d,EMA10_ADBE_L01d,EMA30_ADBE_L01d,EMA60_ADBE_L01d,EMA100_ADBE_L01d,Short12_ADBE_L01d,Long26_ADBE_L01d,MACD_ADBE_L01d,SIGNAL9_ADBE_L01d,Ret5/10_ADBE_L01d,Ret10/30_ADBE_L01d,Ret30/60_ADBE_L01d,Ret30/100_ADBE_L01d,Emaret5/10_ADBE_L01d,Emaret10/30_ADBE_L01d,Emaret30/60_ADBE_L01d,Emaret30/100_ADBE_L01d,RetMACD_ADBE_L01d,DayRange_ADBE_L01d,average20r_ADBE_L01d,PRVHI_ADBE_L01d,HitLevel_ADBE_L01d,hitlevel_2_ADBE_L01d,hitlevel_1.8_ADBE_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,626.0,626.3499755859375,611.5800170898438,611.8400268554688,611.8400268554688,2317200.0,-2.450534044218057,2.425486991628913,1.870552486417536,1.8129714952918696,1.662724806961605,615.5800048828125,621.681005859375,604.0583312988281,605.5061665852865,579.5838003540039,618.0495631112183,618.2379038893082,610.1282264156399,598.5475645851899,580.293341050457,617.5861549179998,611.6526599140788,5.933495003921053,6.819120457296278,1.6262440785656018,-1.6262440785656018,1.6262440785656018,-1.6262440785656018,1.6262440785656018,1.6262440785656018,-1.6262440785656018,-1.6262440785656018,1.6262440785656018,18.3900146484375,14.801995849609376,626.3499755859375,596.4923199462891,599.3630187988281,602.2337176513672,0.0,1.0422277691851902,2.450534044218057,1.0,-2.450534044218057,1.0514134546351597,1.0,-2.450534044218057,1.2966687699173747,1.0,-2.450534044218057,1.0,0.0,1.0,0.685457766,0.3437359075,0.997129619,0.6481019555,-2.450534044218057,1
2024-02-13,596.7000122070312,608.3900146484375,590.0,601.8900146484375,601.8900146484375,2985200.0,-1.6262440785656018,1.8692973308618863,1.91881989791596,1.8554441686316867,1.664893579020381,614.5300048828125,619.0740051269531,604.2346659342448,605.6158335367838,580.2449002075195,612.663046956958,615.2655603909681,609.5967288822721,598.6571531118537,580.7209979533873,615.1713641072979,610.9295010055127,4.241863101785157,6.303668986194055,-0.4602100763727865,0.4602100763727865,-0.4602100763727865,0.4602100763727865,-0.4602100763727865,-0.4602100763727865,0.4602100763727865,0.4602100763727865,-0.4602100763727865,7.83001708984375,14.477996826171877,608.3900146484375,593.7855847167968,596.7459838867187,599.7063830566407,1.0,1.0413442077959592,1.6262440785656018,1.0,-1.6262440785656018,1.0497239311659996,1.0,-1.6262440785656018,0.9741911332544235,-1.0,-1.6262440785656018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6262440785656018,1
2024-02-14,605.8499755859375,610.3300170898438,602.5,604.6599731445312,604.6599731445312,1615100.0,0.4602100763727865,1.7051457468801203,1.8850044552814615,1.85602671972039,1.659600598828756,612.2920043945312,617.7619995117187,605.0543314615885,605.6591664632161,581.1526998901368,609.9953556861492,613.3372718007068,609.2782285120954,598.8539668834169,581.1950370660833,613.5542270361029,610.465091534329,3.089135501773967,5.660762289310037,2.351730118528288,-2.351730118528288,2.351730118528288,-2.351730118528288,2.351730118528288,2.351730118528288,-2.351730118528288,-2.351730118528288,2.351730118528288,17.54998779296875,14.72149658203125,610.3300170898438,576.5384216308594,579.4340209960938,582.3296203613281,0.0,1.0411279713162653,-0.4602100763727865,1.0,0.4602100763727865,1.0483197371880157,1.0,0.4602100763727865,0.904584465093752,-1.0,-0.4602100763727865,1.0,0.0,1.0,0.855856597,0.4652743075,0.748417199,0.4455253335,0.4602100763727865,1
2024-02-15,606.0,607.3200073242188,589.77001953125,590.4400024414062,590.4400024414062,3677400.0,-2.351730118528288,1.896379378169892,1.875129972580274,1.9327141857019023,1.6875665158399542,607.2080078125,614.0150024414063,605.6759989420573,605.4555002848307,581.9280996704101,603.4769046045683,609.1741319171977,608.0628590881801,598.5780991967936,581.3781056873768,609.9981924830727,608.9817516015198,1.0164408815528532,4.7318980077586,7.4148142259754195,-7.4148142259754195,-7.4148142259754195,-7.4148142259754195,7.4148142259754195,7.4148142259754195,-7.4148142259754195,-7.4148142259754195,7.4148142259754195,43.77001953125,15.762997436523438,607.3200073242188,577.942724609375,580.8870239257812,583.8313232421875,0.0,1.0408089921849406,2.351730118528288,1.0,-2.351730118528288,1.0458991371359836,1.0,-2.351730118528288,1.01133223077885,1.0,2.351730118528288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.351730118528288,-1
2024-02-16,589.9000244140625,590.1400146484375,546.3699951171875,546.6599731445312,546.6599731445312,10323000.0,-7.4148142259754195,2.896124363778543,2.74947273017378,2.4200757965054893,1.924381519143056,591.097998046875,605.2049987792968,604.9963317871094,604.3548329671224,582.2786993408204,584.5379274512227,597.8079212312583,604.1013825756867,596.8758655557358,580.6906179142511,600.2538510463739,604.3653235676688,-4.1114725212949,2.9632239019479005,0.868913078211444,-0.868913078211444,-0.868913078211444,-0.868913078211444,0.868913078211444,0.868913078211444,0.868913078211444,-0.868913078211444,0.868913078211444,17.8699951171875,15.765997314453124,590.1400146484375,572.6414129638672,575.7940124511719,578.9466119384765,0.0,1.0390150497897432,7.4148142259754195,1.0,-7.4148142259754195,1.0403153829926224,1.0,-7.4148142259754195,1.0533380935171137,1.0,-7.4148142259754195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4148142259754195,-1
2024-02-20,531.5,545.8800048828125,528.010009765625,541.9099731445312,541.9099731445312,6567600.0,-0.868913078211444,3.01108525454847,2.7439689309252824,2.4147509295864293,1.9264466183885416,577.1119873046875,596.34599609375,604.2399983723958,603.2034993489583,582.634799194336,570.3286093489922,587.6446579427625,600.0890335801282,595.073705148811,579.9226843544546,591.2778698307059,599.7390013141031,-8.461131483397253,0.6783528248788699,0.6255566018854437,0.6255566018854437,-0.6255566018854437,-0.6255566018854437,-0.6255566018854437,0.6255566018854437,0.6255566018854437,-0.6255566018854437,0.6255566018854437,13.20001220703125,15.776998901367188,545.8800048828125,555.4548205566406,558.6080200195313,561.7612194824219,0.0,1.037081889389263,0.868913078211444,1.0,-0.868913078211444,1.0347742031304086,1.0,-0.868913078211444,1.0973467012008458,1.0,-0.868913078211444,0.0,0.0,2.0,0.00570174,0.003728445,0.996652782,0.975752741,0.868913078211444,-1
2024-02-21,539.760009765625,542.5700073242188,529.3699951171875,538.52001953125,538.52001953125,4493500.0,-0.6255566018854437,3.1038989869418367,2.6356580619158843,2.4114623426762445,1.9155722806872464,564.43798828125,589.4839965820313,602.8389994303385,601.850166829427,582.9939993286133,559.7257460764115,578.7129055043057,596.1168391253618,593.2194859482352,579.1028296054802,583.1612774769435,595.2042619227807,-12.042984445837192,-1.8659146292643425,0.1764116787818175,0.1764116787818175,-0.1764116787818175,-0.1764116787818175,-0.1764116787818175,0.1764116787818175,0.1764116787818175,-0.1764116787818175,0.1764116787818175,20.989990234375,15.851998901367187,542.5700073242188,511.1706072998047,514.3260070800782,517.4814068603515,0.0,1.0340398016524681,0.6255566018854437,1.0,-0.6255566018854437,1.0293799454087844,1.0,-0.6255566018854437,1.1776561731553234,1.0,-0.6255566018854437,1.0,1.0,0.0,0.967238724,0.4845197855,0.03102896,0.0178855235,0.6255566018854437,-1
2024-02-22,553.9400024414062,555.5499877929688,534.5599975585938,537.5700073242188,537.5700073242188,5023400.0,-0.1764116787818175,2.9801264776894105,2.5054779325004786,2.364802155873038,1.9154519713502909,551.0199951171875,581.6559997558594,601.2179992675781,600.4858337402344,583.3229992675781,552.3404998256806,571.2323785624717,592.3396241704494,591.3949128785953,578.2803974810987,576.1472359149858,590.9350578784428,-14.787821963456963,-4.450296096102867,-2.952172721871368,-2.952172721871368,2.952172721871368,2.952172721871368,2.952172721871368,-2.952172721871368,-2.952172721871368,2.952172721871368,-2.952172721871368,15.70001220703125,15.895999145507812,555.5499877929688,507.6956097412109,510.8660095214844,514.0364093017578,1.0,1.0306776863289617,0.1764116787818175,1.0,-0.1764116787818175,1.024312127387666,1.0,-0.1764116787818175,1.1894443128122987,1.0,-0.1764116787818175,0.0,1.0,0.0,0.002367434,0.002367434,0.003935158,0.003935158,0.1764116787818175,1
2024-02-23,543.489990234375,557.1799926757812,541.47998046875,553.4400024414062,553.4400024414062,4546500.0,2.952172721871368,3.786430552756857,2.831107435558033,2.3870119810143784,1.958601928622384,543.6199951171875,575.4140014648438,599.9649983723958,599.3886667887369,583.7583993530274,552.7070006975891,567.9974010859144,589.8299711556724,590.1504895855726,577.7885084704117,572.653815380589,588.1576463645882,-15.50383098399925,-6.661003073682144,-1.272039967528203,-1.272039967528203,1.272039967528203,1.272039967528203,1.272039967528203,-1.272039967528203,-1.272039967528203,-1.272039967528203,-1.272039967528203,14.03997802734375,16.122998046875,557.1799926757812,520.5787896728516,523.7579895019531,526.9371893310547,1.0,1.0277625110616482,-2.952172721871368,1.0,2.952172721871368,1.0208406060500204,1.0,2.952172721871368,1.3374379598598745,1.0,2.952172721871368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.952172721871368,1
2024-02-26,556.5599975585938,570.5999755859375,556.5599975585938,560.47998046875,560.47998046875,4251200.0,1.272039967528203,1.5974167710812532,2.771965418508464,2.412344476945963,1.9646139804931495,546.3839965820313,568.7409973144531,598.7313313802083,598.3413330078125,584.1518991088867,555.2979939546428,566.6305973373389,587.9364233694195,589.1776860079718,577.4457653416658,570.7809177018445,586.1074488908225,-15.326531188978038,-8.394108696741323,1.42556210976397,1.42556210976397,-1.42556210976397,-1.42556210976397,-1.42556210976397,1.42556210976397,1.42556210976397,1.42556210976397,1.42556210976397,17.3699951171875,15.964498901367188,570.5999755859375,521.7093969726562,524.9339965820312,528.1585961914062,0.0,1.0249582896050877,-1.272039967528203,1.0,1.272039967528203,1.0181673477535098,1.0,1.272039967528203,0.5762758656422162,-1.0,1.272039967528203,0.0,2.0,3.0,0.032280635,0.0115559858,0.9950912,0.603453484,1.272039967528203,-1
2024-02-27,565.9099731445312,565.9099731445312,548.5399780273438,552.489990234375,552.489990234375,3247600.0,-1.42556210976397,1.7313817379130776,2.7344759469814237,2.3083556837800048,1.968810472686572,548.5,562.8059936523438,597.262998453776,597.2596659342448,584.6064990234376,554.3619927145536,564.0595778640727,585.6495567155457,587.9748107367063,576.951591577165,567.9669288606954,583.6172667681227,-15.650337907427344,-9.845354538878528,0.121266072145856,0.121266072145856,-0.121266072145856,-0.121266072145856,-0.121266072145856,0.121266072145856,0.121266072145856,0.121266072145856,0.121266072145856,7.44000244140625,15.857501220703124,565.9099731445312,535.4780780029297,538.6709777832032,541.8638775634765,0.0,1.0216496043945469,1.42556210976397,1.0,-1.42556210976397,1.0150757277826443,1.0,-1.42556210976397,0.633167660452213,-1.0,1.42556210976397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42556210976397,1
2024-02-28,552.0,557.2000122070312,549.760009765625,551.8200073242188,551.8200073242188,2313200.0,-0.121266072145856,1.670366001077495,2.7364001603306694,2.31044352444404,1.965514656508244,551.1599975585938,557.7989929199218,595.7343322753907,596.2731658935547,584.9404992675782,553.5146642511087,561.834201402281,583.4670051419117,586.789407346133,576.4539364434434,565.4827870858528,581.2619142167225,-15.77912713086971,-11.032109057276765,-1.533112583880202,-1.533112583880202,-1.533112583880202,1.533112583880202,1.533112583880202,-1.533112583880202,-1.533112583880202,-1.533112583880202,-1.533112583880202,8.71002197265625,15.605001831054688,557.2000122070312,531.0234704589843,534.194970703125,537.3664709472656,1.0,1.0184528734483727,0.121266072145856,1.0,-0.121266072145856,1.0121658787547485,1.0,-0.121266072145856,0.6104246101475328,-1.0,0.121266072145856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121266072145856,1
2024-02-29,554.8900146484375,561.9400024414062,553.22998046875,560.280029296875,560.280029296875,3844400.0,1.533112583880202,1.672208068046842,2.812580534402898,2.345765237034894,1.9769270736602689,555.702001953125,553.3609985351562,594.5403340657552,595.4033335367839,585.3788995361328,555.7697859330308,561.5516246558435,581.9710712164256,585.9202474100916,576.1336610544024,564.6823628106255,579.707700518956,-15.02533770833054,-11.83075478748752,1.9008286610307088,-1.9008286610307088,-1.9008286610307088,1.9008286610307088,1.9008286610307088,-1.9008286610307088,-1.9008286610307088,-1.9008286610307088,-1.9008286610307088,12.22003173828125,15.715005493164062,561.9400024414062,522.8690081787109,525.9900085449219,529.1110089111328,1.0,1.0156504351914326,-1.533112583880202,1.0,1.533112583880202,1.0101320414976969,1.0,1.533112583880202,0.5945458441430359,-1.0,-1.533112583880202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533112583880202,1
2024-03-01,561.1099853515625,572.8900146484375,560.6699829101562,570.9299926757812,570.9299926757812,2903700.0,1.9008286610307088,1.3813537460969842,2.8599953484230443,2.3587592183401878,1.9880309439932176,559.2,551.4099975585938,593.7813334147136,594.8428334554036,585.8213995361328,560.8231881806144,563.2567824776503,581.2587435686421,585.428763648311,576.0306181162118,565.6435366360341,579.0574999379801,-13.413963301945955,-12.147396490379208,-0.5237052305418032,0.5237052305418032,0.5237052305418032,-0.5237052305418032,-0.5237052305418032,0.5237052305418032,0.5237052305418032,0.5237052305418032,0.5237052305418032,12.1500244140625,15.260507202148435,572.8900146484375,527.3669903564453,530.5099914550781,533.652992553711,0.0,1.0135876461407582,-1.9008286610307088,1.0,1.9008286610307088,1.009076124233687,1.0,1.9008286610307088,0.48299160586349926,-1.0,-1.9008286610307088,1.0,0.0,1.0,0.995716512,0.4984387225,0.998190939,0.5008081175,1.9008286610307088,-1
2024-03-04,572.8499755859375,576.25,564.0999755859375,567.9400024414062,567.9400024414062,2556400.0,-0.5237052305418032,1.4065034276060788,1.4244515795647708,2.330801391658183,1.988472033871342,560.6920043945313,553.5380004882812,592.3276672363281,594.2715006510417,586.2078997802735,563.1954596008784,564.108277016515,580.3994699475301,584.8553616415272,575.8704079048296,565.9968390676298,578.2339816049006,-12.237142537270756,-12.16534569975752,-4.06732673990871,4.06732673990871,4.06732673990871,-4.06732673990871,-4.06732673990871,4.06732673990871,4.06732673990871,4.06732673990871,4.06732673990871,24.84002685546875,16.000006103515624,576.25,539.316898803711,542.3690002441406,545.4211016845703,0.0,1.0104395854411865,0.5237052305418032,1.0,-0.5237052305418032,1.007864724390299,1.0,-0.5237052305418032,0.9873999564350402,-1.0,0.5237052305418032,0.0,0.0,1.0,0.00118944,0.00118944,0.997209609,0.997209609,0.5237052305418032,1
2024-03-05,562.5999755859375,564.1900024414062,539.3499755859375,544.8400268554688,544.8400268554688,4286800.0,-4.06732673990871,2.3700666663058683,1.986962590066489,2.4617984479675927,2.050403298703271,559.16201171875,553.831005859375,590.3693339029948,593.4238342285156,586.3291003417969,557.0769820190752,560.6049588054157,578.1053123286874,583.5433834518203,575.2559449137531,562.7419448811436,575.7603553271649,-13.018410446021337,-12.335958649010283,-0.3211951974417304,0.3211951974417304,0.3211951974417304,-0.3211951974417304,-0.3211951974417304,0.3211951974417304,0.3211951974417304,0.3211951974417304,0.3211951974417304,12.489990234375,15.535003662109377,564.1900024414062,541.0499865722657,544.2499877929688,547.4499890136718,0.0,1.0068907266564846,4.06732673990871,1.0,-4.06732673990871,1.0049532168074535,1.0,-4.06732673990871,1.1928089024698547,1.0,4.06732673990871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.06732673990871,-1
2024-03-06,548.0,550.6400146484375,538.1500244140625,543.0900268554688,543.0900268554688,3209800.0,-0.3211951974417304,2.3689184384420856,1.977401173355113,2.358365679089073,2.0276858789154053,557.416015625,554.2880065917968,588.5663350423177,592.3290008544922,586.2609008789062,552.4146636312064,557.4204257236071,575.846261652996,582.2170438912841,574.6189960413118,559.7185728771935,573.3403309959281,-13.621758118734531,-12.593118542955134,2.384494380582934,-2.384494380582934,-2.384494380582934,2.384494380582934,2.384494380582934,-2.384494380582934,-2.384494380582934,-2.384494380582934,-2.384494380582934,16.78997802734375,15.861004638671876,550.6400146484375,530.0129943847656,533.1199951171875,536.2269958496094,1.0,1.0039324371793432,0.3211951974417304,1.0,-0.3211951974417304,1.0021357901846948,1.0,-0.3211951974417304,1.1979958697114932,1.0,-0.3211951974417304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211951974417304,-1
2024-03-07,550.0,558.3800048828125,541.5900268554688,556.0399780273438,556.0399780273438,2660500.0,2.384494380582934,2.556410649008256,2.0993677876622714,2.4090086653936638,2.053870830400732,556.5680053710937,556.1350036621094,586.8850016276042,591.4295003255208,586.2250006103516,553.6231017632522,557.1694352333774,574.5684369029539,581.3587794367287,574.2510946945005,559.1526352079859,572.0588233686256,-12.906188160639658,-12.65573246649204,-0.7823134590735463,0.7823134590735463,0.7823134590735463,-0.7823134590735463,-0.7823134590735463,0.7823134590735463,0.7823134590735463,0.7823134590735463,0.7823134590735463,9.92999267578125,15.91600341796875,558.3800048828125,515.7458044433594,518.9180053710937,522.0902062988281,0.0,1.0011258493182063,-2.384494380582934,1.0,2.384494380582934,1.0005526192485923,1.0,2.384494380582934,1.2177049986343365,1.0,2.384494380582934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.384494380582934,-1
2024-03-08,553.0,560.4400024414062,550.510009765625,551.6900024414062,551.6900024414062,2831100.0,-0.7823134590735463,2.2927672636561613,1.9103441666952232,2.4071145721463028,2.026293207988196,552.7200073242187,555.9600036621093,584.5220011393229,590.2043334960938,586.2543005371094,552.9787353226369,556.1731747257462,573.0924088731766,580.3860326499969,573.8043403924589,558.0045378592813,570.5500218184612,-12.545483959179933,-12.63368276502962,-1.5824068643834437,-1.5824068643834437,-1.5824068643834437,1.5824068643834437,1.5824068643834437,-1.5824068643834437,-1.5824068643834437,-1.5824068643834437,1.5824068643834437,11.66998291015625,15.886001586914062,560.4400024414062,523.3647973632812,526.547998046875,529.7311987304688,1.0,0.9970451399738997,0.7823134590735463,-1.0,-0.7823134590735463,0.9987592782606082,-1.0,-0.7823134590735463,1.2001854449203813,1.0,-0.7823134590735463,0.0,2.0,3.0,0.049139865,0.0127000002,0.998201251,0.5772208698,0.7823134590735463,-1
2024-03-11,552.4500122070312,562.6900024414062,551.02001953125,560.4199829101562,560.4199829101562,2857800.0,1.5824068643834437,2.507900564194776,1.93592909113895,2.39432123701597,2.029461565767937,551.2160034179688,555.95400390625,582.7383341471354,588.9836669921875,586.3511004638672,555.4591511851434,556.9453216683662,572.2748330045947,579.7314080683627,573.5393036106311,558.3761447901851,569.7996485659942,-11.42350377580908,-12.391646967185512,-3.3403576441139062,-3.3403576441139062,-3.3403576441139062,3.3403576441139062,3.3403576441139062,-3.3403576441139062,-3.3403576441139062,-3.3403576441139062,3.3403576441139062,17.19000244140625,16.007003784179688,562.6900024414062,525.4907989501953,528.6679992675781,531.8451995849609,1.0,0.99383856137752,1.5824068643834437,-1.0,-1.5824068643834437,0.9977953200450673,-1.0,-1.5824068643834437,1.2954506317787304,1.0,1.5824068643834437,0.0,1.0,2.0,0.040512942,0.0184338133333333,0.758601785,0.4371705566666666,-1.5824068643834437,1
2024-03-12,568.5999755859375,579.7899780273438,562.5999755859375,579.1400146484375,579.1400146484375,3469200.0,3.3403576441139062,1.7582442549008097,2.119558340045712,2.4981879720207494,2.0722042612067653,558.0760009765625,558.6190063476563,581.0353352864583,588.2316670735677,586.5416003417969,563.3527723395748,560.9807203920155,572.7177479493588,579.7120181201685,573.6502087796965,561.5705863068393,570.491527535064,-8.920941228224706,-11.697505819393353,0.9652289108122036,0.9652289108122036,0.9652289108122036,-0.9652289108122036,-0.9652289108122036,-0.9652289108122036,0.9652289108122036,0.9652289108122036,-0.9652289108122036,11.94000244140625,15.684503173828125,579.7899780273438,527.4745941162109,530.6759948730469,533.8773956298828,0.0,0.9906123196511043,3.3403576441139062,-1.0,-3.3403576441139062,0.9983745132206587,-1.0,-3.3403576441139062,0.8295333144087415,-1.0,3.3403576441139062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3403576441139062,-1
2024-03-13,579.0599975585938,585.3499755859375,573.4099731445312,573.5499877929688,573.5499877929688,3466000.0,-0.9652289108122036,1.9176421570397364,2.163070140111939,2.4832661694693465,1.907300415097422,564.1679931640625,560.7920043945312,579.2216674804688,588.0468332926432,586.6984002685547,566.7518441573728,563.2660417376434,572.7714408424949,579.5099843389488,573.6482242057018,563.4135711508593,570.7180801467607,-7.304508995901415,-10.818906454694964,-0.5404891730302819,0.5404891730302819,0.5404891730302819,-0.5404891730302819,-0.5404891730302819,-0.5404891730302819,0.5404891730302819,0.5404891730302819,-0.5404891730302819,10.77996826171875,15.832000732421877,585.3499755859375,545.2840710449219,548.4209716796875,551.5578723144531,0.0,0.9872562584376172,-0.9652289108122036,-1.0,0.9652289108122036,0.9984715661511532,-1.0,0.9652289108122036,0.8865372053725905,-1.0,0.9652289108122036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652289108122036,1
2024-03-14,578.0,579.5399780273438,568.760009765625,570.4500122070312,570.4500122070312,5908100.0,-0.5404891730302819,1.8781271828428012,2.14253785489916,2.479109950204253,1.908508513350089,567.05,561.8090026855468,577.6440002441407,587.8096669514974,586.8455004882812,567.9845668405924,564.572218186623,572.6216712531102,579.2129360723286,573.5848932750351,564.4961005441165,570.6982232623363,-6.202122718219812,-9.895549707399937,-13.671666067674392,13.671666067674392,13.671666067674392,-13.671666067674392,-13.671666067674392,-13.671666067674392,13.671666067674392,13.671666067674392,-13.671666067674392,18.1300048828125,15.861001586914062,579.5399780273438,550.5195739746093,553.6859741210938,556.8523742675782,0.0,0.9843204042009618,-0.5404891730302819,-1.0,0.5404891730302819,0.9983206984123568,-1.0,0.5404891730302819,0.876589964815906,-1.0,0.5404891730302819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5404891730302819,1
2024-03-15,499.6400146484375,503.1300048828125,485.0,492.4599914550781,492.4599914550781,19570500.0,-13.671666067674392,6.722514491112453,4.7914117752515,3.878703800483874,2.573083987529598,555.2039978027344,553.9620025634765,573.1290008544922,586.0318333943685,586.3605001831055,542.8097083787543,551.460904235433,567.4499499758178,576.3685772324188,571.97845957563,553.413622222726,564.9027986840209,-11.48917646129496,-10.21427505817894,4.345529437478469,-4.345529437478469,-4.345529437478469,-4.345529437478469,4.345529437478469,-4.345529437478469,-4.345529437478469,-4.345529437478469,-4.345529437478469,20.179992675781197,14.681500244140622,503.1300048828125,544.6457745361328,547.8179748535156,550.9901751708984,1.0,0.977434531615821,-13.671666067674392,-1.0,13.671666067674392,0.9920827270258183,-1.0,13.671666067674392,1.403034179995851,1.0,13.671666067674392,5.0,3.0,4.0,0.99528718,0.4743152762727272,0.996156871,0.3203256530909091,-13.671666067674392,1
2024-03-18,495.5499877929688,515.72998046875,495.5499877929688,513.8599853515625,513.8599853515625,7052700.0,4.345529437478469,7.192971536077332,5.121490275519819,3.715415019625576,2.637627543041529,545.8919982910156,548.5540008544922,569.0990000406902,584.5188329060873,586.0950003051757,533.1598007030237,544.6243735292746,563.9925329032852,574.3191152035382,570.8275986999059,547.32844731947,561.1218495482832,-13.793402228813193,-10.930100492305792,-1.4264619349235463,-1.4264619349235463,-1.4264619349235463,-1.4264619349235463,1.4264619349235463,-1.4264619349235463,-1.4264619349235463,-1.4264619349235463,-1.4264619349235463,13.69000244140625,14.47250061035156,515.72998046875,470.8307043457031,473.7670043945312,476.7033044433594,1.0,0.9710012877509007,-4.345529437478469,-1.0,-4.345529437478469,0.9880260418168498,-1.0,-4.345529437478469,1.4044684552968838,1.0,4.345529437478469,4.0,1.0,4.0,0.992959261,0.4393942193333333,0.989196539,0.4189097787777778,4.345529437478469,1
2024-03-19,509.8900146484375,522.6799926757812,508.989990234375,521.1900024414062,521.1900024414062,7081800.0,1.4264619349235463,6.916725842845056,5.034267148870792,3.730352756139488,2.6415536822472068,534.3019958496094,546.188998413086,565.4553334554037,583.2709996541341,585.9113003540039,529.1698679491512,540.3635787860258,561.2310793250995,572.5771770801896,569.8446760017177,543.3071481074602,558.1639349477738,-14.856786840313587,-11.715437761907353,0.393328303184253,0.393328303184253,0.393328303184253,0.393328303184253,-0.393328303184253,0.393328303184253,0.393328303184253,0.393328303184253,0.393328303184253,11.3699951171875,14.380999755859373,522.6799926757812,483.8904791259766,486.78497924804685,489.6794793701172,0.0,0.965086922054173,-1.4264619349235463,-1.0,-1.4264619349235463,0.9848843078835884,-1.0,-1.4264619349235463,1.3739290423625032,1.0,1.4264619349235463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4264619349235463,1
2024-03-20,523.2899780273438,523.8699951171875,512.5,519.1400146484375,519.1400146484375,4239600.0,-0.393328303184253,6.9403456636049805,5.03432046757782,3.729071150480373,2.63918732105051,523.4200012207032,543.7939971923828,562.5220001220703,581.9209996541341,585.8913003540039,525.8265835155801,536.5047489428279,558.5155267653149,570.8251389676731,568.8406233016527,539.5891275753029,555.2732741848599,-15.684146609557049,-12.509179531437292,1.5198240216140209,1.5198240216140209,1.5198240216140209,1.5198240216140209,-1.5198240216140209,1.5198240216140209,1.5198240216140209,1.5198240216140209,1.5198240216140209,13.529968261718809,14.007998657226562,523.8699951171875,491.0417932128906,493.9179931640625,496.7941931152344,0.0,0.9601132493044127,0.393328303184253,-1.0,0.393328303184253,0.9818488762697553,-1.0,0.393328303184253,1.3786062504964474,1.0,-0.393328303184253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.393328303184253,1
2024-03-21,517.5999755859375,519.72998046875,506.2000122070312,511.25,511.25,5206600.0,-1.5198240216140209,6.910845284684289,4.951349445855306,3.7423574990342594,2.644638319995307,511.5799987792969,539.3149993896484,559.0353342692057,580.4626663208007,585.8610000610352,520.9677223437201,531.9129764077683,555.4661379417463,568.8718557228312,567.7002149194418,535.229261794487,552.0122909119073,-16.783029117420256,-13.363949448633884,2.294378677032396,2.294378677032396,2.294378677032396,2.294378677032396,-2.294378677032396,2.294378677032396,2.294378677032396,2.294378677032396,2.294378677032396,14.91998291015625,13.968997192382812,519.72998046875,493.0523980712891,495.8539978027344,498.65559753417966,0.0,0.9542115522469754,1.5198240216140209,-1.0,1.5198240216140209,0.9784497580656517,-1.0,1.5198240216140209,1.3957498577421645,1.0,-1.5198240216140209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5198240216140209,-1
