Date_INTU_L01d,Open_INTU_L01d,High_INTU_L01d,Low_INTU_L01d,Close_INTU_L01d,Adj Close_INTU_L01d,Volume_INTU_L01d,Daily_Return_INTU_L01d,Vol5_INTU_L01d,Vol10_INTU_L01d,Vol20_INTU_L01d,Vol60_INTU_L01d,SMA5_INTU_L01d,SMA10_INTU_L01d,SMA30_INTU_L01d,SMA60_INTU_L01d,SMA100_INTU_L01d,EMA5_INTU_L01d,EMA10_INTU_L01d,EMA30_INTU_L01d,EMA60_INTU_L01d,EMA100_INTU_L01d,Short12_INTU_L01d,Long26_INTU_L01d,MACD_INTU_L01d,SIGNAL9_INTU_L01d,Ret5/10_INTU_L01d,Ret10/30_INTU_L01d,Ret30/60_INTU_L01d,Ret30/100_INTU_L01d,Emaret5/10_INTU_L01d,Emaret10/30_INTU_L01d,Emaret30/60_INTU_L01d,Emaret30/100_INTU_L01d,RetMACD_INTU_L01d,DayRange_INTU_L01d,average20r_INTU_L01d,PRVHI_INTU_L01d,HitLevel_INTU_L01d,hitlevel_2_INTU_L01d,hitlevel_1.8_INTU_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,655.719970703125,659.719970703125,651.8900146484375,656.989990234375,656.989990234375,1279100.0,-0.1777657344560701,0.9905278563504516,1.2210384454566234,1.17480305607171,1.1526929965308288,649.33798828125,643.8779907226562,624.7623331705729,605.9513315836589,569.4760992431641,651.4896921057971,645.8577374808602,628.6040728674897,605.6851277325571,580.8374003018523,643.9351437822993,631.8869674306795,12.04817635161976,11.295826406343588,-2.8463161516905604,-2.8463161516905604,-2.8463161516905604,-2.8463161516905604,2.8463161516905604,-2.8463161516905604,-2.8463161516905604,-2.8463161516905604,-2.8463161516905604,17.70001220703125,11.233001708984377,659.719970703125,638.7730090332032,640.960009765625,643.1470104980468,0.0,1.0310437498961365,-0.1777657344560701,1.0,-0.1777657344560701,1.0378397026533108,1.0,-0.1777657344560701,1.039355864070966,1.0,-0.1777657344560701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1777657344560701,1
2024-02-13,634.530029296875,646.4000244140625,628.7000122070312,638.2899780273438,638.2899780273438,1785100.0,-2.8463161516905604,1.7739479369246614,1.5187146926563813,1.3304267684748805,1.2212299915487428,649.935986328125,642.9349914550781,625.2043314615886,607.3304982503255,570.6230987548828,647.0897874129794,644.4817812165845,629.2289699745771,606.7541392176321,581.9750751082977,643.0666567430753,632.3612645119139,10.705392231161454,11.17773957130716,2.951640712532331,2.951640712532331,2.951640712532331,2.951640712532331,-2.951640712532331,2.951640712532331,2.951640712532331,2.951640712532331,-2.951640712532331,14.6600341796875,11.5385009765625,646.4000244140625,635.0073669433593,637.2539672851562,639.5005676269532,1.0,1.0294301591353576,-2.8463161516905604,1.0,-2.8463161516905604,1.0370410835366113,1.0,-2.8463161516905604,1.1415244556431636,1.0,-2.8463161516905604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8463161516905604,1
2024-02-14,642.989990234375,657.6500244140625,642.989990234375,657.1300048828125,657.1300048828125,1285400.0,2.951640712532331,2.168695884817536,1.547554217590946,1.436094786626598,1.2704556961843745,652.7279907226563,645.514990234375,626.9833312988281,609.0001647949218,572.1506988525391,650.4365265695905,646.7814582468077,631.0290367428504,608.4058069443593,583.4632915394761,645.2302487645734,634.1959860208693,11.034262743704062,11.149044205786542,1.0880684736557693,1.0880684736557693,1.0880684736557693,1.0880684736557693,-1.0880684736557693,1.0880684736557693,1.0880684736557693,1.0880684736557693,-1.0880684736557693,7.83001708984375,11.41400146484375,657.6500244140625,621.015322265625,623.3230224609375,625.63072265625,1.0,1.0295290010470886,-2.951640712532331,1.0,2.951640712532331,1.037184440944299,1.0,2.951640712532331,1.0776128651132892,1.0,2.951640712532331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951640712532331,1
2024-02-15,662.6599731445312,664.8300170898438,657.0,664.280029296875,664.280029296875,1438000.0,1.0880684736557693,2.120862088332924,1.560301050704526,1.4034418236456825,1.2741636514087005,654.9699951171875,648.6569946289062,629.4213317871094,610.7354990641276,573.7077990722656,655.0510274786853,649.9630166195471,633.1742620689166,610.2377486608352,585.0636229802167,648.1609842310813,636.4244336709438,11.736550560137516,11.266545476656738,-1.2856082805228142,-1.2856082805228142,-1.2856082805228142,-1.2856082805228142,1.2856082805228142,-1.2856082805228142,-1.2856082805228142,-1.2856082805228142,-1.2856082805228142,11.8800048828125,11.3489990234375,664.8300170898438,632.5392211914062,634.822021484375,637.1048217773438,0.0,1.0305956224120185,-1.0880684736557693,1.0,1.0880684736557693,1.0375861923625922,1.0,1.0880684736557693,1.1117675306635615,1.0,1.0880684736557693,0.0,0.0,2.0,0.001299119,0.001299119,0.994965255,0.994965255,1.0880684736557693,1
2024-02-16,662.9600219726562,663.0,651.1199951171875,655.739990234375,655.739990234375,1336800.0,-1.2856082805228142,2.217397286006036,1.6403604047902316,1.4156313917804997,1.2886290421491091,654.4859985351562,650.2729919433593,631.7186645507812,612.2561655680339,575.1820989990234,655.2806817305819,651.0133754586067,634.6301154989462,611.7296254337382,586.4631550050515,649.326985154665,637.8552156386054,11.471769516059569,11.307590284537303,-1.4990723817728882,-1.4990723817728882,-1.4990723817728882,-1.4990723817728882,1.4990723817728882,-1.4990723817728882,-1.4990723817728882,-1.4990723817728882,-1.4990723817728882,14.3900146484375,11.746499633789062,663.0,639.8622192382812,642.1320190429688,644.4018188476563,0.0,1.0317881633167232,-1.2856082805228142,1.0,-1.2856082805228142,1.0374356400492633,1.0,-1.2856082805228142,1.1587482548879342,1.0,-1.2856082805228142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2856082805228142,1
2024-02-20,650.7100219726562,655.4400024414062,641.0499877929688,645.9099731445312,645.9099731445312,1470600.0,-1.4990723817728882,2.3125288608189787,1.7330988904105669,1.4443392052855557,1.30574862092153,652.2699951171875,650.8039916992187,633.6149963378906,613.651665242513,576.6092987060547,652.1571122018984,650.0854841287747,635.3578482502744,612.850292571797,587.6403197206847,648.8012909992598,638.4518643427481,10.349426656511696,11.115957558932182,-1.1828201964566516,-1.1828201964566516,-1.1828201964566516,-1.1828201964566516,1.1828201964566516,-1.1828201964566516,-1.1828201964566516,-1.1828201964566516,1.1828201964566516,13.32000732421875,11.785000610351563,655.4400024414062,637.157700805664,639.5070007324218,641.8563006591797,0.0,1.0325320246421692,-1.4990723817728882,1.0,-1.4990723817728882,1.036726025835813,1.0,-1.4990723817728882,1.1999251173604482,1.0,-1.4990723817728882,0.0,1.0,0.0,0.03884536,0.03884536,0.360180557,0.360180557,-1.4990723817728882,1
2024-02-21,640.5,643.8400268554688,630.52001953125,638.27001953125,638.27001953125,1146200.0,-1.1828201964566516,1.948980718518052,1.7576162337618644,1.4631019101432203,1.3184669861586935,652.2660034179687,651.1009948730468,634.9446634928386,614.8856658935547,577.9095989990234,647.5280813116823,647.9372178383156,635.5457302684019,613.6837262425987,588.6428880337652,647.1810953887967,638.4383943567111,8.74270103208562,10.64130625356287,3.0786286019414355,3.0786286019414355,3.0786286019414355,3.0786286019414355,-3.0786286019414355,-3.0786286019414355,3.0786286019414355,3.0786286019414355,-3.0786286019414355,9.8599853515625,11.781500244140624,643.8400268554688,629.5130010986328,631.8700012207031,634.2270013427734,1.0,1.0326223210458714,1.1828201964566516,1.0,-1.1828201964566516,1.0356242199213228,1.0,-1.1828201964566516,1.2012944700412664,1.0,-1.1828201964566516,1.0,0.0,1.0,0.847175121,0.4277648745,0.867413461,0.5089019835,-1.1828201964566516,1
2024-02-22,650.0800170898438,659.3800048828125,649.52001953125,657.9199829101562,657.9199829101562,1975600.0,3.0786286019414355,1.9970591828600892,1.9772307516719136,1.6142947929629097,1.3688280995310969,652.4239990234375,652.5759948730469,636.7026631673177,616.4498321533204,579.3663989257813,650.9920485111736,649.7522660331957,636.9892304388377,615.1340953136661,590.0147116946838,648.8332319305443,639.8814749902996,8.951756940244763,10.303396390899248,-0.2872712028106304,0.2872712028106304,0.2872712028106304,0.2872712028106304,-0.2872712028106304,0.2872712028106304,0.2872712028106304,0.2872712028106304,-0.2872712028106304,22.0899658203125,12.266000366210935,659.3800048828125,617.9207263183594,620.2770263671875,622.6333264160156,1.0,1.0328539809042565,-3.0786286019414355,1.0,3.0786286019414355,1.0355290582844825,1.0,3.0786286019414355,1.2248263206268937,1.0,3.0786286019414355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0786286019414355,1
2024-02-23,652.760009765625,668.239990234375,646.1500244140625,659.8099975585938,659.8099975585938,1740400.0,0.2872712028106304,1.9227041062596,1.9250906622656487,1.6072451896622653,1.3650948993708478,651.5299926757813,653.2499938964844,638.4063293457032,618.092832438151,580.8550988769531,653.9313648603137,651.580944492359,638.461537994951,616.5988789938277,591.3967965632761,650.5219651040903,641.3576618472102,9.164303256880087,10.075577764095415,-0.6107863342154219,0.6107863342154219,0.6107863342154219,0.6107863342154219,-0.6107863342154219,0.6107863342154219,0.6107863342154219,0.6107863342154219,-0.6107863342154219,16.8299560546875,12.782998657226562,668.239990234375,632.3948040771485,634.8480041503906,637.3012042236328,1.0,1.0328647993334963,-0.2872712028106304,1.0,0.2872712028106304,1.0354568581713917,1.0,0.2872712028106304,1.19775792433398,1.0,0.2872712028106304,0.0,3.0,3.0,0.002965775,0.00203981875,0.998335898,0.750590868,0.2872712028106304,1
2024-02-26,659.0399780273438,668.2899780273438,651.4600219726562,663.8400268554688,663.8400268554688,1579400.0,0.6107863342154219,1.819651224045061,1.919397392155132,1.6098537925734724,1.3647585473251949,653.15,653.8179992675781,640.2439961751302,619.7389994303386,582.3154992675782,657.234252192032,653.809868558379,640.0988598569198,618.147769087652,592.8313159750027,652.5708976812255,643.0230222181923,9.547875463033163,9.970037303882968,-0.8315193831021515,0.8315193831021515,0.8315193831021515,0.8315193831021515,-0.8315193831021515,0.8315193831021515,0.8315193831021515,0.8315193831021515,-0.8315193831021515,9.39996337890625,12.656497192382812,668.2899780273438,640.1173931884765,642.6739929199218,645.2305926513671,1.0,1.0330865037760084,-0.6107863342154219,1.0,0.6107863342154219,1.0355110733500927,1.0,0.6107863342154219,1.1922805667257712,1.0,0.6107863342154219,0.0,0.0,1.0,0.001172399,0.001172399,0.998069704,0.998069704,0.6107863342154219,1
2024-02-27,665.0,670.72998046875,661.3300170898438,669.3599853515625,669.3599853515625,1059200.0,0.8315193831021515,1.5325911970015675,1.9295327502122492,1.5730612594098643,1.3445249248933846,657.8400024414062,655.0549987792969,642.1626627604167,621.2744995117188,583.9342990112305,661.2761632452089,656.6371625207759,641.9866744049614,619.8268581454852,594.3467351705781,655.1538342458928,644.9739083762198,10.179925869672957,10.012015017040966,-1.5238455286020691,-1.5238455286020691,-1.5238455286020691,-1.5238455286020691,1.5238455286020691,-1.5238455286020691,-1.5238455286020691,-1.5238455286020691,-1.5238455286020691,9.469970703125,12.829495239257811,670.72998046875,640.4456842041016,642.9769836425781,645.5082830810547,0.0,1.0336214720950476,-0.8315193831021515,1.0,0.8315193831021515,1.035751623164214,1.0,0.8315193831021515,1.226610050098186,1.0,0.8315193831021515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315193831021515,1
2024-02-28,661.9000244140625,665.72998046875,656.260009765625,659.1599731445312,659.1599731445312,1059700.0,-1.5238455286020691,1.642381222866474,1.7325498075917911,1.604051768083361,1.35448937369893,662.0179931640625,657.1419982910156,644.0069946289062,622.7361653645834,585.3512985229493,660.570766544983,657.0958553614587,643.094629162353,621.1164684733227,595.6301656255077,655.7701633072218,646.0247279886873,9.74543531853442,9.958699077339658,0.5658780350560485,0.5658780350560485,0.5658780350560485,0.5658780350560485,-0.5658780350560485,0.5658780350560485,0.5658780350560485,0.5658780350560485,-0.5658780350560485,7.57000732421875,12.391995239257811,665.72998046875,642.5050909423828,645.0709899902344,647.6368890380859,1.0,1.0341570482772102,-1.5238455286020691,1.0,-1.5238455286020691,1.0353849266677015,1.0,-1.5238455286020691,1.080108411751554,1.0,-1.5238455286020691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5238455286020691,1
2024-02-29,661.52001953125,667.5700073242188,660.0,662.8900146484375,662.8900146484375,1934100.0,0.5658780350560485,0.9578956230540568,1.4778363804455592,1.4815816995282385,1.354722914275193,663.0119995117187,657.7179992675781,646.1086608886719,624.2123321533203,586.8171987915039,661.3438492461346,658.1493388681821,644.3717508066165,622.4860929380806,596.9620438239816,656.8655250520242,647.2740084820022,9.591516570022009,9.885262575876128,0.5476028907657731,0.5476028907657731,0.5476028907657731,0.5476028907657731,-0.5476028907657731,0.5476028907657731,0.5476028907657731,0.5476028907657731,-0.5476028907657731,10.8900146484375,12.352496337890624,667.5700073242188,638.4675909423828,640.9459899902344,643.4243890380859,1.0,1.035078334097977,-0.5658780350560485,1.0,0.5658780350560485,1.035158468786407,1.0,0.5658780350560485,0.9974720806258124,-1.0,0.5658780350560485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658780350560485,1
2024-03-01,659.0499877929688,667.1099853515625,656.219970703125,666.52001953125,666.52001953125,1002800.0,0.5476028907657731,0.9738706291570292,1.4471315048854407,1.4830203899094576,1.3498396038921825,664.35400390625,657.9419982910156,647.9473286946615,625.8131663004557,588.1493991088868,663.0692393411731,659.6712808069217,645.8006713694962,623.9298282362172,598.3394294815513,658.350831894982,648.6996389300946,9.6511929648874,9.838448653678382,0.2835554158763927,0.2835554158763927,0.2835554158763927,0.2835554158763927,-0.2835554158763927,0.2835554158763927,0.2835554158763927,0.2835554158763927,-0.2835554158763927,10.4100341796875,12.1574951171875,667.1099853515625,640.3945153808594,642.8650146484375,645.3355139160157,1.0,1.0353686428891447,-0.5476028907657731,1.0,0.5476028907657731,1.035053370016153,1.0,0.5476028907657731,0.9758001405319802,-1.0,-0.5476028907657731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476028907657731,1
2024-03-04,664.3400268554688,671.010009765625,660.5999755859375,668.4099731445312,668.4099731445312,896700.0,0.2835554158763927,0.9506178172373866,1.3700786305165154,1.4713099026121994,1.3498311385971715,665.2679931640625,659.2089965820312,649.4883280436198,627.4236653645834,589.4843991088867,664.8494839422925,661.2601339592143,647.2593360001435,625.3881936430472,599.7269649996301,659.8983920872204,650.1596636867195,9.738728400500918,9.81850460304289,-4.290778687944522,-4.290778687944522,-4.290778687944522,-4.290778687944522,4.290778687944522,-4.290778687944522,-4.290778687944522,-4.290778687944522,4.290778687944522,33.9200439453125,13.22449951171875,671.010009765625,640.36349609375,642.7949951171875,645.226494140625,0.0,1.0351670870849525,-0.2835554158763927,1.0,0.2835554158763927,1.0349721062524242,1.0,0.2835554158763927,0.9311964991767162,-1.0,-0.2835554158763927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835554158763927,1
2024-03-05,664.6599731445312,665.52001953125,631.5999755859375,639.72998046875,639.72998046875,1382000.0,-4.290778687944522,2.093463694930289,1.9262700245351976,1.7856301069528826,1.4646998365711723,659.3419921875,658.5909973144531,649.7923278808594,628.6486653645833,590.4805990600586,656.4763161177784,657.3455605973116,646.7735711271505,625.8584161619227,600.5191039198107,656.7955595305326,649.3870945594624,7.408464971070202,9.336496676648352,1.6491409110441648,1.6491409110441648,1.6491409110441648,1.6491409110441648,-1.6491409110441648,-1.6491409110441648,1.6491409110441648,1.6491409110441648,-1.6491409110441648,10.67999267578125,13.0135009765625,665.52001953125,641.9161108398438,644.5610107421875,647.2059106445313,1.0,1.0336335121367257,4.290778687944522,1.0,-4.290778687944522,1.0334183489829696,1.0,-4.290778687944522,1.0787620666982998,1.0,4.290778687944522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.290778687944522,1
2024-03-06,645.77001953125,650.97998046875,640.2999877929688,650.280029296875,650.280029296875,1070900.0,1.6491409110441648,2.319543678037978,1.9539687528616985,1.8103172924840576,1.4735803358722397,657.5660034179688,659.7919982910156,650.2743286132812,629.9618326822916,591.5675991821289,654.4108871774773,656.0609185426869,646.9997942348748,626.6591247892982,601.5044687787624,655.793170263816,649.4532378733448,6.339932390471176,8.737183819412918,0.1445534845076884,-0.1445534845076884,-0.1445534845076884,-0.1445534845076884,0.1445534845076884,0.1445534845076884,-0.1445534845076884,-0.1445534845076884,0.1445534845076884,10.44000244140625,12.919000244140625,650.97998046875,636.8903173828126,639.493017578125,642.0957177734375,0.0,1.0322440104736215,-1.6491409110441648,1.0,1.6491409110441648,1.0324589057127602,1.0,1.6491409110441648,1.079351537420563,1.0,1.6491409110441648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6491409110441648,1
2024-03-07,656.0,657.0,646.5599975585938,649.3400268554688,649.3400268554688,903200.0,-0.1445534845076884,2.2785513507646447,1.6726857644228728,1.7921508707933778,1.474120347440801,654.856005859375,658.9340026855468,650.7129964192708,631.2191660563151,592.6268997192383,652.7206004034745,654.8389382359198,647.1507769845906,627.4027609226152,602.4517075525586,654.8003789702242,649.4448518720208,5.355527098203424,8.06085247517102,-0.3680588773889354,0.3680588773889354,0.3680588773889354,0.3680588773889354,-0.3680588773889354,-0.3680588773889354,0.3680588773889354,0.3680588773889354,-0.3680588773889354,15.32000732421875,13.131500244140623,657.0,622.5581799316407,625.1419799804687,627.7257800292969,1.0,1.0308828239242922,0.1445534845076884,1.0,-0.1445534845076884,1.0314758195085647,1.0,-0.1445534845076884,0.9333398162412418,-1.0,-0.1445534845076884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1445534845076884,1
2024-03-08,644.1500244140625,657.2000122070312,641.8800048828125,651.72998046875,651.72998046875,1054100.0,0.3680588773889354,2.2614116414197114,1.675055890740073,1.760228297698194,1.4505868474277563,651.897998046875,658.1260009765625,651.0543294270833,632.3036661783855,593.813699645996,652.3903937585663,654.2736731873434,647.4462094674396,628.2003746782262,603.4275149370376,654.3280099699974,649.6141206569637,4.7138893130337465,7.391459842743565,0.1319542413783028,-0.1319542413783028,-0.1319542413783028,-0.1319542413783028,0.1319542413783028,0.1319542413783028,-0.1319542413783028,-0.1319542413783028,0.1319542413783028,14.54998779296875,13.451998901367189,657.2000122070312,628.1106994628906,630.7369995117188,633.3632995605469,0.0,1.0296545224259508,-0.3680588773889354,1.0,0.3680588773889354,1.0306364586284613,1.0,0.3680588773889354,0.9516128634737331,-1.0,-0.3680588773889354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3680588773889354,1
2024-03-11,649.1500244140625,653.1599731445312,638.6099853515625,650.8699951171875,650.8699951171875,1045700.0,-0.1319542413783028,2.23627112080122,1.6558885253577047,1.7508851545539257,1.4439497897250049,648.3900024414063,656.8289978027344,651.3713297526042,633.2484995524088,594.9133993530273,651.8835942114401,653.6548226291332,647.6670988641976,628.9436409221266,604.3669699901099,653.7960076849498,649.7071483947581,4.088859290191749,6.730939732233202,-1.8083518397757508,1.8083518397757508,1.8083518397757508,1.8083518397757508,-1.8083518397757508,-1.8083518397757508,1.8083518397757508,1.8083518397757508,-1.8083518397757508,18.83001708984375,14.002001953125,653.1599731445312,627.6056146240235,630.2960144042969,632.9864141845703,1.0,1.0286188284899291,0.1319542413783028,1.0,-0.1319542413783028,1.0297696911516896,1.0,-0.1319542413783028,0.9457436548884194,-1.0,0.1319542413783028,0.0,0.0,2.0,0.102813818,0.0582980355,0.854458094,0.836592019,-0.1319542413783028,1
2024-03-12,655.72998046875,666.4600219726562,647.6300048828125,662.6400146484375,662.6400146484375,1097300.0,1.8083518397757508,0.954520110540206,1.7486984912903691,1.798400661722075,1.4218230114099226,652.9720092773438,656.1570007324219,651.6966634114583,634.1221669514974,596.151999206543,655.4690676904393,655.2884939053703,648.6330934309227,630.0484400606941,605.5208916665123,655.156624140871,650.6651384876233,4.491485653247764,6.283048916436115,1.1424011766381184,-1.1424011766381184,-1.1424011766381184,-1.1424011766381184,1.1424011766381184,-1.1424011766381184,-1.1424011766381184,-1.1424011766381184,1.1424011766381184,7.8699951171875,13.510501098632812,666.4600219726562,622.3555688476563,625.1559692382813,627.9563696289063,0.0,1.0277146855541246,-1.8083518397757508,1.0,1.8083518397757508,1.029497181785639,1.0,1.8083518397757508,0.9723631271442521,-1.0,-1.8083518397757508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8083518397757508,1
2024-03-13,660.0,661.5499877929688,653.6799926757812,655.0700073242188,655.0700073242188,954900.0,-1.1424011766381184,1.0763630885873954,1.7177570399118494,1.6906935966574237,1.4159013046838826,653.9300048828125,655.7480041503907,651.9416646321614,635.0203338623047,597.4284994506836,655.3360475683658,655.2487690724336,649.0483781982322,630.8688193152359,606.5020622735956,655.1432984767706,650.9914250681118,4.151873408658844,5.856813814880661,0.7678613340002071,-0.7678613340002071,-0.7678613340002071,-0.7678613340002071,0.7678613340002071,-0.7678613340002071,-0.7678613340002071,-0.7678613340002071,0.7678613340002071,14.44000244140625,13.49949951171875,661.5499877929688,636.736919555664,639.4390197753906,642.1411199951172,0.0,1.026646911709013,1.1424011766381184,1.0,-1.1424011766381184,1.0288167021833936,1.0,-1.1424011766381184,1.0160073021557137,1.0,1.1424011766381184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1424011766381184,1
2024-03-14,660.0,660.0,645.5599975585938,650.0399780273438,650.0399780273438,1129100.0,-0.7678613340002071,1.1526171858040264,1.716513826614152,1.5654736082899428,1.4137786996267665,654.0699951171875,654.4630004882813,652.5653299967448,635.7125,598.7136990356445,653.5706910546918,654.3017161551445,649.1123523807556,631.4973818959608,607.3641992192144,654.3581722537818,650.9209475095364,3.437224744245441,5.3728960007536175,3.7720693072607183,-3.7720693072607183,-3.7720693072607183,-3.7720693072607183,3.7720693072607183,3.7720693072607183,-3.7720693072607183,-3.7720693072607183,3.7720693072607183,27.96002197265625,14.505999755859374,660.0,631.8510888671875,634.5509887695313,637.250888671875,0.0,1.026510144124498,0.7678613340002071,1.0,-0.7678613340002071,1.0278939723105565,1.0,-0.7678613340002071,1.0964821237000597,1.0,-0.7678613340002071,0.0,0.0,1.0,0.004843416,0.004843416,0.991210997,0.991210997,-0.7678613340002071,1
2024-03-15,645.489990234375,649.0,621.0399780273438,625.52001953125,625.52001953125,3145400.0,-3.7720693072607183,2.012538498977,2.0277895212788315,1.7473872785216764,1.48614095423023,648.8280029296875,650.3630004882813,652.3206644694011,635.8306671142578,599.9007992553711,644.2204672135446,649.0686804053455,647.5902663904649,631.3014028020357,607.7237204135121,649.9215333733923,649.0393972889226,0.882136084469721,4.474744017496838,-0.7785514396225016,-0.7785514396225016,0.7785514396225016,0.7785514396225016,-0.7785514396225016,-0.7785514396225016,0.7785514396225016,0.7785514396225016,-0.7785514396225016,7.78997802734375,14.301498413085938,649.0,628.0868005371094,630.9880004882813,633.8892004394531,1.0,1.0259345737914527,3.7720693072607183,1.0,-3.7720693072607183,1.025802039273366,1.0,-3.7720693072607183,1.1604694312495973,1.0,-3.7720693072607183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7720693072607183,-1
2024-03-18,630.1900024414062,636.75,628.9600219726562,630.3900146484375,630.3900146484375,1811000.0,0.7785514396225016,2.1262138585159227,2.0579524714228183,1.746166781853077,1.4881207438545443,644.7320068359375,646.5610046386719,652.0143310546875,635.9795003255208,601.1643994140625,639.610316358509,645.6725593586349,646.4805727296889,631.2715212232291,608.1725579231145,646.916684338784,647.6579615377756,-0.7412771989916109,3.4315397741991487,-0.6599046697862477,-0.6599046697862477,0.6599046697862477,0.6599046697862477,-0.6599046697862477,-0.6599046697862477,-0.6599046697862477,0.6599046697862477,-0.6599046697862477,9.75,14.069497680664062,636.75,617.5367034912109,620.3970031738281,623.2573028564453,1.0,1.0252128106660032,-0.7785514396225016,1.0,0.7785514396225016,1.0240927255469863,1.0,0.7785514396225016,1.17855435850112,1.0,0.7785514396225016,0.0,1.0,0.0,0.088411421,0.088411421,0.114845239,0.114845239,-0.7785514396225016,1
2024-03-19,631.5,635.3400268554688,625.5900268554688,634.5499877929688,634.5499877929688,1675700.0,0.6599046697862477,1.8413798254933893,1.608315641308517,1.727109430881924,1.4848560518878264,639.1140014648438,646.0430053710937,651.8126647949218,636.2934997558593,602.45169921875,637.9235401699956,643.6502736194228,645.7108575724812,631.3790119304336,608.694883267072,645.0141156394278,646.6870005196417,-1.6728848802139282,2.410654843316533,-0.8037249577188097,-0.8037249577188097,0.8037249577188097,0.8037249577188097,-0.8037249577188097,-0.8037249577188097,-0.8037249577188097,0.8037249577188097,-0.8037249577188097,8.8699951171875,13.8469970703125,635.3400268554688,605.797105102539,608.6110046386718,611.4249041748047,1.0,1.0243899474770952,-0.6599046697862477,1.0,0.6599046697862477,1.02269927471651,1.0,0.6599046697862477,0.9312181455041059,-1.0,0.6599046697862477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599046697862477,1
2024-03-20,635.1900024414062,642.1799926757812,633.3099975585938,639.6500244140625,639.6500244140625,1335500.0,0.8037249577188097,1.9653102548293095,1.5281602479126144,1.7171002321217936,1.4843830221769496,636.0300048828125,644.9800048828125,651.957666015625,636.6045003255208,604.0178994750977,638.499034918018,642.9229555820846,645.3198360783897,631.6501926676018,609.3078563590916,644.1888708355254,646.1657430303395,-1.976872194814064,1.5331494356904138,-1.819737851795406,-1.819737851795406,1.819737851795406,1.819737851795406,-1.819737851795406,-1.819737851795406,-1.819737851795406,1.819737851795406,-1.819737851795406,18.6199951171875,14.28499755859375,642.1799926757812,604.8766333007812,607.6460327148437,610.4154321289062,1.0,1.024117274826448,-0.8037249577188097,1.0,0.8037249577188097,1.0216411608346985,1.0,0.8037249577188097,0.8899656638123512,-1.0,-0.8037249577188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8037249577188097,1
2024-03-21,643.510009765625,659.1199951171875,640.5,651.2899780273438,651.2899780273438,1347500.0,1.819737851795406,2.1915029359758584,1.6508337573492835,1.619573780397076,1.500716494340761,636.2800048828125,645.175,652.2283325195312,637.0581665039062,605.7362991333008,642.7626826211266,644.4442323903135,645.7050065267093,632.2941200564458,610.1391855010371,645.281348865036,646.5453159930806,-1.2639671280446692,0.9737261229433972,1.159235985150039,1.159235985150039,-1.159235985150039,-1.159235985150039,1.159235985150039,1.159235985150039,1.159235985150039,-1.159235985150039,1.159235985150039,11.1700439453125,13.73900146484375,659.1199951171875,610.752998046875,613.6099975585937,616.4669970703125,0.0,1.0238128428662596,-1.819737851795406,1.0,1.819737851795406,1.0212098864197352,1.0,1.819737851795406,1.0193013602285803,1.0,-1.819737851795406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819737851795406,1
