Date_SNPS_L01d,Open_SNPS_L01d,High_SNPS_L01d,Low_SNPS_L01d,Close_SNPS_L01d,Adj Close_SNPS_L01d,Volume_SNPS_L01d,Daily_Return_SNPS_L01d,Vol5_SNPS_L01d,Vol10_SNPS_L01d,Vol20_SNPS_L01d,Vol60_SNPS_L01d,SMA5_SNPS_L01d,SMA10_SNPS_L01d,SMA30_SNPS_L01d,SMA60_SNPS_L01d,SMA100_SNPS_L01d,EMA5_SNPS_L01d,EMA10_SNPS_L01d,EMA30_SNPS_L01d,EMA60_SNPS_L01d,EMA100_SNPS_L01d,Short12_SNPS_L01d,Long26_SNPS_L01d,MACD_SNPS_L01d,SIGNAL9_SNPS_L01d,Ret5/10_SNPS_L01d,Ret10/30_SNPS_L01d,Ret30/60_SNPS_L01d,Ret30/100_SNPS_L01d,Emaret5/10_SNPS_L01d,Emaret10/30_SNPS_L01d,Emaret30/60_SNPS_L01d,Emaret30/100_SNPS_L01d,RetMACD_SNPS_L01d,DayRange_SNPS_L01d,average20r_SNPS_L01d,PRVHI_SNPS_L01d,HitLevel_SNPS_L01d,hitlevel_2_SNPS_L01d,hitlevel_1.8_SNPS_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,576.0,577.9600219726562,565.3699951171875,568.9299926757812,568.9299926757812,813300.0,-1.1072475668954556,2.431953842273776,1.921806549429984,2.2743711469500165,1.9720175220585257,562.3260009765625,553.9349975585938,526.1829996744792,534.1863372802734,510.87960357666014,564.644755451505,556.084974669509,538.8305847183539,526.9267675733167,511.35718771123607,553.2204127641864,540.8794303341787,12.340982430007784,8.44872137154802,-3.5856719880352084,-3.5856719880352084,3.5856719880352084,-3.5856719880352084,3.5856719880352084,-3.5856719880352084,-3.5856719880352084,-3.5856719880352084,-3.5856719880352084,16.65997314453125,14.268499755859375,577.9600219726562,551.3701730346679,554.2319732666016,557.0937734985351,0.0,1.0151479929142428,-1.1072475668954556,1.0,-1.1072475668954556,1.0153929366408132,1.0,-1.1072475668954556,0.8449837011022455,-1.0,1.1072475668954556,0.0,1.0,0.0,0.001383154,0.001383154,0.002137832,0.002137832,-1.1072475668954556,1
2024-02-13,549.0700073242188,554.6599731445312,538.0,548.530029296875,548.530029296875,1477900.0,-3.5856719880352084,2.6436565483201315,2.321714059495452,2.39617905234884,2.016329476255012,563.5460083007813,554.4700012207031,527.3036682128907,534.506504313151,511.832103881836,559.2731800666284,554.711348238121,539.456355336323,527.6350712363842,512.093283584219,552.498815307677,541.4461413684525,11.05267393922452,8.969511885083321,2.588728130359061,2.588728130359061,-2.588728130359061,2.588728130359061,-2.588728130359061,2.588728130359061,2.588728130359061,2.588728130359061,2.588728130359061,8.44000244140625,13.779499816894532,554.6599731445312,546.5693225097656,549.4230224609375,552.2767224121094,1.0,1.016368797338173,-3.5856719880352084,1.0,-3.5856719880352084,1.0082237939479635,1.0,-3.5856719880352084,0.9689234438551685,-1.0,3.5856719880352084,0.0,0.0,1.0,0.326170206,0.326170206,0.671676815,0.671676815,-3.5856719880352084,1
2024-02-14,554.5900268554688,562.8900146484375,554.4500122070312,562.72998046875,562.72998046875,929400.0,2.588728130359061,2.722511797442723,2.3316150069509782,2.437726556411288,2.0403565557604137,565.2359985351562,557.4080017089843,529.4290008544922,534.9945037841796,513.0167037963868,560.4254468673356,556.1692813709626,540.9578795384151,528.785723998101,513.0959904532195,554.0728407170728,543.0227220425486,11.050118674524242,9.385633242971505,-0.8707485915046886,-0.8707485915046886,0.8707485915046886,-0.8707485915046886,0.8707485915046886,-0.8707485915046886,-0.8707485915046886,-0.8707485915046886,-0.8707485915046886,11.699951171875,13.193496704101562,562.8900146484375,524.3450735473633,527.1009735107422,529.8568734741211,0.0,1.014043567372861,2.588728130359061,1.0,2.588728130359061,1.0076526439681845,1.0,2.588728130359061,0.9564711024781538,-1.0,-2.588728130359061,0.0,0.0,1.0,0.224308819,0.224308819,0.722557247,0.722557247,2.588728130359061,1
2024-02-15,567.1400146484375,568.5999755859375,556.9000244140625,557.8300170898438,557.8300170898438,858000.0,-0.8707485915046886,2.3052102833003807,2.3585409058673155,2.344791229081244,2.0441770634978385,562.6640014648438,559.1910034179688,531.6100016276042,535.3786702473958,514.12650390625,559.5603036081717,556.4712333198501,542.0464045417332,529.7379959027484,513.9818127628557,554.6508678513453,544.1195587127186,10.53130913862674,9.614768422102552,-0.881996987358262,-0.881996987358262,0.881996987358262,-0.881996987358262,0.881996987358262,-0.881996987358262,-0.881996987358262,-0.881996987358262,-0.881996987358262,12.8900146484375,12.7594970703125,568.5999755859375,533.8643218994141,536.5030212402344,539.1417205810546,0.0,1.0062107545107966,-0.8707485915046886,1.0,-0.8707485915046886,1.0055511769582275,1.0,-0.8707485915046886,1.005863923668573,1.0,0.8707485915046886,0.0,0.0,2.0,0.001299119,0.001299119,0.994965255,0.994965255,-0.8707485915046886,1
2024-02-16,559.9500122070312,563.8699951171875,550.97998046875,552.9099731445312,552.9099731445312,896100.0,-0.881996987358262,2.199175032751628,2.287070792815903,2.165631541681241,2.042114321070016,558.1859985351563,559.277001953125,533.7010009765625,535.5685028076172,515.1773037719727,557.3435267869583,555.823731469792,542.7472799354621,530.4977328614954,514.752667423879,554.3830378964508,544.7707005224825,9.61233737396833,9.614282212475707,0.8916447369800915,-0.8916447369800915,0.8916447369800915,-0.8916447369800915,0.8916447369800915,-0.8916447369800915,-0.8916447369800915,-0.8916447369800915,0.8916447369800915,16.280029296875,12.59849853515625,563.8699951171875,540.52908203125,543.0809814453125,545.632880859375,0.0,0.9980492610742822,-0.881996987358262,-1.0,-0.881996987358262,1.0027343116731402,1.0,-0.881996987358262,1.0560756752925686,1.0,-0.881996987358262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.881996987358262,1
2024-02-20,551.5,555.0,538.719970703125,547.97998046875,547.97998046875,1115700.0,-0.8916447369800915,2.193048458102653,2.2587821304479214,1.920416529258636,2.04550710964742,553.99599609375,558.1609985351563,535.8066670735677,535.6951690673828,516.213603515625,554.2223446808889,554.397594924148,543.0848735182549,531.0709213076349,515.410634018827,553.3979521383429,545.0084249629467,8.38952717539621,9.369331205059808,0.8047690247294974,-0.8047690247294974,-0.8047690247294974,-0.8047690247294974,0.8047690247294974,0.8047690247294974,-0.8047690247294974,-0.8047690247294974,0.8047690247294974,17.8399658203125,12.911996459960935,555.0,536.1532983398438,538.672998046875,541.1926977539063,0.0,0.9925379909159957,0.8916447369800915,-1.0,0.8916447369800915,0.9996838906862806,-1.0,-0.8916447369800915,1.1761938600475956,1.0,-0.8916447369800915,0.0,1.0,0.0,0.093939155,0.093939155,0.080955446,0.080955446,-0.8916447369800915,1
2024-02-21,539.0,544.8699951171875,527.030029296875,543.5700073242188,543.5700073242188,1830500.0,-0.8047690247294974,1.5437171271702634,2.053116572223369,1.906373585689826,2.048405709053581,553.0039916992188,558.275,537.2596669514974,535.7375020345052,517.1822036743164,550.6715655619989,552.4289426332517,543.1161724734784,531.4807274065392,515.968245371409,551.8859606284777,544.9018755082261,6.9840851202516205,8.892281988098171,-6.867563807209439,6.867563807209439,6.867563807209439,6.867563807209439,-6.867563807209439,-6.867563807209439,6.867563807209439,6.867563807209439,-6.867563807209439,50.27001953125,14.641497802734374,544.8699951171875,526.5936077880859,529.1760070800781,531.7584063720703,1.0,0.9905584016823586,0.8047690247294974,-1.0,0.8047690247294974,0.9968188178865576,-1.0,0.8047690247294974,1.0769749369352721,1.0,-0.8047690247294974,0.0,1.0,3.0,0.004854102,0.0022468373333333,0.99833256,0.987142106,-0.8047690247294974,1
2024-02-22,589.989990234375,629.3800048828125,579.1099853515625,580.9000244140625,580.9000244140625,3322400.0,6.867563807209439,3.4570630650182386,2.939409389182606,2.415381077329101,2.230528726404592,556.6380004882812,560.9369995117188,539.8940012613932,536.3743357340495,518.3841040039063,560.7477185126868,557.6055029570355,545.5538403406129,533.1010322264581,517.2540231742338,556.349662749337,547.5684050568066,8.781257692530403,8.870077128984619,0.9037699740666266,-0.9037699740666266,-0.9037699740666266,-0.9037699740666266,0.9037699740666266,-0.9037699740666266,-0.9037699740666266,-0.9037699740666266,0.9037699740666266,14.260009765625,14.725997924804688,629.3800048828125,512.6586999511719,515.5869995117188,518.5152990722656,0.0,0.9923360394711355,-6.867563807209439,-1.0,-6.867563807209439,1.0056351946653823,1.0,-6.867563807209439,1.2169547144225248,1.0,6.867563807209439,0.0,0.0,5.0,0.002369469,0.0016042557999999,0.997985363,0.9972290276,6.867563807209439,1
2024-02-23,583.9500122070312,585.010009765625,570.75,575.6500244140625,575.6500244140625,1210800.0,-0.9037699740666266,3.4608045051976943,2.833288427228497,2.4206532598331947,2.2345749826437253,560.202001953125,561.4330017089844,542.2430023193359,536.9096689860027,519.5509042358399,565.7151538131454,560.8863250401313,547.4955296356742,534.4960811506418,518.4103796344284,559.3189491592947,549.6485250091959,9.670424150098825,9.03014653320746,-0.0086837124726314,0.0086837124726314,0.0086837124726314,0.0086837124726314,-0.0086837124726314,0.0086837124726314,0.0086837124726314,0.0086837124726314,0.0086837124726314,10.47998046875,14.877996826171875,585.010009765625,596.9828094482422,599.9280090332031,602.8732086181641,1.0,0.997807396871733,0.9037699740666266,-1.0,0.9037699740666266,1.0086092824114916,1.0,-0.9037699740666266,1.170464384239706,1.0,-0.9037699740666266,0.0,0.0,2.0,0.003984008,0.0027459905,0.997508883,0.996502578,-0.9037699740666266,1
2024-02-26,579.6799926757812,581.489990234375,571.010009765625,575.7000122070312,575.7000122070312,1034000.0,0.0086837124726314,3.3825303931495507,2.8230421125233423,2.37810973039499,2.2345957043347124,564.760009765625,561.4730041503906,544.8176696777343,537.4425028483073,520.669704284668,569.0434399444407,563.5797227068404,549.315173672536,535.8470297098677,519.5448278041829,561.8391127051003,551.5782648016282,10.260847903472154,9.2762868072604,-0.295294801282703,-0.295294801282703,-0.295294801282703,-0.295294801282703,0.295294801282703,-0.295294801282703,-0.295294801282703,-0.295294801282703,-0.295294801282703,10.719970703125,14.841995239257812,581.489990234375,552.2784167480469,555.2540161132813,558.2296154785156,0.0,1.0058542540619708,0.0086837124726314,1.0,-0.0086837124726314,1.0096946661092745,1.0,0.0086837124726314,1.1870949756613844,1.0,0.0086837124726314,0.0,0.0,2.0,0.002014181,0.0014740965,0.998247743,0.9963131845,0.0086837124726314,1
2024-02-27,577.2999877929688,578.0999755859375,567.3800048828125,574.0,574.0,731100.0,-0.295294801282703,3.3153837383782885,2.797882409726707,2.3459904306322987,2.226633274896863,569.964013671875,561.9800048828125,547.4710032145182,537.8015024820963,521.902504272461,570.6956266296272,565.4743185783238,550.9077431130175,537.0979467685605,520.6231480456843,563.7100184427771,553.2391340755817,10.47088436719548,9.515206319247415,-0.6480785197081882,-0.6480785197081882,-0.6480785197081882,-0.6480785197081882,0.6480785197081882,-0.6480785197081882,-0.6480785197081882,-0.6480785197081882,-0.6480785197081882,6.5899658203125,14.820492553710938,578.0999755859375,548.8376007080078,551.8059997558594,554.7743988037109,0.0,1.014206926794001,-0.295294801282703,1.0,-0.295294801282703,1.0092335016458933,1.0,-0.295294801282703,1.1926231126921576,1.0,-0.295294801282703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.295294801282703,1
2024-02-28,570.9500122070312,572.7899780273438,566.2000122070312,570.280029296875,570.280029296875,589300.0,-0.6480785197081882,3.295039269338233,2.503997874169773,2.355024513531805,2.216834992085699,575.3060180664063,564.1550048828125,549.4910044352214,538.2523366292318,522.9921044921875,570.5570941853765,566.348084163515,552.1575680281052,538.1858839006363,521.6064526249157,564.7207893434075,554.5014226104922,10.21936673291532,9.656038401980997,0.6049573884129533,0.6049573884129533,0.6049573884129533,0.6049573884129533,-0.6049573884129533,0.6049573884129533,0.6049573884129533,0.6049573884129533,0.6049573884129533,8.44000244140625,14.836993408203124,572.7899780273438,545.4948919677735,548.4589904785156,551.4230889892578,1.0,1.0197658676907602,-0.6480785197081882,1.0,-0.6480785197081882,1.0074318429594022,1.0,-0.6480785197081882,1.0632576687766848,1.0,-0.6480785197081882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6480785197081882,1
2024-02-29,575.5499877929688,579.4400024414062,571.0,573.72998046875,573.72998046875,993700.0,0.6049573884129533,0.5885890479461183,2.388744718456617,2.3041583357728594,2.217185577967589,573.8720092773438,565.2550048828125,551.6863372802734,538.7151692708334,524.131904296875,571.614722946501,567.6902471281031,553.549336572663,539.3512641159843,522.6386016911302,566.1068187473064,555.9257602296224,10.18105851768405,9.761042425121609,3.0711302733023604,3.0711302733023604,3.0711302733023604,3.0711302733023604,-3.0711302733023604,3.0711302733023604,3.0711302733023604,3.0711302733023604,3.0711302733023604,20.34002685546875,15.293496704101562,579.4400024414062,540.1485925292968,543.1159912109375,546.0833898925781,1.0,1.0152444548391353,0.6049573884129533,1.0,0.6049573884129533,1.006913058376908,1.0,0.6049573884129533,1.0367103168955554,1.0,0.6049573884129533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049573884129533,1
2024-03-01,572.5599975585938,592.9000244140625,572.5599975585938,591.3499755859375,591.3499755859375,962500.0,3.0711302733023604,1.4834117882780549,2.511134871797019,2.3748708782803027,2.2184616157621373,577.0119995117187,568.6070007324219,554.9200032552084,539.7176686604818,525.3128039550782,578.1931404929799,571.9920159386185,555.9880874767452,541.0561399018844,523.999222956374,569.9903813378651,558.5497761819421,11.44060515592298,10.096954971281884,0.5022460236577168,0.5022460236577168,0.5022460236577168,0.5022460236577168,-0.5022460236577168,0.5022460236577168,0.5022460236577168,0.5022460236577168,0.5022460236577168,13.04998779296875,15.3844970703125,592.9000244140625,545.7943096923829,548.8530090332031,551.9117083740234,1.0,1.0147817363635523,3.0711302733023604,1.0,3.0711302733023604,1.010841278167468,1.0,3.0711302733023604,1.0573774325008307,1.0,3.0711302733023604,0.0,0.0,1.0,0.024426119,0.024426119,0.973728657,0.973728657,3.0711302733023604,1
2024-03-04,597.760009765625,604.3499755859375,591.2999877929688,594.3200073242188,594.3200073242188,1063600.0,0.5022460236577168,1.4546715042593552,2.4571599191965263,2.3390177651166844,2.217201471588837,580.7359985351562,572.7480041503907,557.4870035807292,540.6945017496745,526.456803894043,583.5687627700595,576.0516507360003,558.4611145636791,542.8024962108134,525.3917137359352,573.733400720381,561.1994229332217,12.5339777871593,10.584359534457368,-4.889621281543141,-4.889621281543141,-4.889621281543141,-4.889621281543141,4.889621281543141,-4.889621281543141,-4.889621281543141,-4.889621281543141,-4.889621281543141,30.72998046875,16.351995849609374,604.3499755859375,559.0541308593749,562.1310302734375,565.2079296875,0.0,1.0139467869409948,0.5022460236577168,1.0,0.5022460236577168,1.0130493715701618,1.0,0.5022460236577168,1.0505093017427118,1.0,0.5022460236577168,0.0,1.0,2.0,0.043732457,0.0155282366666666,0.997058511,0.6821397356666666,0.5022460236577168,1
2024-03-05,589.1099853515625,591.22998046875,560.5,565.260009765625,565.260009765625,977100.0,-4.889621281543141,2.915857183698165,3.0158742566165344,2.6074926088713304,2.302293934867964,578.9880004882813,574.4760070800781,558.2720031738281,541.3240020751953,527.2083041381836,577.4658451019147,574.0895341959321,558.8997529638046,543.5388081306432,526.1811849444439,572.4298021119571,561.5002071430295,10.929594968927631,10.65340662135142,1.8946963790947629,1.8946963790947629,1.8946963790947629,1.8946963790947629,-1.8946963790947629,1.8946963790947629,1.8946963790947629,1.8946963790947629,1.8946963790947629,15.510009765625,15.65849609375,591.22998046875,568.3755847167969,571.6459838867188,574.9163830566406,1.0,1.0078541024387362,-4.889621281543141,1.0,-4.889621281543141,1.0058811573889976,1.0,-4.889621281543141,1.1566185255351402,1.0,-4.889621281543141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.889621281543141,1
2024-03-06,574.9099731445312,582.52001953125,567.010009765625,575.969970703125,575.969970703125,787800.0,1.8946963790947629,3.052386158485005,3.021705139137296,2.5319367780296345,2.3089483353019604,580.1259887695312,577.7160034179688,559.1743347167969,542.0210011800131,528.0185037231445,576.9672203023182,574.4314317426944,560.0010573340834,544.6021249362983,527.1671014941207,572.9744434336752,562.5720414808143,10.40240195286094,10.603205687653324,1.281317648175865,1.281317648175865,1.281317648175865,1.281317648175865,-1.281317648175865,1.281317648175865,1.281317648175865,1.281317648175865,-1.281317648175865,10.22003173828125,15.505996704101562,582.52001953125,556.7812890625,559.91298828125,563.0446875,1.0,1.0041715745059927,1.8946963790947629,1.0,1.8946963790947629,1.0044144321140833,1.0,1.8946963790947629,1.193436252183517,1.0,1.8946963790947629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8946963790947629,1
2024-03-07,583.1900024414062,588.1300048828125,577.9099731445312,583.3499755859375,583.3499755859375,756000.0,1.281317648175865,3.08757144074626,2.12066474302476,2.50503768792456,2.3134503559636985,582.0499877929688,577.9609985351562,560.6039998372396,542.8113342285156,528.8897033691406,579.094805396858,576.0529851687386,561.5074391567837,545.8725462690734,528.2796336543547,574.5706791494079,564.1111477108234,10.459531438584465,10.574470837839552,-2.067369171736102,-2.067369171736102,-2.067369171736102,-2.067369171736102,2.067369171736102,-2.067369171736102,-2.067369171736102,-2.067369171736102,2.067369171736102,16.70001220703125,15.761996459960937,588.1300048828125,548.4068267822265,551.5080261230469,554.6092254638672,0.0,1.0070748532654903,-1.281317648175865,1.0,1.281317648175865,1.0052804521570673,1.0,1.281317648175865,0.8465600151436222,-1.0,1.281317648175865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281317648175865,1
2024-03-08,585.260009765625,586.260009765625,569.5599975585938,571.2899780273438,571.2899780273438,724100.0,-2.067369171736102,2.8069688861682325,2.209638836959689,2.4745477489588388,2.282502954004339,578.03798828125,577.5249938964844,561.757666015625,543.0658335367839,529.7059030151368,576.4931962736866,575.1869838703032,562.1385706968199,546.7059046873773,529.1313236419386,574.0659558998595,564.6429129194545,9.423042980405056,10.344185266352657,-1.0449983253231967,-1.0449983253231967,-1.0449983253231967,-1.0449983253231967,1.0449983253231967,-1.0449983253231967,-1.0449983253231967,-1.0449983253231967,1.0449983253231967,12.22998046875,15.7969970703125,586.260009765625,553.4536126708985,556.6060119628906,559.7584112548828,0.0,1.0008882635213838,2.067369171736102,1.0,-2.067369171736102,1.0022709352610768,1.0,-2.067369171736102,0.892946534529144,-1.0,2.067369171736102,1.0,0.0,2.0,0.87269491,0.351537835,0.903540552,0.6231500506666666,-2.067369171736102,1
2024-03-11,562.989990234375,567.719970703125,555.489990234375,565.3200073242188,565.3200073242188,656400.0,-1.0449983253231967,2.7316696310807798,2.2313478768739192,2.4787343377538256,2.272923334418675,572.23798828125,576.4869934082031,562.9973327636719,543.0368336995442,530.4395031738281,572.7687999571974,573.3929881346514,562.3438246727811,547.3162031344868,529.8479312396075,572.720425349761,564.6930680605482,8.027357289212773,9.880819670924678,-2.016550490201953,2.016550490201953,2.016550490201953,2.016550490201953,-2.016550490201953,-2.016550490201953,2.016550490201953,2.016550490201953,-2.016550490201953,13.17999267578125,15.826495361328124,567.719970703125,551.5066162109375,554.666015625,557.8254150390625,1.0,0.9926294865703162,1.0449983253231967,-1.0,-1.0449983253231967,0.9989114129569588,-1.0,-1.0449983253231967,0.9001964603015575,-1.0,1.0449983253231967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0449983253231967,1
2024-03-12,568.489990234375,577.1900024414062,564.010009765625,576.719970703125,576.719970703125,622700.0,2.016550490201953,1.857331286243876,2.3331111786432697,2.5074310762309464,2.2874299702252525,574.52998046875,576.7589904785157,564.2246643066406,543.1806660970052,531.2862030029297,574.0858568725066,573.9978940561921,563.2713179650615,548.2802610875569,530.7760904369048,573.3357400195092,565.583949737776,7.751790281733179,9.45501379308638,2.691073533862914,-2.691073533862914,-2.691073533862914,-2.691073533862914,2.691073533862914,-2.691073533862914,-2.691073533862914,-2.691073533862914,2.691073533862914,13.70001220703125,15.678497314453123,577.1900024414062,532.9016809082032,536.0669799804688,539.2322790527344,0.0,0.9961352834605727,-2.016550490201953,-1.0,-2.016550490201953,1.0001532458868323,1.0,-2.016550490201953,0.9304786882318989,-1.0,-2.016550490201953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016550490201953,1
2024-03-13,569.5800170898438,570.3699951171875,556.6699829101562,561.2000122070312,561.2000122070312,894200.0,-2.691073533862914,2.0652230659132527,2.4875174788924395,2.445481350432079,2.282374781660381,571.5759887695312,575.8509887695312,564.8253316243489,543.3431660970052,532.0409030151367,569.7905753173482,571.6710064472537,563.1376853355112,548.7038594849167,531.378544333343,571.4687049714357,565.2592136243875,6.2094913470482425,8.805909303878753,0.3367809350189854,-0.3367809350189854,-0.3367809350189854,-0.3367809350189854,0.3367809350189854,0.3367809350189854,-0.3367809350189854,-0.3367809350189854,0.3367809350189854,12.65997314453125,15.889495849609377,570.3699951171875,542.6973083496093,545.8330078125,548.9687072753907,0.0,0.9925762044637021,2.691073533862914,-1.0,2.691073533862914,0.996710641070304,-1.0,-2.691073533862914,1.0171893064949906,1.0,2.691073533862914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.691073533862914,1
2024-03-14,563.1799926757812,567.1699829101562,554.510009765625,559.3099975585938,559.3099975585938,732600.0,-0.3367809350189854,1.829404106983435,2.4742995237079914,2.378012530755519,2.2803600604196546,566.7679931640625,574.4089904785156,565.6906656901042,543.393832397461,532.8103030395508,566.2970493977634,569.4235502856791,562.8907377370003,549.0516017168405,531.9316424170114,569.5981346002293,564.8185309528471,4.779603647382146,8.000648172579432,1.6591815455161023,-1.6591815455161023,-1.6591815455161023,-1.6591815455161023,1.6591815455161023,1.6591815455161023,-1.6591815455161023,-1.6591815455161023,1.6591815455161023,15.09002685546875,16.058999633789064,567.1699829101562,535.4131042480469,538.5910034179688,541.7689025878906,0.0,0.9866976362816193,0.3367809350189854,-1.0,0.3367809350189854,0.9945093579527101,-1.0,0.3367809350189854,1.0404905322016453,1.0,-0.3367809350189854,0.0,0.0,1.0,0.00289386,0.00289386,0.982456684,0.982456684,-0.3367809350189854,1
2024-03-15,557.3699951171875,562.0,546.9099731445312,550.030029296875,550.030029296875,1347300.0,-1.6591815455161023,1.768171010966222,2.21211531659211,2.3995756057270063,2.2894322182346185,562.5160034179687,570.2769958496094,566.025,543.232832845052,533.6342031860352,560.874709364134,565.8974555604419,562.0610146118311,549.0836813096284,532.2900263156225,566.5876568612517,563.723086385738,2.864570475513688,6.973432633166283,-1.9271630677124785,1.9271630677124785,1.9271630677124785,1.9271630677124785,-1.9271630677124785,-1.9271630677124785,1.9271630677124785,1.9271630677124785,-1.9271630677124785,10.83001708984375,15.955999755859375,562.0,531.8401837158203,535.0519836425781,538.2637835693359,1.0,0.9863908372806126,1.6591815455161023,-1.0,1.6591815455161023,0.9911242820639057,-1.0,1.6591815455161023,0.9218777317591121,-1.0,-1.6591815455161023,0.0,0.0,1.0,0.001140804,0.001140804,0.998252571,0.998252571,-1.6591815455161023,1
2024-03-18,558.5900268554688,565.9500122070312,555.1199951171875,560.6300048828125,560.6300048828125,1085400.0,1.9271630677124785,2.108204762235932,2.340298892297402,2.4299279207752087,2.302789434867186,561.5780029296875,566.9079956054687,566.3110005696615,543.2658325195313,534.5623031616211,560.7931412036935,564.9397372554183,561.9686914035074,549.4622492956345,532.8512140100223,565.6710950184149,563.4939692373731,2.177125781041809,6.014171262741389,-4.2951709469915285,4.2951709469915285,4.2951709469915285,4.2951709469915285,-4.2951709469915285,-4.2951709469915285,4.2951709469915285,4.2951709469915285,-4.2951709469915285,23.739990234375,16.328997802734374,565.9500122070312,526.8968005371094,530.0880004882813,533.2792004394531,1.0,0.9905981345878025,-1.9271630677124785,-1.0,-1.9271630677124785,0.9926601090731026,-1.0,-1.9271630677124785,0.9631145320354965,-1.0,-1.9271630677124785,1.0,0.0,2.0,0.94202435,0.3172377326666666,0.983513534,0.6669649506666667,1.9271630677124785,1
2024-03-19,572.1799926757812,585.739990234375,562.0,584.7100219726562,584.7100219726562,1557500.0,4.2951709469915285,2.819539170117931,2.251607180289225,2.5903425561733737,2.361101512546501,563.1760131835938,568.8529968261719,567.1633341471354,543.8156667073567,535.7291033935547,568.7654347933478,568.5343344767343,563.4358740208719,550.6179139735697,533.8781210983914,568.6001607036828,565.0655286992459,3.5346320044369577,5.518263411080503,-0.8670977294204556,0.8670977294204556,0.8670977294204556,0.8670977294204556,-0.8670977294204556,0.8670977294204556,0.8670977294204556,0.8670977294204556,-0.8670977294204556,16.94000244140625,16.283999633789062,585.739990234375,530.0262170410156,533.2920166015625,536.5578161621094,1.0,0.9900202975562193,-4.2951709469915285,-1.0,-4.2951709469915285,1.0004064843626836,1.0,-4.2951709469915285,0.8692314361755492,-1.0,-4.2951709469915285,0.0,0.0,1.0,0.002984367,0.002984367,0.970638335,0.970638335,4.2951709469915285,1
2024-03-20,592.489990234375,598.0,581.0599975585938,589.780029296875,589.780029296875,1135000.0,0.8670977294204556,2.268916503374943,2.1966403087477597,2.577843525866849,2.3563239643852887,568.8920166015625,570.2340026855469,568.7416687011719,544.312666829427,537.0743035888672,575.770299627857,572.3971880803963,565.1354969419043,551.9019177546617,534.9850895775693,571.8586020257123,566.8962324472184,4.962369578493963,5.407084644563195,-2.073651168441624,2.073651168441624,2.073651168441624,2.073651168441624,-2.073651168441624,2.073651168441624,2.073651168441624,2.073651168441624,-2.073651168441624,23.53997802734375,14.94749755859375,598.0,549.9151910400391,553.1719909667969,556.4287908935547,1.0,0.9976466045909851,-0.8670977294204556,-1.0,-0.8670977294204556,1.0058929561809569,1.0,0.8670977294204556,0.8521232133393736,-1.0,-0.8670977294204556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8670977294204556,1
2024-03-21,600.0,616.5399780273438,593.0,602.010009765625,602.010009765625,1814000.0,2.073651168441624,2.1624936329315965,2.2512326849949758,2.133277976936158,2.211671174331048,577.4320190429687,572.1000061035156,570.3326680501302,545.6051666259766,538.5590036010742,584.5168696737796,577.7813374777106,567.5144977692412,553.5448060173162,536.312315719907,576.4972801395451,569.4972529893225,7.000027150222536,5.725673145695064,-1.2973202159270316,-1.2973202159270316,-1.2973202159270316,-1.2973202159270316,1.2973202159270316,-1.2973202159270316,-1.2973202159270316,-1.2973202159270316,-1.2973202159270316,16.62994384765625,15.065994262695312,616.5399780273438,565.1155053710937,568.1050048828125,571.0945043945312,0.0,1.0093200714605277,-2.073651168441624,1.0,-2.073651168441624,1.0116575800552383,1.0,2.073651168441624,1.055292704154864,1.0,-2.073651168441624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073651168441624,1
