Date_AMAT_L01d,Open_AMAT_L01d,High_AMAT_L01d,Low_AMAT_L01d,Close_AMAT_L01d,Adj Close_AMAT_L01d,Volume_AMAT_L01d,Daily_Return_AMAT_L01d,Vol5_AMAT_L01d,Vol10_AMAT_L01d,Vol20_AMAT_L01d,Vol60_AMAT_L01d,SMA5_AMAT_L01d,SMA10_AMAT_L01d,SMA30_AMAT_L01d,SMA60_AMAT_L01d,SMA100_AMAT_L01d,EMA5_AMAT_L01d,EMA10_AMAT_L01d,EMA30_AMAT_L01d,EMA60_AMAT_L01d,EMA100_AMAT_L01d,Short12_AMAT_L01d,Long26_AMAT_L01d,MACD_AMAT_L01d,SIGNAL9_AMAT_L01d,Ret5/10_AMAT_L01d,Ret10/30_AMAT_L01d,Ret30/60_AMAT_L01d,Ret30/100_AMAT_L01d,Emaret5/10_AMAT_L01d,Emaret10/30_AMAT_L01d,Emaret30/60_AMAT_L01d,Emaret30/100_AMAT_L01d,RetMACD_AMAT_L01d,DayRange_AMAT_L01d,average20r_AMAT_L01d,PRVHI_AMAT_L01d,HitLevel_AMAT_L01d,hitlevel_2_AMAT_L01d,hitlevel_1.8_AMAT_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,185.2700042724609,188.2100067138672,184.6399993896484,185.5399932861328,185.5399932861328,7085400.0,-0.1614308317205971,3.160806341212456,2.4347687781440133,2.493913503610266,2.171925331772057,176.9739959716797,172.16499786376954,163.21199849446614,158.8216657002767,150.81029876708985,179.0806648503482,174.5756631529021,166.36338161916422,159.99744453735542,154.52010443842343,173.33393374402831,167.54540693974928,5.78852680427903,4.247405518337414,-2.818796980052437,-2.818796980052437,-2.818796980052437,-2.818796980052437,2.818796980052437,-2.818796980052437,-2.818796980052437,-2.818796980052437,-2.818796980052437,5.25,4.429999542236336,188.2100067138672,176.49749389648437,177.37499389648437,178.2524938964844,0.0,1.0276431604896699,-0.1614308317205971,1.0,-0.1614308317205971,1.0766455421693062,1.0,-0.1614308317205971,0.9762843717792806,-1.0,0.1614308317205971,0.0,0.0,2.0,0.013595108,0.007908922,0.995028436,0.8745572865,-0.1614308317205971,1
2024-02-13,178.6000061035156,182.1900024414062,176.9400024414062,180.3099975585938,180.3099975585938,9692500.0,-2.818796980052437,3.546534878522652,2.630441528460779,2.633973006003692,2.2085198371177754,179.29599609375,173.57199707031248,163.81999816894532,159.23733240763346,151.24369873046874,179.4904424197634,175.61826940848243,167.2631632926758,160.66342988231403,155.03079539129808,174.40717433088454,168.4909321707748,5.916242160109732,4.581172846691878,3.2610531653418784,3.2610531653418784,3.2610531653418784,3.2610531653418784,-3.2610531653418784,3.2610531653418784,3.2610531653418784,3.2610531653418784,3.2610531653418784,4.339996337890682,4.46949920654298,182.1900024414062,178.46400772094725,179.35000762939453,180.23600753784177,1.0,1.0287788403135305,-2.818796980052437,1.0,-2.818796980052437,1.0789028261804579,1.0,-2.818796980052437,0.9986592582631395,-1.0,2.818796980052437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818796980052437,1
2024-02-14,182.6399993896484,186.9799957275391,182.6399993896484,186.1900024414062,186.1900024414062,8437900.0,3.2610531653418784,3.641517966313564,2.626596647957613,2.6746643589053924,2.24019726570161,182.3539978027344,175.76099700927733,164.88066507975262,159.76033248901368,151.75369873046876,181.72362909364435,177.54040268719584,168.4842496893681,161.50036668753015,155.64780939229033,176.21991711711863,169.8019744130438,6.417942704074847,4.948526818168472,0.7895167309887211,0.7895167309887211,0.7895167309887211,0.7895167309887211,-0.7895167309887211,0.7895167309887211,0.7895167309887211,0.7895167309887211,0.7895167309887211,3.0899963378905966,4.42599868774415,186.9799957275391,172.35710418701163,173.25100402832024,174.14490386962882,1.0,1.0320500872210632,3.2610531653418784,1.0,3.2610531653418784,1.0824710630184662,1.0,3.2610531653418784,0.982028507319905,-1.0,-3.2610531653418784,2.0,0.0,0.0,0.861706376,0.861706376,0.136176616,0.136176616,3.2610531653418784,1
2024-02-15,189.0,189.4700012207031,186.3800048828125,187.6600036621094,187.6600036621094,8622900.0,0.7895167309887211,3.668766263246016,2.628006634422947,2.541817547271958,2.166729964574185,185.10799865722657,177.82999725341796,166.08766530354816,160.41149927775066,152.2685987854004,183.70242061646604,179.38033013718012,169.72139510696434,162.35805970309016,156.28171422931644,177.9799304317326,171.12479139445608,6.85513903727653,5.329849261990084,6.346586075716977,6.346586075716977,6.346586075716977,6.346586075716977,-6.346586075716977,6.346586075716977,6.346586075716977,6.346586075716977,6.346586075716977,9.470001220703097,4.600498962402351,189.4700012207031,177.24279861450196,178.12799835205078,179.01319808959963,1.0,1.0353850319419389,0.7895167309887211,1.0,0.7895167309887211,1.0859965028149583,1.0,0.7895167309887211,1.0339084476159561,1.0,-0.7895167309887211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895167309887211,1
2024-02-16,202.0200042724609,206.7700042724609,197.3000030517578,199.5700073242188,199.5700073242188,15552000.0,6.346586075716977,3.482329353085017,3.07675263981164,2.6931130088253696,2.2805048721254866,187.8540008544922,180.96899871826173,167.76299896240235,161.194832611084,152.89839889526368,188.99161618571696,183.05118053482352,171.64711202420656,163.5781235595206,157.13890815198775,181.30148072288435,173.23184442629037,8.069636296593984,5.877806668910864,-5.226240192308028,-5.226240192308028,-5.226240192308028,-5.226240192308028,5.226240192308028,-5.226240192308028,-5.226240192308028,-5.226240192308028,-5.226240192308028,9.740005493164093,4.873999023437506,206.7700042724609,179.34890350341792,180.2690032958984,181.18910308837889,0.0,1.0407467549978193,6.346586075716977,1.0,6.346586075716977,1.0923272539108277,1.0,6.346586075716977,1.1424521101524807,1.0,6.346586075716977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.346586075716977,1
2024-02-20,195.5899963378906,195.8600006103516,186.1199951171875,189.1399993896484,189.1399993896484,11216100.0,-5.226240192308028,4.628435740751467,3.7899118145285953,3.0208749021946515,2.372709036334926,188.57400207519527,182.7739990234375,169.1009989420573,161.8596659342448,153.4489988708496,189.0410772536941,184.15823850842804,172.77568540262217,164.416217849033,157.77259312699093,182.50740667161728,174.410226275428,8.097180396189287,6.321681414366549,0.6291648753549731,0.6291648753549731,0.6291648753549731,0.6291648753549731,-0.6291648753549731,0.6291648753549731,0.6291648753549731,0.6291648753549731,0.6291648753549731,4.479995727539091,4.933499145507819,195.8600006103516,196.0472064208984,197.0220062255859,197.9968060302734,1.0,1.044738341488696,-5.226240192308028,1.0,-5.226240192308028,1.0950931462700577,1.0,-5.226240192308028,1.2545742333703531,1.0,-5.226240192308028,0.0,1.0,0.0,0.00307674,0.00307674,0.009528178,0.009528178,-5.226240192308028,1
2024-02-21,187.9199981689453,190.3699951171875,185.8899993896484,190.3300018310547,190.3300018310547,6994400.0,0.6291648753549731,4.257881136760923,3.69626032352276,3.003632562543669,2.3725892594011717,190.5780029296875,184.93699951171877,170.393332417806,162.54049936930338,154.00169891357422,189.470718779481,185.28037729436016,173.90822194639202,165.26585011073865,158.41729428944765,183.71088284999223,175.58946890917812,8.121413940814136,6.681627919656067,4.9387872674053,4.9387872674053,4.9387872674053,4.9387872674053,-4.9387872674053,4.9387872674053,4.9387872674053,4.9387872674053,4.9387872674053,4.8800048828125,4.912998962402351,190.3699951171875,185.0063024902344,185.99300231933597,186.97970214843755,1.0,1.048313085532366,0.6291648753549731,1.0,0.6291648753549731,1.0977855841208888,1.0,0.6291648753549731,1.2305967013463621,1.0,0.6291648753549731,0.0,0.0,2.0,0.007944618,0.004931848,0.994269967,0.7644106150000001,0.6291648753549731,1
2024-02-22,198.2799987792969,201.5500030517578,196.6699981689453,199.7299957275391,199.7299957275391,10225900.0,4.9387872674053,4.522720515278468,3.8739242591069343,3.050455876393094,2.4429233188395973,193.2860015869141,187.81999969482425,172.01666564941405,163.36366602579753,154.61679885864257,192.89047776216705,187.9075806458472,175.5741428354983,166.3958220981747,159.23536758525142,186.17536175423024,177.37765608090857,8.797705673321673,7.104843470389188,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,1.2867331499548682,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,-1.2867331499548682,4.729995727539006,4.8509986877441404,201.5500030517578,179.56139739990232,180.5439971923828,181.5265969848633,0.0,1.0529677120630365,4.9387872674053,1.0,4.9387872674053,1.1026077026606504,1.0,4.9387872674053,1.2699492849860599,1.0,4.9387872674053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9387872674053,1
2024-02-23,199.3200073242188,201.3399963378906,196.6100006103516,197.1600036621094,197.1600036621094,5108100.0,-1.2867331499548682,4.695756356915462,3.9817016215387104,3.063445667005773,2.4537443166094794,195.18600158691407,190.14700012207032,173.59499918619792,164.13616612752278,155.20389892578126,194.31365306214784,189.5898393760767,176.96677901786032,167.40448378879552,159.98635047786246,187.86530666313476,178.84301516099754,9.022291502137191,7.488333076738789,3.2410221500094503,3.2410221500094503,3.2410221500094503,3.2410221500094503,-3.2410221500094503,3.2410221500094503,3.2410221500094503,3.2410221500094503,3.2410221500094503,4.860000610351591,4.946498107910155,201.3399963378906,190.8778059387207,191.84800567626957,192.8182054138184,1.0,1.0576279639145845,-1.2867331499548682,1.0,-1.2867331499548682,1.1061367328480154,1.0,-1.2867331499548682,1.2997461206584562,1.0,-1.2867331499548682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2867331499548682,1
2024-02-26,199.8000030517578,203.9900054931641,199.1300048828125,203.5500030517578,203.5500030517578,6466600.0,3.2410221500094503,3.975130103652584,3.56425927798102,2.958671391004484,2.4603684494809137,195.98200073242188,191.91800079345705,175.31499938964845,165.06099955240884,155.84429901123048,197.39243639201783,192.1280509534733,178.6818257297247,168.58958278102378,160.84899706348415,190.27833687676903,180.67316241216497,9.60517446460409,7.91170135431185,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,0.3389842451786998,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,-0.3389842451786998,3.2200012207030966,4.985998535156249,203.9900054931641,190.45770050048824,191.44700012207028,192.4362997436523,0.0,1.062122487232266,3.2410221500094503,1.0,3.2410221500094503,1.1108668937438402,1.0,3.2410221500094503,1.204682374939562,1.0,3.2410221500094503,0.0,0.0,4.0,0.005399212,0.00382315625,0.994375348,0.8841934650000001,3.2410221500094503,1
2024-02-27,203.7299957275391,204.4400024414062,201.2200012207031,202.8600006103516,202.8600006103516,5167100.0,-0.3389842451786998,2.585655104422364,3.570964831235849,2.9746971168060155,2.462729047173379,198.7260009765625,193.6500015258789,177.03533274332682,165.95266621907552,156.50569900512696,199.2149577981291,194.07931452745112,180.2417079800877,169.71320303772305,161.68089812381817,192.2139774511664,182.3166319083269,9.897345542839416,8.308830192017364,-2.622501877261312,-2.622501877261312,-2.622501877261312,-2.622501877261312,2.622501877261312,-2.622501877261312,-2.622501877261312,-2.622501877261312,-2.622501877261312,2.6899871826171022,4.952998352050779,204.4400024414062,193.02080871582035,194.0180084228516,195.01520812988284,0.0,1.0667820938147565,-0.3389842451786998,1.0,-0.3389842451786998,1.1147990274154425,1.0,-0.3389842451786998,1.2004465298537879,1.0,-0.3389842451786998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3389842451786998,1
2024-02-28,198.4900054931641,199.1799926757812,196.4900054931641,197.5399932861328,197.5399932861328,6207900.0,-2.622501877261312,3.1801129166180706,3.548392522248259,3.040718829019863,2.4962249881310137,200.16799926757807,195.3730010986328,178.49466603597006,166.7486661275228,157.0880989074707,198.65663629413035,194.70852884721145,181.35772638692933,170.62555681635942,162.3909792161412,193.03336450269964,183.44428830668292,9.589076196016691,8.56487939281723,2.0654054721693167,2.0654054721693167,2.0654054721693167,2.0654054721693167,-2.0654054721693167,2.0654054721693167,2.0654054721693167,2.0654054721693167,2.0654054721693167,4.740005493164091,4.906999206542968,199.1799926757812,193.54340606689448,194.53400573730465,195.5246054077148,1.0,1.070441342538023,-2.622501877261312,1.0,-2.622501877261312,1.1167968027678652,1.0,-2.622501877261312,1.16695844692488,1.0,-2.622501877261312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.622501877261312,1
2024-02-29,199.9100036621094,202.0,197.2599945068359,201.6199951171875,201.6199951171875,9449600.0,2.0654054721693167,2.408021593181819,3.4822631538310183,3.010282799704943,2.5028327043736835,200.5459991455078,196.91600036621097,180.10299936930338,167.58249944051107,157.7114988708496,199.64442256848275,195.96515907811616,182.66496953081696,171.64176790818982,163.16779141220152,194.35438459723625,184.7906369593129,9.563747637923314,8.764653041838447,4.280331857857891,4.280331857857891,4.280331857857891,4.280331857857891,-4.280331857857891,4.280331857857891,4.280331857857891,4.280331857857891,4.280331857857891,7.820007324218693,5.152499389648432,202.0,188.38459442138665,189.36599426269527,190.34739410400385,1.0,1.074712454883971,2.0654054721693167,1.0,2.0654054721693167,1.119491585624033,1.0,2.0654054721693167,1.156789373467615,1.0,2.0654054721693167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0654054721693167,1
2024-03-01,203.7700042724609,211.3800048828125,203.5599975585938,210.25,210.25,7645100.0,4.280331857857891,2.7975409807925296,3.6462339696923074,3.093397099698012,2.523961040710405,203.16399841308595,199.175,181.76666615804035,168.6154993693034,158.41109893798827,203.1796150456552,198.56240288209503,184.44464891592557,172.90761158333115,164.1001123743361,196.7998638899691,186.6765157030675,10.12334818690158,9.036392070851074,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,0.3614718225141066,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,-0.3614718225141066,4.330001831054688,5.183000183105466,211.3800048828125,190.66450134277343,191.69500122070315,192.72550109863283,0.0,1.0779950054290866,4.280331857857891,1.0,4.280331857857891,1.1239763717844424,1.0,4.280331857857891,1.1787151316745803,1.0,4.280331857857891,0.0,0.0,2.0,0.056344952,0.0320099275,0.987586975,0.9651892485,4.280331857857891,1
2024-03-04,212.0,213.3699951171875,209.0399932861328,209.4900054931641,209.4900054931641,7089800.0,-0.3614718225141066,2.640207843564864,3.182281639223321,3.111735711599154,2.513036960791411,204.3519989013672,200.16699981689453,183.1516662597656,169.67116622924806,159.10449905395507,205.28307852815811,200.54923972047123,186.0604783725216,174.10703433447318,164.9989221390654,198.7521933673837,188.36640383566728,10.385789531716457,9.30627156302415,-1.002437370972434,-1.002437370972434,-1.002437370972434,-1.002437370972434,1.002437370972434,-1.002437370972434,-1.002437370972434,-1.002437370972434,-1.002437370972434,5.979995727539006,5.281999969482416,213.3699951171875,199.9774044799805,201.0140045166016,202.05060455322263,0.0,1.0794507418679706,-0.3614718225141066,1.0,-0.3614718225141066,1.1276466292046743,1.0,-0.3614718225141066,1.0226709252206745,1.0,-0.3614718225141066,0.0,0.0,2.0,0.001855125,0.0014923705,0.996514142,0.9945983295,-0.3614718225141066,1
2024-03-05,207.75,210.7599945068359,204.7799987792969,207.3899993896484,207.3899993896484,6100200.0,-1.002437370972434,2.715092777224565,2.550738348709981,3.1447244425620875,2.51315026683092,205.25799865722652,201.9919998168945,184.4546661376953,170.71599960327148,159.76439910888672,205.98538548198823,201.79301420577616,187.4365765026588,175.19827909038057,165.83834941135416,200.08108660157828,189.7755590618881,10.305527539690187,9.50612275835736,2.3048357169412723,2.3048357169412723,2.3048357169412723,2.3048357169412723,-2.3048357169412723,2.3048357169412723,2.3048357169412723,2.3048357169412723,2.3048357169412723,4.379989624023409,5.240499114990227,210.7599945068359,201.74959518432615,202.80599517822267,203.86239517211916,1.0,1.0804767366055392,-1.002437370972434,1.0,-1.002437370972434,1.1302366260154415,1.0,-1.002437370972434,0.8111166479921621,-1.0,-1.002437370972434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.002437370972434,1
2024-03-06,209.9499969482422,213.5099945068359,209.1300048828125,212.1699981689453,212.1699981689453,5642400.0,2.3048357169412723,2.1456850187302696,2.581859394723539,3.104086389439847,2.5101758899630786,208.18399963378903,204.1759994506836,185.9586659749349,171.77899958292645,160.46429916381837,208.04692304430728,203.679738562716,189.0322811262902,176.4104666011532,166.75580780259358,201.940919150404,191.4344064031516,10.5065127472524,9.706200756136369,0.2073820263013417,0.2073820263013417,0.2073820263013417,0.2073820263013417,-0.2073820263013417,0.2073820263013417,0.2073820263013417,0.2073820263013417,0.2073820263013417,2.75,5.173999023437491,213.5099945068359,199.2308964538574,200.27899627685545,201.3270960998535,1.0,1.0825459830738111,2.3048357169412723,1.0,2.3048357169412723,1.1335873911514232,1.0,2.3048357169412723,0.8317614495224962,-1.0,-2.3048357169412723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3048357169412723,1
2024-03-07,213.2299957275391,214.2599945068359,211.5099945068359,212.6100006103516,212.6100006103516,6363100.0,0.2073820263013417,2.1747431472746497,2.211645205537741,3.111794664858215,2.506810614958461,210.3820007324219,205.46399993896483,187.24099934895835,172.8604995727539,161.14039916992186,209.5679488996554,205.30342257137696,190.5534243188103,177.59733656866788,167.663811620569,203.58231629808824,193.00296893701824,10.579347361069978,9.880830077123091,-3.315932002972081,-3.315932002972081,-3.315932002972081,-3.315932002972081,3.315932002972081,-3.315932002972081,-3.315932002972081,-3.315932002972081,-3.315932002972081,8.210006713867188,5.303499603271476,214.2599945068359,202.12719665527345,203.16199645996093,204.1967962646484,0.0,1.083191358417612,0.2073820263013417,1.0,0.2073820263013417,1.136520889493086,1.0,0.2073820263013417,0.7107298018452358,-1.0,-0.2073820263013417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073820263013417,1
2024-03-08,212.4799957275391,213.6000061035156,205.3899993896484,205.5599975585938,205.5599975585938,6932700.0,-3.315932002972081,2.0338697296940413,2.4851324556444627,3.262360297401788,2.4907639669268566,209.44400024414065,206.3039993286133,188.3386657714844,173.70083287556966,161.78459915161133,208.23196511930155,205.3500725690528,191.5215903342802,178.5141451257146,168.41423114409423,203.88657495355065,193.9331192052831,9.953455748267515,9.895355211351976,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,2.0383355181797804,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,-2.0383355181797804,5.6699981689453125,5.209999847412101,213.6000061035156,202.59229537963867,203.65299530029296,204.71369522094724,0.0,1.0842703667771156,-3.315932002972081,1.0,-3.315932002972081,1.1372055023688317,1.0,-3.315932002972081,0.7617590422565143,-1.0,3.315932002972081,2.0,0.0,2.0,0.862226248,0.43054011525,0.983818829,0.4925559945,-3.315932002972081,1
2024-03-11,203.2799987792969,203.2799987792969,197.6100006103516,201.3699951171875,201.3699951171875,6566600.0,-2.0383355181797804,2.153738384476372,2.3840460684584746,3.0003289944063094,2.5095708984385285,207.8199981689453,206.08599853515625,189.48766581217447,174.43666610717773,162.3882991027832,205.94464178526357,204.6264221232591,192.15697128801617,179.26351725658256,169.06682052970004,203.49940882487937,194.4839989024612,9.015409922418144,9.719366153565211,1.772859617015496,1.772859617015496,1.772859617015496,1.772859617015496,-1.772859617015496,1.772859617015496,1.772859617015496,1.772859617015496,-1.772859617015496,5.6699981689453125,5.314999389648428,203.2799987792969,202.13800643920897,203.18000640869136,204.2220063781738,1.0,1.0862834634534295,-2.0383355181797804,1.0,-2.0383355181797804,1.1365741112654324,1.0,-2.0383355181797804,0.7945948837288153,-1.0,2.0383355181797804,0.0,0.0,1.0,0.001047263,0.001047263,0.996596634,0.996596634,-2.0383355181797804,1
2024-03-12,203.8800048828125,205.0099945068359,199.3399963378906,204.9400024414062,204.9400024414062,7211300.0,1.772859617015496,2.4197050141258254,2.451355114163736,3.010923833548122,2.514145482063044,207.3299987792969,206.2939987182617,190.7029993693034,175.23583272298177,163.01049911499024,205.60976200397775,204.6834367265585,192.9816829753317,180.10536922985546,169.7771805675556,203.72103861203732,195.2585176831238,8.462520928913534,9.467997108634876,-2.137213248089357,-2.137213248089357,-2.137213248089357,-2.137213248089357,2.137213248089357,-2.137213248089357,-2.137213248089357,-2.137213248089357,2.137213248089357,3.940002441406307,5.249499511718743,205.0099945068359,191.58700012207035,192.65000000000003,193.71299987792972,0.0,1.088264862305717,-1.772859617015496,1.0,1.772859617015496,1.136676214849397,1.0,1.772859617015496,0.8141538111493903,-1.0,-1.772859617015496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.772859617015496,1
2024-03-13,202.9700012207031,203.8800048828125,199.9400024414062,200.5599975585938,200.5599975585938,5050300.0,-2.137213248089357,2.051169446112971,2.3949872013602205,2.974528456729636,2.5137545553049097,205.00799865722652,206.59599914550785,191.8469991048177,175.88283259073893,163.60159912109376,203.92650718884985,203.9337205142013,193.4706064968325,180.7760127816173,170.38674130005143,203.23472460381527,195.6512198961216,7.583504707693692,9.09109862844664,-0.0947359611682702,0.0947359611682702,0.0947359611682702,0.0947359611682702,-0.0947359611682702,-0.0947359611682702,0.0947359611682702,0.0947359611682702,-0.0947359611682702,3.349990844726591,5.199999237060538,203.8800048828125,193.46109558105468,194.51099548339843,195.56089538574216,1.0,1.0907659165987265,2.137213248089357,1.0,-2.137213248089357,1.1354792340099418,1.0,-2.137213248089357,0.8051653350102437,-1.0,2.137213248089357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.137213248089357,1
2024-03-14,201.9299926757812,202.3999938964844,199.0500030517578,200.75,200.75,4934900.0,0.0947359611682702,2.0337334139680205,2.3016455377683585,2.907570080028004,2.513820198249725,202.63599853515623,206.50899963378907,193.06199900309244,176.52949930826824,164.26479919433595,202.86767145923324,203.354862238892,193.9402447873594,181.4308976084496,170.98799394757515,202.85245928015135,196.0289073112237,6.823551968927688,8.63758929654285,1.0460802508172338,-1.0460802508172338,-1.0460802508172338,-1.0460802508172338,1.0460802508172338,1.0460802508172338,-1.0460802508172338,-1.0460802508172338,1.0460802508172338,4.279998779296903,5.259499359130854,202.3999938964844,192.4400065612793,193.48000640869145,194.52000625610356,0.0,1.0936529008443738,-0.0947359611682702,1.0,0.0947359611682702,1.134233113740263,1.0,0.0947359611682702,0.7916044925548933,-1.0,-0.0947359611682702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947359611682702,1
2024-03-15,199.4400024414062,201.2799987792969,197.0,198.6499938964844,198.6499938964844,9935600.0,-1.0460802508172338,1.636984583445976,1.745028980359025,2.9241176698506006,2.5144282625730523,201.2539978027344,205.3489990234375,194.11799875895176,177.16766586303712,164.9100991821289,201.46177893831697,202.4994316311815,194.2440995685933,181.99545814248347,171.5357563228011,202.2059261442026,196.22306187309485,5.982864271107758,8.106644291455831,-1.047068660942707,1.047068660942707,1.047068660942707,1.047068660942707,-1.047068660942707,-1.047068660942707,1.047068660942707,1.047068660942707,-1.047068660942707,3.5399932861328125,4.96299896240234,201.2799987792969,190.8290953063965,191.8809951782227,192.93289505004887,1.0,1.0956739640574056,1.0460802508172338,1.0,-1.0460802508172338,1.1323825640355645,1.0,-1.0460802508172338,0.5967711212005303,-1.0,1.0460802508172338,0.0,0.0,1.0,0.020014716,0.020014716,0.975146472,0.975146472,-1.0460802508172338,1
2024-03-18,201.6799926757812,203.1699981689453,199.6300048828125,200.7299957275391,200.7299957275391,5062300.0,1.047068660942707,1.5728867511543596,1.8174745300737205,2.568218763215828,2.513509734541393,201.1259979248047,204.472998046875,195.20299886067707,177.80766576131185,165.5750991821289,201.217851201391,202.1777160123374,194.66254448207368,182.60970527641973,172.11386007338996,201.9788599262544,196.5569088252759,5.421951100978475,7.56970565336036,-0.3038911091192818,0.3038911091192818,0.3038911091192818,0.3038911091192818,-0.3038911091192818,-0.3038911091192818,0.3038911091192818,0.3038911091192818,-0.3038911091192818,4.25,4.688498687744135,203.1699981689453,190.36140106201177,191.35400085449223,192.3466006469727,1.0,1.0978323011265252,-1.047068660942707,1.0,1.047068660942707,1.1310102765638332,1.0,1.047068660942707,0.707679017109098,-1.0,-1.047068660942707,0.0,1.0,1.0,0.006874027,0.0040523975,0.997526348,0.686216116,1.047068660942707,1
2024-03-19,199.1799926757812,201.5500030517578,197.3000030517578,201.3399963378906,201.3399963378906,4624500.0,0.3038911091192818,1.2505791306211225,1.8172127296189824,2.2466595362515704,2.465726867402655,200.4059967041016,203.8679977416992,196.2113321940104,178.5479990641276,166.23949920654297,201.2585662468909,202.02540334425615,195.09334782761027,183.2238131800745,172.69259544496424,201.8805732203523,196.9112116039881,4.969361616364182,7.049636845961126,-1.847621579599252,1.847621579599252,1.847621579599252,1.847621579599252,-1.847621579599252,-1.847621579599252,1.847621579599252,1.847621579599252,-1.847621579599252,7.1199951171875,4.820498657226556,201.5500030517578,192.85530105590823,193.79300079345705,194.73070053100588,1.0,1.0989276453528825,-0.3038911091192818,1.0,0.3038911091192818,1.1297146083474376,1.0,0.3038911091192818,0.8088509630840208,-1.0,-0.3038911091192818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038911091192818,1
2024-03-20,201.0,205.9199981689453,198.8000030517578,205.0599975585938,205.0599975585938,4278000.0,1.847621579599252,1.083472657827683,1.7494199565851318,2.271389559664992,2.452546105426603,201.3059967041016,203.1569976806641,197.42333221435547,179.27583236694335,166.9889991760254,202.52571001745852,202.57714774686295,195.73635748767373,183.93975365150135,173.33353410067966,202.3697154262356,197.51482537840332,4.854890047832271,6.610687486335355,-2.799183439726638,2.799183439726638,2.799183439726638,2.799183439726638,-2.799183439726638,-2.799183439726638,2.799183439726638,2.799183439726638,-2.799183439726638,4.5500030517578125,4.803998565673821,205.9199981689453,190.9449060058594,191.9090057373047,192.87310546875,1.0,1.1012266941272244,-1.847621579599252,1.0,1.847621579599252,1.1292469082986651,1.0,1.847621579599252,0.7701981146920278,-1.0,-1.847621579599252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847621579599252,1
2024-03-21,213.3699951171875,214.9100036621094,210.3600006103516,210.8000030517578,210.8000030517578,6145200.0,2.799183439726638,1.4686970377529125,2.0098877210707675,2.089343990738425,2.4715501646110978,203.3159973144531,202.9759979248047,198.75333251953128,180.08833236694335,167.78859924316407,205.28380769555832,204.07221234775287,196.7082055885824,184.82041756626387,174.07544437693863,203.666682753239,198.49891261346664,5.167770139772358,6.322104017022756,-0.2609122598649915,-0.2609122598649915,-0.2609122598649915,-0.2609122598649915,0.2609122598649915,-0.2609122598649915,-0.2609122598649915,-0.2609122598649915,0.2609122598649915,3.2900085449219034,4.731999206542966,214.9100036621094,195.3512013244629,196.31200103759767,197.27280075073244,0.0,1.1036435837195528,-2.799183439726638,1.0,2.799183439726638,1.1300169664518296,1.0,2.799183439726638,0.9619707094571939,-1.0,-2.799183439726638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799183439726638,1
