Date_MU_L01d,Open_MU_L01d,High_MU_L01d,Low_MU_L01d,Close_MU_L01d,Adj Close_MU_L01d,Volume_MU_L01d,Daily_Return_MU_L01d,Vol5_MU_L01d,Vol10_MU_L01d,Vol20_MU_L01d,Vol60_MU_L01d,SMA5_MU_L01d,SMA10_MU_L01d,SMA30_MU_L01d,SMA60_MU_L01d,SMA100_MU_L01d,EMA5_MU_L01d,EMA10_MU_L01d,EMA30_MU_L01d,EMA60_MU_L01d,EMA100_MU_L01d,Short12_MU_L01d,Long26_MU_L01d,MACD_MU_L01d,SIGNAL9_MU_L01d,Ret5/10_MU_L01d,Ret10/30_MU_L01d,Ret30/60_MU_L01d,Ret30/100_MU_L01d,Emaret5/10_MU_L01d,Emaret10/30_MU_L01d,Emaret30/60_MU_L01d,Emaret30/100_MU_L01d,RetMACD_MU_L01d,DayRange_MU_L01d,average20r_MU_L01d,PRVHI_MU_L01d,HitLevel_MU_L01d,hitlevel_2_MU_L01d,hitlevel_1.8_MU_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,85.52999877929688,86.91000366210938,85.38999938964844,85.69999694824219,85.69999694824219,10366000.0,0.1636271547957469,1.4415199373335363,1.4762313297964642,1.7157529285460846,1.9684297239128865,85.18199768066407,85.68899993896484,85.36066614786783,82.11716677347819,76.99920013427734,85.55001686025889,85.79315352829559,84.93092622994816,82.05216634094934,78.73664745339582,85.83436022061363,85.25714542635471,0.5772147942589214,1.0190673599422204,4.865809005178552,-4.865809005178552,-4.865809005178552,-4.865809005178552,4.865809005178552,4.865809005178552,-4.865809005178552,-4.865809005178552,4.865809005178552,2.7800064086914062,2.0270004272460938,86.91000366210938,81.14850257873535,81.55500259399415,81.96150260925293,0.0,1.0394984325669308,-0.1636271547957469,1.0,0.1636271547957469,1.0350845080315951,1.0,0.1636271547957469,0.8603985487860486,-1.0,-0.1636271547957469,0.0,1.0,1.0,0.002014049,0.0019360555,0.997129619,0.500173252,0.1636271547957469,1
2024-02-13,82.47000122070312,83.55000305175781,80.7699966430664,81.52999877929688,81.52999877929688,21207900.0,-4.865809005178552,2.364780545841548,1.8607319317664144,1.95586704030124,2.073906347735096,84.56799774169922,85.22599945068359,85.23366622924804,82.19033342997233,77.11770011901855,84.21001083327155,85.0180344830231,84.71151155571259,82.03504609302631,78.79196134103742,85.17215076810336,84.98106048953561,0.1910902785677564,0.8534719436673277,-0.3679664617313757,-0.3679664617313757,0.3679664617313757,0.3679664617313757,-0.3679664617313757,-0.3679664617313757,0.3679664617313757,0.3679664617313757,-0.3679664617313757,1.69000244140625,2.0445003509521484,83.55000305175781,82.45060272216797,82.85600280761719,83.2614028930664,1.0,1.0370278677828786,4.865809005178552,1.0,-4.865809005178552,1.0326258786964198,1.0,-4.865809005178552,0.951359112570263,-1.0,4.865809005178552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.865809005178552,1
2024-02-14,82.18000030517578,83.18000030517578,81.48999786376953,81.83000183105469,81.83000183105469,12870900.0,0.3679664617313757,2.3235261237477567,1.8827093236269965,1.9304568808158635,2.0719724780997546,83.89999847412109,84.83399963378906,85.21666641235352,82.27633349100749,77.25700012207031,83.41667449919927,84.43839218266521,84.52560770250886,82.02832333033871,78.85212055866153,84.65797400855742,84.74764873705554,-0.0896747284981245,0.6648426092342372,0.2444147295140552,0.2444147295140552,-0.2444147295140552,-0.2444147295140552,0.2444147295140552,0.2444147295140552,0.2444147295140552,-0.2444147295140552,0.2444147295140552,1.1999969482421875,2.0155002593994142,83.18000030517578,79.05210227966309,79.46100234985352,79.86990242004394,0.0,1.0357372867334613,-0.3679664617313757,1.0,0.3679664617313757,1.030444171851633,1.0,0.3679664617313757,0.9752661881944301,-1.0,-0.3679664617313757,0.0,0.0,1.0,0.030093325,0.030093325,0.963291824,0.963291824,0.3679664617313757,1
2024-02-15,82.23999786376953,82.70999908447266,81.51000213623047,81.62999725341797,81.62999725341797,11527600.0,-0.2444147295140552,2.328407244539112,1.8815082273945087,1.876939587593369,2.0680558268191547,83.2499984741211,84.43599929809571,85.1956662495931,82.34416681925455,77.3845001220703,82.82111541727218,83.92777492280207,84.33879412514817,82.01526345896426,78.90712801796363,84.19213143084366,84.51671159011943,-0.3245801592757686,0.4669580555322361,2.6093315265042256,2.6093315265042256,-2.6093315265042256,-2.6093315265042256,2.6093315265042256,2.6093315265042256,2.6093315265042256,-2.6093315265042256,2.6093315265042256,2.089996337890625,2.0115001678466795,82.70999908447266,78.74589973449707,79.14899978637695,79.55209983825684,0.0,1.034629039803118,0.2444147295140552,1.0,-0.2444147295140552,1.028330466405762,1.0,-0.2444147295140552,1.002434089957577,1.0,0.2444147295140552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2444147295140552,1
2024-02-16,80.95999908447266,81.33999633789062,79.25,79.5,79.5,15544400.0,-2.6093315265042256,2.25683747153988,1.9147557777138895,1.7770004373569306,2.090557292983395,82.03799896240234,83.73799896240234,85.08866628011067,82.35883344014486,77.49370010375976,81.71407694484813,83.12272493683805,84.02661385900957,81.93279580457198,78.91886805721187,83.4702650568677,84.14510332418465,-0.6748382673169431,0.2385987909624002,-1.5220114270096303,-1.5220114270096303,1.5220114270096303,1.5220114270096303,-1.5220114270096303,-1.5220114270096303,-1.5220114270096303,1.5220114270096303,-1.5220114270096303,1.6199951171875,1.9955001831054688,81.33999633789062,78.28469871520996,78.6869987487793,79.08929878234864,1.0,1.0331455986679285,2.6093315265042256,1.0,-2.6093315265042256,1.0255553107138173,1.0,-2.6093315265042256,1.0775212754375305,1.0,-2.6093315265042256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6093315265042256,1
2024-02-20,79.33000183105469,80.7699966430664,79.1500015258789,80.70999908447266,80.70999908447266,12627200.0,1.5220114270096303,2.559275800041205,2.0121814678461405,1.7467729249790436,2.0736232649472908,81.03999938964844,83.11099853515626,84.99733301798503,82.42550010681153,77.62140007019043,81.37938432472298,82.68404750913525,83.81263871226525,81.89270410883103,78.95433599834575,83.04560875342231,83.89065115828006,-0.8450424048577503,0.0218705517983701,-0.9664214944179508,-0.9664214944179508,0.9664214944179508,0.9664214944179508,-0.9664214944179508,-0.9664214944179508,-0.9664214944179508,0.9664214944179508,-0.9664214944179508,1.55999755859375,1.9584999084472656,80.7699966430664,76.94989593505859,77.34899597167968,77.74809600830078,1.0,1.0312019084851263,-1.5220114270096303,1.0,1.5220114270096303,1.0234445134560795,1.0,1.5220114270096303,1.1519422124488683,1.0,1.5220114270096303,0.0,1.0,0.0,0.002964246,0.002964246,0.027885674,0.027885674,1.5220114270096303,1
2024-02-21,80.79000091552734,81.5,79.94000244140625,81.48999786376953,81.48999786376953,9943600.0,0.9664214944179508,1.6011118615805393,1.940726961035283,1.7415006994455202,2.0759726481077223,81.03199920654296,82.7999984741211,84.88199971516927,82.49866676330566,77.7542000579834,81.41625550440517,82.4669475736142,83.66279091558812,81.87950062538638,79.00454712439375,82.80628400116804,83.71282498831631,-0.9065409871482756,-0.163811755990959,-5.423985659846212,-5.423985659846212,5.423985659846212,5.423985659846212,-5.423985659846212,-5.423985659846212,-5.423985659846212,5.423985659846212,-5.423985659846212,2.430000305175781,1.981999969482422,81.5,76.46129684448242,76.85299682617188,77.24469680786133,1.0,1.028889351129777,-0.9664214944179508,1.0,0.9664214944179508,1.0217794475611253,1.0,0.9664214944179508,1.1143991855146511,1.0,0.9664214944179508,1.0,2.0,0.0,0.77328366,0.3251184,0.327819467,0.223982769,0.9664214944179508,1
2024-02-22,85.0,86.30999755859375,83.87999725341797,85.91000366210938,85.91000366210938,17510900.0,5.423985659846212,2.933446188503777,2.6665423910391786,2.161635842694809,2.185305890383369,81.8479995727539,82.8739990234375,84.96799977620442,82.64933344523112,77.96130012512207,82.91417155697324,83.0929577715224,83.80777238310563,82.01164826593467,79.14128883801187,83.28377933362056,83.87557896415284,-0.5917996305322788,-0.249409330899223,-0.1047565289888561,-0.1047565289888561,0.1047565289888561,0.1047565289888561,-0.1047565289888561,-0.1047565289888561,-0.1047565289888561,0.1047565289888561,-0.1047565289888561,1.7699966430664062,1.993499755859375,86.30999755859375,77.13960006713867,77.53600006103515,77.93240005493163,1.0,1.0280542653439522,-5.423985659846212,1.0,5.423985659846212,1.02190084158956,1.0,5.423985659846212,1.2335761363555697,1.0,5.423985659846212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423985659846212,1
2024-02-23,86.55000305175781,86.81999969482422,85.05000305175781,86.0,86.0,10232800.0,0.1047565289888561,2.900031906175064,2.6617394635108504,2.138220199447758,2.183803568311073,82.72200012207031,82.9859992980957,85.08866653442382,82.79083340962728,78.1410001373291,83.94278103798217,83.62151090397288,83.94920642290526,82.14241389655976,79.2771049006255,83.70165943614046,84.0329434853267,-0.3312840491862374,-0.2657842745566259,-4.023254749386809,-4.023254749386809,4.023254749386809,4.023254749386809,-4.023254749386809,4.023254749386809,-4.023254749386809,4.023254749386809,-4.023254749386809,3.4499969482421875,2.055499649047852,86.81999969482422,81.92429809570312,82.322998046875,82.72169799804688,1.0,1.0277546804418245,-0.1047565289888561,1.0,0.1047565289888561,1.021995853793885,1.0,0.1047565289888561,1.2448387982670368,1.0,0.1047565289888561,0.0,1.0,0.0,0.252700478,0.252700478,0.219176263,0.219176263,0.1047565289888561,1
2024-02-26,89.68000030517578,92.3499984741211,88.9000015258789,89.45999908447266,89.45999908447266,28920100.0,4.023254749386809,2.228972419907877,2.9291568311065475,2.313452330282209,2.222729492049256,84.71399993896485,83.3759994506836,85.29099985758464,83.01316668192545,78.3560001373291,85.78185372014568,84.68305420951829,84.30474143332897,82.38233472239295,79.47874636961258,84.58755784357618,84.43494760378195,0.1526102397942281,-0.1821053716864551,2.6715844110300955,-2.6715844110300955,2.6715844110300955,2.6715844110300955,-2.6715844110300955,2.6715844110300955,2.6715844110300955,2.6715844110300955,2.6715844110300955,2.2600021362304688,2.0909996032714844,92.3499984741211,82.29790046691895,82.70900039672851,83.12010032653808,1.0,1.0274394203558932,-4.023254749386809,1.0,4.023254749386809,1.0233351812304667,1.0,4.023254749386809,1.2661409931663605,1.0,4.023254749386809,0.0,0.0,1.0,0.00148133,0.00148133,0.997141421,0.997141421,4.023254749386809,1
2024-02-27,91.88999938964844,92.75,90.48999786376952,91.8499984741211,91.8499984741211,21422700.0,2.6715844110300955,2.173319575785771,3.0049456559413104,2.3736797393921547,2.243172018936721,86.94199981689454,83.99099960327149,85.6063331604004,83.26583328247071,78.59620010375977,87.80456863813748,85.98613498490062,84.79153221015427,82.69274992736764,79.72372165881076,85.70485640212155,84.98421063121448,0.720645770907069,-0.0015551431677502,-2.329885057375789,2.329885057375789,-2.329885057375789,-2.329885057375789,2.329885057375789,-2.329885057375789,-2.329885057375789,-2.329885057375789,-2.329885057375789,1.4899978637695312,2.0139995574951173,92.75,87.74979934692382,88.16799926757812,88.58619918823243,0.0,1.0281087666533018,2.6715844110300955,1.0,2.6715844110300955,1.0253804872208274,1.0,2.6715844110300955,1.2659440134543207,1.0,2.6715844110300955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6715844110300955,1
2024-02-28,90.45999908447266,90.79000091552734,89.30000305175781,89.70999908447266,89.70999908447266,14190700.0,-2.329885057375789,3.1066805246803124,2.5526318834479107,2.3104450076951446,2.265228850011314,88.58600006103515,84.80899963378906,85.77633310953776,83.49233322143554,78.81220008850097,88.43971212024921,86.66320118482281,85.10885265365869,82.92282367022354,79.92146972664564,86.32103219940635,85.33426903515952,0.986763164246824,0.1961085183151646,1.0032343496419474,-1.0032343496419474,1.0032343496419474,1.0032343496419474,-1.0032343496419474,1.0032343496419474,1.0032343496419474,1.0032343496419474,1.0032343496419474,2.0100021362304688,2.007999801635742,90.79000091552734,88.31920097351075,88.72200088500976,89.1248007965088,1.0,1.0273558038202701,-2.329885057375789,1.0,-2.329885057375789,1.0263622111100412,1.0,-2.329885057375789,1.1048226099068106,1.0,-2.329885057375789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.329885057375789,1
2024-02-29,90.6500015258789,90.83000183105467,88.81999969482422,90.61000061035156,90.61000061035156,17027000.0,1.0032343496419474,2.438192679039705,2.5433294562501256,2.3104224148886416,2.2658593870961297,89.5259994506836,85.68699951171875,86.02066650390626,83.73699989318848,79.02780006408692,89.16314161695,87.38080108037349,85.46376542505824,83.17486225842444,80.1331238035507,86.98087349339791,85.72506396665524,1.2558095267426663,0.408048720000665,5.010485470638745,-5.010485470638745,5.010485470638745,5.010485470638745,-5.010485470638745,5.010485470638745,5.010485470638745,5.010485470638745,5.010485470638745,4.1399993896484375,2.136499786376953,90.83000183105467,86.37240135192872,86.77400131225586,87.17560127258301,1.0,1.027271894307543,1.0032343496419474,1.0,1.0032343496419474,1.0275191699088382,1.0,1.0032343496419474,1.1008071250783418,1.0,1.0032343496419474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0032343496419474,1
2024-03-01,91.91999816894533,96.05999755859376,91.91999816894533,95.1500015258789,95.1500015258789,23430400.0,5.010485470638745,2.88619021180002,2.7775295059652247,2.534445422404608,2.3212621425714586,91.35599975585936,87.03899993896485,86.36499989827475,84.08466657002766,79.27970008850097,91.15876158659296,88.79338297955628,86.08868388317572,83.56748977539016,80.43048771884433,88.23766242147191,86.4232074895607,1.8144549319112144,0.689329962382775,0.6515975903782552,0.6515975903782552,0.6515975903782552,0.6515975903782552,-0.6515975903782552,0.6515975903782552,0.6515975903782552,0.6515975903782552,0.6515975903782552,2.759994506835937,2.1909996032714845,96.05999755859376,86.12970230102539,86.55700225830078,86.98430221557618,1.0,1.0271194906427792,5.010485470638745,1.0,5.010485470638745,1.0301695565412092,1.0,5.010485470638745,1.0959121397571803,1.0,5.010485470638745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010485470638745,1
2024-03-04,96.93000030517578,97.37999725341795,94.62000274658205,95.7699966430664,95.7699966430664,20913200.0,0.6515975903782552,2.705646599721535,2.396499554303896,2.5323014403002397,2.3156116658907235,92.61799926757811,88.66599960327149,86.6403330485026,84.45266647338867,79.5426000213623,92.6958399387508,90.06185819110357,86.71328470639448,83.96757196777298,80.73424037080913,89.396483070948,87.11556224167222,2.280920829275772,1.0076481357613745,-1.3574140836700122,-1.3574140836700122,-1.3574140836700122,-1.3574140836700122,1.3574140836700122,-1.3574140836700122,-1.3574140836700122,-1.3574140836700122,-1.3574140836700122,2.090003967285156,2.214999771118164,97.37999725341795,91.23979843139648,91.67799835205078,92.11619827270508,0.0,1.02590405568548,0.6515975903782552,1.0,0.6515975903782552,1.0326996800583361,1.0,0.6515975903782552,0.9463721483409802,-1.0,0.6515975903782552,0.0,0.0,1.0,0.001419676,0.001419676,0.99731487,0.99731487,0.6515975903782552,1
2024-03-05,94.25,95.37000274658205,93.27999877929688,94.47000122070312,94.47000122070312,12887500.0,-1.3574140836700122,2.8298958480776712,2.6109805916960456,2.56757909761296,2.3222385032111914,93.14199981689453,90.04199981689453,86.81466649373372,84.80833320617675,79.7966000366211,93.2872270327349,90.86333874193984,87.21371802989826,84.311913910492,81.00623563516348,90.17702432475647,87.66033549937822,2.516688825378253,1.3094562736847504,1.153801549493102,1.153801549493102,1.153801549493102,1.153801549493102,-1.153801549493102,1.153801549493102,1.153801549493102,1.153801549493102,1.153801549493102,1.8700027465820312,2.134999847412109,95.37000274658205,92.506997756958,92.94999771118164,93.39299766540528,1.0,1.0236572658806935,-1.3574140836700122,1.0,-1.3574140836700122,1.0344174860327202,1.0,-1.3574140836700122,1.016903663892355,1.0,1.3574140836700122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3574140836700122,1
2024-03-06,95.0500030517578,96.43000030517578,94.55999755859376,95.55999755859376,95.55999755859376,14232400.0,1.153801549493102,2.310796846305309,2.606462913963927,2.4589473500948027,2.3237725493308665,94.31199951171877,91.44899978637696,87.08233311971028,85.173499806722,80.05010002136231,94.0448172080212,91.71727670860416,87.75218767691088,84.6807035382986,81.29442894057794,91.00517405303913,88.2454956519127,2.759678401126422,1.599500699173085,3.57890946600624,3.57890946600624,3.57890946600624,3.57890946600624,-3.57890946600624,3.57890946600624,3.57890946600624,3.57890946600624,3.57890946600624,2.220001220703125,2.105500030517578,96.43000030517578,90.6730030822754,91.1000030517578,91.52700302124023,1.0,1.0224111175109611,1.153801549493102,1.0,1.153801549493102,1.0362713582938423,1.0,1.153801549493102,1.0599913470548432,1.0,1.153801549493102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153801549493102,1
2024-03-07,98.93000030517578,99.69000244140624,97.47000122070312,98.9800033569336,98.9800033569336,24843300.0,3.57890946600624,2.508840400477696,2.362361682621303,2.5453662892656044,2.3525156274706567,95.98600006103516,92.75599975585938,87.44566650390625,85.57383321126302,80.34240005493164,95.68987925765866,93.03777246284588,88.47656288207364,85.14953304054893,81.64463833496123,92.23207086902288,89.04064437080314,3.191426498219755,1.917885858982419,-1.3740155225568538,-1.3740155225568538,-1.3740155225568538,-1.3740155225568538,1.3740155225568538,-1.3740155225568538,-1.3740155225568538,-1.3740155225568538,-1.3740155225568538,4.529998779296875,2.256999969482422,99.69000244140624,91.79790023803712,92.21900024414064,92.64010025024416,0.0,1.0218738979241713,3.57890946600624,1.0,3.57890946600624,1.0390727902164811,1.0,3.57890946600624,0.9281028402803659,-1.0,3.57890946600624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57890946600624,1
2024-03-08,99.87999725341795,101.8499984741211,97.31999969482422,97.62000274658205,97.62000274658205,22353100.0,-1.3740155225568538,2.0547121851176517,2.498366913932801,2.579673838415419,2.3244363169654823,96.48000030517578,93.91800003051758,87.72633336385091,85.9043332417806,80.62650009155273,96.33325375396646,93.870905241707,89.06646222817096,85.55840089976313,81.96098218469629,93.06098346557044,89.6761523986386,3.384831066931838,2.211274900572303,-3.185823112938248,-3.185823112938248,-3.185823112938248,-3.185823112938248,3.185823112938248,-3.185823112938248,-3.185823112938248,-3.185823112938248,-3.185823112938248,2.930000305175781,2.320499801635742,101.8499984741211,94.72460250854492,95.1760025024414,95.6274024963379,0.0,1.021209641624739,-1.3740155225568538,1.0,-1.3740155225568538,1.041001950615203,1.0,-1.3740155225568538,0.9684817036666304,-1.0,1.3740155225568538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3740155225568538,1
2024-03-11,95.9000015258789,96.45999908447266,93.52999877929688,94.51000213623048,94.51000213623048,15673300.0,-3.185823112938248,2.63340007070904,2.6610658022139297,2.7241427832623617,2.3701742285501486,96.2280014038086,94.42300033569336,87.94166666666666,86.17683321634928,80.8808000946045,95.72550321472114,93.9871046770749,89.41765835127157,85.85189602227025,82.20947762928112,93.28390941490277,90.03421534216392,3.249694072738848,2.418958735005612,3.0790349877680248,3.0790349877680248,3.0790349877680248,3.0790349877680248,-3.0790349877680248,3.0790349877680248,3.0790349877680248,3.0790349877680248,3.0790349877680248,3.8600006103515625,2.437499618530273,96.45999908447266,96.74489891052248,97.2089988708496,97.67309883117676,1.0,1.0204792098345818,-3.185823112938248,1.0,-3.185823112938248,1.0415338797884715,1.0,-3.185823112938248,0.9768452000989124,-1.0,3.185823112938248,0.0,0.0,1.0,0.001486149,0.001486149,0.996949136,0.996949136,-3.185823112938248,1
2024-03-12,95.33000183105467,97.5,93.63999938964844,97.41999816894533,97.41999816894533,14993700.0,3.0790349877680248,2.895803631758627,2.699453818470688,2.7807102965426047,2.385962956657393,96.81800079345705,94.98000030517578,88.21999994913737,86.47066650390624,81.16500007629395,96.2903348661292,94.61126713014224,89.93393833950859,86.23117805986615,82.51067605580913,93.92023076167855,90.58131036636992,3.3389203953086195,2.602951067066213,-3.3463298789869302,-3.3463298789869302,-3.3463298789869302,-3.3463298789869302,3.3463298789869302,-3.3463298789869302,-3.3463298789869302,-3.3463298789869302,-3.3463298789869302,2.2399978637695312,2.41049919128418,97.5,91.09749992370604,91.5849998474121,92.07249977111816,0.0,1.0202303684701228,3.0790349877680248,1.0,3.0790349877680248,1.0429399245487727,1.0,3.0790349877680248,0.9707785172108915,-1.0,-3.0790349877680248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0790349877680248,1
2024-03-13,95.31999969482422,95.33999633789062,93.0999984741211,94.16000366210938,94.16000366210938,16732600.0,-3.3463298789869302,3.362021266395491,2.8385476854666383,2.6383408400109825,2.407407074368023,96.53800201416016,95.42500076293943,88.48666661580404,86.6701665242513,81.41520011901855,95.58022446478928,94.52921922686356,90.20658771516024,86.49113955502166,82.74135581038934,93.95711890020638,90.84639875864691,3.1107201415594545,2.704504881964862,-2.899323758238304,-2.899323758238304,-2.899323758238304,-2.899323758238304,2.899323758238304,-2.899323758238304,-2.899323758238304,-2.899323758238304,-2.899323758238304,3.149993896484375,2.483498764038086,95.33999633789062,92.1969017791748,92.67900161743164,93.16110145568848,0.0,1.0209587700635658,-3.3463298789869302,1.0,-3.3463298789869302,1.0429575581875064,1.0,-3.3463298789869302,1.0758836168623394,1.0,3.3463298789869302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3463298789869302,1
2024-03-14,93.3000030517578,93.4499969482422,90.3000030517578,91.43000030517578,91.43000030517578,16718900.0,-2.899323758238304,2.7010283920159743,3.026952301974033,2.761861930097647,2.436925615896712,95.0280014038086,95.50700073242189,88.67599995930989,86.83716646830241,81.65420013427735,94.19681641158478,93.96572487746576,90.2855175596774,86.65306941568244,82.91340817662272,93.56833142404784,90.88962850283426,2.6787029212135707,2.699344489814604,-1.9905935565453452,1.9905935565453452,1.9905935565453452,1.9905935565453452,-1.9905935565453452,1.9905935565453452,1.9905935565453452,1.9905935565453452,-1.9905935565453452,2.680000305175781,2.5574989318847656,93.4499969482422,89.87629905700683,90.37299880981443,90.86969856262206,1.0,1.0211756505398952,-2.899323758238304,1.0,-2.899323758238304,1.0419194399977891,1.0,-2.899323758238304,1.0959824852167803,1.0,-2.899323758238304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.899323758238304,1
2024-03-15,92.4800033569336,94.6999969482422,92.0199966430664,93.25,93.25,29539200.0,1.9905935565453452,3.138122290084519,2.607665078646762,2.771432164792082,2.4475790946363087,94.15400085449218,95.317000579834,88.93066660563152,87.03199984232585,81.91450012207031,93.88121094105652,93.8355930815629,90.4767744913111,86.86936222172564,83.11809316322424,93.51935735880969,91.06447083595764,2.45488652285205,2.650452896422093,-0.5683633021950402,0.5683633021950402,0.5683633021950402,0.5683633021950402,-0.5683633021950402,0.5683633021950402,0.5683633021950402,0.5683633021950402,-0.5683633021950402,3.389999389648437,2.6224990844726563,94.6999969482422,87.8234992980957,88.33499908447266,88.84649887084962,1.0,1.0218157317624028,-1.9905935565453452,1.0,1.9905935565453452,1.0415268649075367,1.0,1.9905935565453452,0.9409088599656898,-1.0,1.9905935565453452,3.0,1.0,3.0,0.989114285,0.4254176334285714,0.954912007,0.4147983708571428,1.9905935565453452,1
2024-03-18,96.81999969482422,97.08000183105467,93.69000244140624,93.77999877929688,93.77999877929688,23140300.0,0.5683633021950402,2.885138963301762,2.604879398430009,2.66035229166965,2.447072992885084,94.00800018310548,95.11800079345704,89.17399978637695,87.22549985249837,82.1835001373291,93.84747355380333,93.82548502660543,90.68988573569727,87.09594046951486,83.32922000710687,93.55945603888463,91.26562105398276,2.2938349849018635,2.579129314118048,-0.2345929020759308,0.2345929020759308,0.2345929020759308,0.2345929020759308,-0.2345929020759308,0.2345929020759308,0.2345929020759308,0.2345929020759308,-0.2345929020759308,3.160003662109375,2.69949951171875,97.08000183105467,88.93049896240234,89.45499877929687,89.9794985961914,1.0,1.0223386502476175,-0.5683633021950402,1.0,0.5683633021950402,1.0412642110161308,1.0,0.5683633021950402,0.9791482904676411,-1.0,-0.5683633021950402,0.0,0.0,6.0,0.029171927,0.0076363993333333,0.99752754,0.9457879066666668,0.5683633021950402,1
2024-03-19,92.58000183105467,94.16000366210938,91.0,94.0,94.0,21054700.0,0.2345929020759308,2.321698250189318,2.573329499797774,2.6591364515236324,2.3752107334418318,93.3240005493164,95.07100067138671,89.40799967447917,87.48066647847493,82.44280014038085,93.89831570253554,93.85721502176808,90.90344149468456,87.32230307707174,83.54052258122357,93.62723203290238,91.46816764257665,2.159064390325753,2.495116329359589,-2.393617021276596,2.393617021276596,2.393617021276596,2.393617021276596,-2.393617021276596,2.393617021276596,2.393617021276596,2.393617021276596,-2.393617021276596,3.090003967285156,2.77599983215332,94.16000366210938,91.14110290527344,91.6810028076172,92.22090270996094,1.0,1.0220315330642624,-0.2345929020759308,1.0,0.2345929020759308,1.0410105813912405,1.0,0.2345929020759308,0.9677312716778063,-1.0,-0.2345929020759308,0.0,0.0,2.0,0.004297055,0.0027392555,0.997362316,0.991143018,0.2345929020759308,1
2024-03-20,94.98999786376952,96.68000030517578,93.58999633789062,96.25,96.25,39807400.0,2.393617021276596,2.0874128089345665,2.6644218460849185,2.682926460825434,2.129388502805834,93.74199981689452,95.14000091552734,89.79633305867513,87.66016642252605,82.74030014038085,94.68221046835704,94.29226683599208,91.248380753092,87.61501445159398,83.79219540139735,94.03073479707125,91.82237744683022,2.2083573502410303,2.4377645335358773,-14.129868544541395,14.129868544541395,14.129868544541395,14.129868544541395,-14.129868544541395,14.129868544541395,14.129868544541395,14.129868544541395,-14.129868544541395,4.720001220703097,2.890499877929686,96.68000030517578,88.05280403137208,88.60800399780274,89.1632039642334,1.0,1.0243687266785768,-2.393617021276596,1.0,2.393617021276596,1.0414696764503235,1.0,2.393617021276596,0.9931028244677186,-1.0,-2.393617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.393617021276596,1
2024-03-21,113.370002746582,113.5,108.7799987792969,109.8499984741211,109.8499984741211,89554100.0,14.129868544541395,5.8114875494322495,5.136047084740298,3.8937455752666943,2.783983113114904,97.4259994506836,96.2270004272461,90.61899973551432,88.0494997660319,83.1935001373291,99.73813980361172,97.1209453156519,92.44848512219066,88.34403032118503,84.30819150184732,96.46446767046352,93.15775678218507,3.3067108882784453,2.611553804484391,0.3277201778354285,0.3277201778354285,0.3277201778354285,0.3277201778354285,-0.3277201778354285,0.3277201778354285,0.3277201778354285,0.3277201778354285,0.3277201778354285,4.289993286132798,3.0164997100830058,113.5,90.32090057373048,90.8990005493164,91.47710052490234,1.0,1.0291824482400262,-14.129868544541395,1.0,14.129868544541395,1.0464598998492982,1.0,14.129868544541395,1.31905050945413,1.0,-14.129868544541395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.129868544541395,1
2024-03-22,109.3099975585938,111.3399963378906,107.0500030517578,110.2099990844727,110.2099990844727,37249900.0,0.3277201778354285,5.990287386716185,5.070567448422486,3.890445943732317,2.783861865598745,100.81799926757812,97.48600006103516,91.4633331298828,88.43533312479654,83.63910011291505,103.2287595638987,99.50077327361932,93.5943892487895,89.06094732981742,84.82109858269139,98.57916481108032,94.4208858416138,4.158278969466522,2.9208988374808174,6.278920448625831,6.278920448625831,6.278920448625831,6.278920448625831,-6.278920448625831,6.278920448625831,6.278920448625831,6.278920448625831,6.278920448625831,11.25,3.406499862670896,111.3399963378906,106.8637006378174,107.467000579834,108.07030052185058,1.0,1.0342397082488881,0.3277201778354285,1.0,0.3277201778354285,1.0509026914140434,1.0,0.3277201778354285,1.3033383632000846,1.0,0.3277201778354285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277201778354285,1
